datetime,divergence,vorticity,pure_shear,normal_shear,maximum_shear_strain_rate,total_deformation,area,uncertainty_area,uncertainty_divergence,uncertainty_vorticity,uncertainty_shear,uncertainty_total,shape_flag
2020-01-25 05:30:00,1.7841422876046256e-07,-6.843236807801462e-08,7.300428758342345e-08,2.6170580924293897e-07,2.716975461741691e-07,3.2504029538082725e-07,781015300.808259,399992.06267168245,1.0033121235264917e-09,1.1377045497426378e-09,1.013611966243671e-09,1.0525408775458122e-09,1.0
2020-01-25 06:00:00,1.049511450927774e-07,3.100485485638295e-08,6.169221199782901e-08,3.2512388188314973e-07,3.309251691726596e-07,3.4716885005460754e-07,781223872.510848,400068.7941552002,1.015045046718532e-09,1.1271943651808306e-09,1.0191496690857838e-09,1.0294946355758879e-09,1.0
2020-01-25 06:30:00,8.707084882613387e-08,-1.886245351502754e-08,-4.51439205665024e-08,3.5700765247479135e-07,3.598505766143443e-07,3.7023475013156124e-07,781328299.6367874,400169.6643733739,1.0453310069723724e-09,1.1464136624893179e-09,1.0469974515704496e-09,1.0527413027741682e-09,1.0
2020-01-25 07:00:00,-4.129914755024546e-08,-1.0628280366353301e-07,-1.39569622324008e-07,2.4487598433798827e-07,2.818579911607349e-07,2.848675951552613e-07,781483770.7762027,400243.4004311334,1.0551159761447604e-09,1.1788078555025968e-09,1.0867488459079644e-09,1.0887638488700403e-09,1.0
2020-01-25 07:30:00,5.656671429182019e-09,-4.064073526480149e-08,-4.165279216022931e-08,1.6650443661788638e-07,1.7163531835896423e-07,1.7172850794157832e-07,781204590.2998896,400213.18615799333,1.0533078235342497e-09,1.1696410287960772e-09,1.0605129221136287e-09,1.0606374128764143e-09,1.0
2020-01-25 08:00:00,1.1915108314166023e-07,5.6293711906076674e-08,2.5579192594042912e-08,1.3609867260833274e-07,1.3848156476409875e-07,1.8268586259846192e-07,781500389.7534862,400298.38770479994,1.006554249863461e-09,1.1278866257957695e-09,1.0109339016047316e-09,1.062259148894264e-09,1.0
2020-01-25 08:30:00,2.667114005856876e-08,4.573646147395456e-08,-1.2095957236326837e-07,2.115464591407568e-07,2.436865251122775e-07,2.4514173906807555e-07,781560202.7794523,400345.2847475064,9.440020236241022e-10,1.053614781916089e-09,9.721572574034547e-10,9.731613636547627e-10,1.0
2020-01-25 09:00:00,3.450809835853837e-08,1.0060324807651097e-07,-4.842836061516482e-08,1.494115190627731e-07,1.5706402560904217e-07,1.6081018933152345e-07,781579826.8295264,400383.86879851087,8.955954731581148e-10,9.768843953630765e-10,9.036382685812567e-10,9.071410467906563e-10,1.0
2020-01-25 09:30:00,3.938120005399737e-08,7.008448983910276e-09,-1.2489456440320373e-08,1.2605581425647677e-07,1.2667302329240442e-07,1.3265343473778203e-07,781663200.1678786,400417.3778877482,8.554171162910494e-10,8.985081165572695e-10,8.558464545093899e-10,8.596914489775224e-10,1.0
2020-01-25 10:00:00,-9.298388821656065e-09,-1.647453816835701e-07,-1.2512911459454235e-07,2.3226258130528122e-07,2.6382418765876355e-07,2.63987995993161e-07,781697332.2543445,400452.32486821554,9.032717366615365e-10,9.145176338926931e-10,9.058136814939752e-10,9.058245318133555e-10,1.0
2020-01-25 10:30:00,-1.320788008130515e-07,-2.18335501089626e-07,-2.611229478490998e-07,3.321838446094323e-07,4.2252964453740656e-07,4.426918907514806e-07,781635196.0367022,400481.8369971492,1.019614665411357e-09,1.0032916162074155e-09,1.0134115510934314e-09,1.0125148263764647e-09,1.0
2020-01-25 11:00:00,-5.709094360523994e-08,4.5246548276689575e-08,-9.620231145740536e-08,2.776090262185476e-07,2.938054733454737e-07,2.993009054605324e-07,781302315.3679438,400454.53628350794,1.1016411873599533e-09,1.0519207866168193e-09,1.0964183826606337e-09,1.0948310572868207e-09,1.0
2020-01-25 11:30:00,3.273479996078286e-08,2.1500654363019455e-07,1.436109342017479e-07,1.7534670305753487e-07,2.266507593092202e-07,2.2900247558469438e-07,781464509.1512599,400523.4807127093,1.1669871562072823e-09,1.0413494598368924e-09,1.1182437577158458e-09,1.1167255417403749e-09,1.0
2020-01-25 12:00:00,-6.996075830279336e-09,3.575397821394183e-08,6.787007057779214e-08,1.5094861100550815e-07,1.6550477227175868e-07,1.65652572336652e-07,781399746.0073457,400531.59101114795,1.265085836253847e-09,1.0676015808697412e-09,1.2340882357686428e-09,1.2338112793728155e-09,1.0
2020-01-25 12:30:00,-1.1561976176885467e-09,-1.3777703266889402e-07,-1.8427225339383225e-08,1.824900818095286e-07,1.8341808142208023e-07,1.8342172550024712e-07,781443291.0645418,400563.4707993444,1.3493718619752666e-09,1.1369102586020409e-09,1.347394787207353e-09,1.3473870770351895e-09,1.0
