datetime,divergence,vorticity,pure_shear,normal_shear,maximum_shear_strain_rate,total_deformation,area,uncertainty_area,uncertainty_divergence,uncertainty_vorticity,uncertainty_shear,uncertainty_total,shape_flag
2020-01-25 01:00:00,,,,,,,222350117.94537568,237883.1852567717,,,,,1.0
2020-01-25 02:00:00,7.87337780136425e-08,-2.2230685797728575e-07,-8.663960361041181e-08,-2.551643797633532e-08,9.031893223886923e-08,1.1981868519171367e-07,222390203.03749204,237911.04935721908,3.8587343722933196e-09,4.656012265940484e-09,4.597457893594269e-09,4.622832099625445e-09,1.0
2020-01-25 03:00:00,8.254300617009502e-08,-2.9722088486009874e-07,-7.026808480484842e-08,2.1829755868159156e-08,7.358085337507848e-08,1.1057798085966818e-07,222476219.07935286,237972.56411766552,3.449365951941559e-09,4.306017956317053e-09,4.237573960307747e-09,4.275847179105545e-09,1.0
2020-01-25 04:00:00,1.6676066179910413e-07,-3.766177757954477e-07,-1.9014646710483154e-07,-9.139079977880738e-08,2.109690907139215e-07,2.689183436665004e-07,222522456.3244145,238015.90383257336,3.3227847755170713e-09,4.1639742359673286e-09,4.019558625737203e-09,4.075698403953468e-09,1.0
2020-01-25 05:00:00,1.7972419617595765e-07,-3.090342487221245e-07,-2.5418700291534346e-07,-1.4574722680012573e-07,2.930073148762879e-07,3.4373546989233773e-07,222743387.57701683,238150.5096607038,3.1770635556449556e-09,3.822823982723254e-09,3.6736303582519703e-09,3.7150118298729927e-09,1.0
2020-01-25 06:00:00,4.150943397974409e-08,-1.4363186319293026e-07,-1.4913410448578679e-07,-1.2479362860443098e-07,1.9445932958086177e-07,1.988402976520528e-07,222810618.31912255,238208.09292565766,2.8025611052323684e-09,3.5609207741998285e-09,3.269969692653735e-09,3.283186652833971e-09,1.0
2020-01-25 07:00:00,9.9103962038008e-09,-7.986800586093441e-08,-7.161055931606213e-08,-1.041564549443204e-07,1.2639873144983495e-07,1.2678665255082573e-07,222809951.8476479,238193.73686382873,2.883964273628752e-09,3.756405786025449e-09,3.190102622092911e-09,3.1938675760213657e-09,1.0
2020-01-25 08:00:00,2.3609814537124878e-08,-1.4810776828898252e-07,-8.667357432849165e-08,-1.251743240015879e-07,1.522528156591236e-07,1.540725258396464e-07,222826542.89411187,238203.50429605006,2.8558386630674406e-09,3.5551526695152417e-09,3.0997950455969417e-09,3.1112519474121247e-09,1.0
2020-01-25 09:00:00,3.9233852732601785e-08,-1.9198742559727887e-07,-1.1187970769813738e-07,-1.640534986494014e-07,1.9857144662244318e-07,2.0241026311423364e-07,222847817.1084609,238198.6125865219,2.3964592150824523e-09,2.8536875456493604e-09,2.5504998519751884e-09,2.5625396631845757e-09,1.0
2020-01-25 10:00:00,4.16338993139667e-08,-1.7919802178693854e-07,-7.873298203760508e-08,-8.202656400397976e-08,1.1369801960822727e-07,1.2108105233651693e-07,222889510.7079966,238216.4854649071,2.3715111342930315e-09,2.9180479565319943e-09,2.6477029357919264e-09,2.681088232500808e-09,1.0
2020-01-25 11:00:00,7.100268716363663e-08,-2.861281791605533e-07,-1.218190389211779e-07,-1.1826907046975255e-07,1.6978648731114837e-07,1.8403486859265555e-07,222914647.07170534,238232.5484712786,3.155029173961681e-09,3.653684690599102e-09,3.4208188070659817e-09,3.4564748874540603e-09,1.0
2020-01-25 12:00:00,7.23207476240792e-08,-3.2955230414026853e-07,-1.3067414089916346e-07,-1.0209476316476276e-07,1.6582844076153953e-07,1.8091258193478192e-07,223003512.3753116,238278.1393911552,4.212495350718134e-09,4.174080878106647e-09,4.188683089530577e-09,4.186353013704386e-09,1.0
2020-01-25 13:00:00,6.773957083208836e-08,-2.1726340050514964e-07,-8.511943099049813e-08,-1.310643590506126e-08,8.61225649541376e-08,1.0957073355050228e-07,223030752.70187283,238304.8153180142,5.474458260446844e-09,4.842400872028012e-09,4.857969523628002e-09,4.852025013446044e-09,1.0
