datetime,divergence,vorticity,pure_shear,normal_shear,maximum_shear_strain_rate,total_deformation,area,uncertainty_area,uncertainty_divergence,uncertainty_vorticity,uncertainty_shear,uncertainty_total,shape_flag
2020-01-25 00:00:00,,,,,,,,,,,,,
2020-01-25 00:30:00,,,,,,,1522873305.5286045,641026.0609835035,,,,,1.0
2020-01-25 01:00:00,5.4885124413871685e-08,-7.658365454890516e-08,6.213880152630287e-08,4.8092291564351585e-08,7.857543613010279e-08,9.584610605007402e-08,1522966384.8562012,641071.797488366,7.692112666553646e-10,9.37658604683704e-10,8.783491108327891e-10,8.982291810989008e-10,1.0
2020-01-25 01:30:00,1.0837736713982705e-07,-1.2755482561163064e-07,9.64131273658573e-08,3.809636146951219e-08,1.0366688905181227e-07,1.4997492321665518e-07,1523192226.9857292,641129.7093558343,7.582670204409442e-10,9.315237602656901e-10,9.100543659679568e-10,9.213281773853442e-10,1.0
2020-01-25 02:00:00,1.5353915913977198e-07,-1.47009892338498e-07,1.8387745993024236e-07,2.1399368336332527e-08,1.8511848431637484e-07,2.405059804348743e-07,1523596924.9896126,641229.1937302488,7.68388847244605e-10,9.193403517179385e-10,9.174869300953707e-10,9.182427535620208e-10,1.0
2020-01-25 02:30:00,1.6499954115355763e-07,-1.4507777205694816e-07,2.4642460176393104e-07,1.9470592056075863e-09,2.464322937320962e-07,2.965699310027008e-07,1524085986.1828976,641320.0056056747,8.071505936829128e-10,9.032766904033389e-10,9.032710089483947e-10,9.032727675673532e-10,1.0
2020-01-25 03:00:00,1.416448752996448e-07,-1.3425796243447356e-07,1.8895769979054158e-07,2.8919921355397536e-08,1.911579822066942e-07,2.3791730676852146e-07,1524557805.0403996,641410.9874069288,8.135051019251944e-10,9.040118247879381e-10,9.020418505240259e-10,9.027405911770504e-10,1.0
2020-01-25 03:30:00,1.021275457803677e-07,-1.6522855774337222e-07,6.307664275082973e-08,8.810773565964251e-08,1.0835882956079418e-07,1.4890154986065908e-07,1524911057.8026924,641501.99591624,7.854017053040847e-10,8.949236604529114e-10,8.24145258497671e-10,8.581684010368267e-10,1.0
2020-01-25 04:00:00,9.149410936075161e-08,-2.299593440185704e-07,-1.981802395045914e-08,1.416272641772069e-07,1.4300711881448884e-07,1.697710460571487e-07,1525152669.7918358,641607.6055936473,7.677595418649582e-10,8.991321314744628e-10,7.704934866741283e-10,8.099634663804892e-10,1.0
2020-01-25 04:30:00,9.123479373466357e-08,-2.5706590800934753e-07,-2.6562191170414507e-08,1.3510747317713229e-07,1.3769378819715567e-07,1.6517677468666645e-07,1525443999.4672203,641739.8528839777,7.484044072788137e-10,8.726781261479454e-10,7.533963684233544e-10,7.916950060846715e-10,1.0
2020-01-25 05:00:00,8.572202737764399e-08,-3.152297988495688e-07,-2.274611744167997e-08,1.3256295114668258e-07,1.345002671944872e-07,1.5949478942310936e-07,1525684240.302166,641840.1176067131,7.326788775459941e-10,8.41942675905223e-10,7.360291896429709e-10,7.681251219133613e-10,1.0
2020-01-25 05:30:00,7.360707454602704e-08,-3.848260920462329e-07,-2.607251715386178e-08,1.380096728269372e-07,1.4045086665641002e-07,1.5857000778129845e-07,1525943610.1837711,641963.1116709902,7.37249364967034e-10,8.201144401620698e-10,7.402592413790784e-10,7.581772805520689e-10,1.0
2020-01-25 06:00:00,5.671181802008209e-08,-3.8184748125170004e-07,-3.128343670672863e-08,1.2928499038579804e-07,1.330160221598879e-07,1.4460114956106917e-07,1526113233.3649578,642053.6326127322,7.420389955138743e-10,8.026966330772341e-10,7.455230550460651e-10,7.545992733068436e-10,1.0
2020-01-25 06:30:00,6.135595722142538e-08,-3.789486775681755e-07,-1.581430443263296e-08,1.281274264969976e-07,1.2909968878905756e-07,1.4293803948560684e-07,1526274004.5525532,642148.7796200785,6.987736782739415e-10,7.711975128593239e-10,6.99915816914823e-10,7.135851047430478e-10,1.0
2020-01-25 07:00:00,1.058719382642043e-07,-4.1573753719723935e-07,6.707743455172777e-08,1.2071248685926153e-07,1.3809738125608578e-07,1.7401078708404314e-07,1526470923.8790874,642242.6111617077,6.732786970117305e-10,7.32057493561054e-10,6.875993791410668e-10,7.043839323512391e-10,1.0
2020-01-25 07:30:00,1.397125448248389e-07,-4.320905869477203e-07,1.1700116321495559e-07,1.1592774405769888e-07,1.6470735877901755e-07,2.1598173352714952e-07,1526891686.382372,642378.1891168412,6.978405957656238e-10,7.336200327814088e-10,7.161186670178877e-10,7.234935124530103e-10,1.0
2020-01-25 08:00:00,1.4386671368573706e-07,-3.450998327112634e-07,8.759238888716776e-08,1.1208503450380304e-07,1.4225147292973646e-07,2.0231933386953752e-07,1527286282.3498,642504.7200136964,7.134804280746809e-10,7.648132325563009e-10,7.333666495945496e-10,7.494323993117598e-10,1.0
2020-01-25 08:30:00,1.5717611903030023e-07,-2.577502384771548e-07,6.386898536702851e-08,1.197536778922308e-07,1.3572100301917117e-07,2.0766444821865148e-07,1527731314.5074902,642644.8048824867,7.108848893912486e-10,7.783698949143931e-10,7.263704973226462e-10,7.565962616810319e-10,1.0
2020-01-25 09:00:00,1.3839130217407715e-07,-3.374252843318896e-07,4.330387182759077e-08,1.3469116722272059e-07,1.4148122081421015e-07,1.979118196584429e-07,1528204056.975809,642796.7320776023,7.021511753863717e-10,7.516049223626427e-10,7.069309816761649e-10,7.291168589998401e-10,1.0
2020-01-25 09:30:00,1.0209195441185977e-07,-3.6238296392425884e-07,7.226401319509814e-08,8.794104193234867e-08,1.1382317189047415e-07,1.5290023418831536e-07,1528539890.7317963,642928.8879243174,6.827230344096081e-10,7.144475194810389e-10,6.956843533949356e-10,7.041112557074959e-10,1.0
