datetime,divergence,vorticity,pure_shear,normal_shear,maximum_shear_strain_rate,total_deformation,area,uncertainty_area,uncertainty_divergence,uncertainty_vorticity,uncertainty_shear,uncertainty_total,shape_flag
2020-01-25 01:00:00,,,,,,,1081603492.3492146,466081.6210708941,,,,,1.0
2020-01-25 02:00:00,3.515250142804528e-08,-1.149757173530335e-07,-1.111188265910384e-07,-9.258557563349708e-08,1.4463568867452898e-07,1.488461648649504e-07,1081700987.5312905,466108.65880621277,9.552700623822266e-10,9.38062350779381e-10,9.451513692134704e-10,9.447573820703124e-10,1.0
2020-01-25 03:00:00,8.794157950713235e-08,-2.9818490085067936e-08,-1.1662502008243533e-07,-6.466200828136272e-08,1.3335130529622673e-07,1.597381984073213e-07,1081877254.251061,466158.3658336354,8.944701511571769e-10,8.767227670578795e-10,8.809278203839246e-10,8.796554356685885e-10,1.0
2020-01-25 04:00:00,1.525693729291736e-07,-5.159989920203784e-08,-9.228715993021686e-08,-1.463583783877128e-07,1.7302512769036276e-07,2.3068400111032316e-07,1082386071.0745254,466274.7615209383,8.261432845343986e-10,8.376342840126452e-10,8.294285407686534e-10,8.33027851987484e-10,1.0
2020-01-25 05:00:00,1.686400175237943e-07,-1.0835976502395923e-07,-1.3400178275629853e-07,-2.2315151094617316e-07,2.602942078099823e-07,3.101492062376622e-07,1083066224.6916494,466430.02659663133,7.853038324505534e-10,7.975989148429635e-10,7.885810468737342e-10,7.912578932432727e-10,1.0
2020-01-25 06:00:00,1.0215639915819592e-07,-1.1825501535498077e-07,-9.381933786364614e-08,-1.7540339381955421e-07,1.9891812064412487e-07,2.2361652132514555e-07,1083700968.4557958,466580.9342314196,8.11515438688234e-10,8.03356565168335e-10,8.09707592100611e-10,8.083862500113581e-10,1.0
2020-01-25 07:00:00,3.991388903232813e-09,-1.0449749275126504e-07,-3.259005612972659e-08,-8.579302413635061e-08,9.177447765582308e-08,9.186123194458051e-08,1083863551.4969149,466618.2190737148,8.318202934517754e-10,8.389406945142216e-10,8.327215541614012e-10,8.327333391611693e-10,1.0
2020-01-25 08:00:00,3.086306197194979e-08,-8.906836042937773e-08,-9.093881320760389e-08,-1.7968357265752814e-07,2.013853371787049e-07,2.037365520098568e-07,1083732052.777532,466593.7308106632,8.03677868064423e-10,8.068371316193689e-10,8.043230871428303e-10,8.043808668950779e-10,1.0
2020-01-25 09:00:00,1.3593553521729893e-07,-1.2642550876300356e-07,-1.305581794120789e-07,-2.2423246062488667e-07,2.5947183779610443e-07,2.9292337623361753e-07,1084104085.28757,466686.6311877988,7.449391729834827e-10,7.467953652001683e-10,7.454095588941459e-10,7.457082188486106e-10,1.0
2020-01-25 10:00:00,1.201700580276721e-07,-1.0738669332605791e-07,-6.424319615319886e-08,-1.1563156290265536e-07,1.3227942618294474e-07,1.7871398780639196e-07,1084793428.5668526,466845.8308382402,7.737279625972245e-10,7.774273661027623e-10,7.746021269913828e-10,7.758808121903363e-10,1.0
2020-01-25 11:00:00,8.221980301847218e-08,-1.6439436222113846e-07,-1.504349072110354e-07,-1.4368452939800346e-07,2.080286165312805e-07,2.2368728462814985e-07,1085042667.165162,466900.50593546854,8.598680135027914e-10,8.596423434328028e-10,8.597500091968936e-10,8.597354638402163e-10,1.0
2020-01-25 12:00:00,6.818223739679059e-08,-2.090417646495294e-07,-1.9602711031565333e-07,-1.269437016405127e-07,2.3354085587943886e-07,2.432902564044297e-07,1085435504.811895,467010.306376207,9.677500742999352e-10,9.725426047481905e-10,9.711290722400875e-10,9.71240166080518e-10,1.0
2020-01-25 13:00:00,-2.001888173186778e-08,-9.551778142798084e-08,-1.4483113709499705e-07,-1.9737971101266933e-08,1.461699208983308e-07,1.4753440751641221e-07,1085575835.9476008,467048.69920239266,1.0799928907772573e-09,1.0781232861005785e-09,1.0781574060442432e-09,1.07815677784913e-09,1.0
2020-01-25 14:00:00,-9.34903285781611e-10,-1.1297107617801713e-07,-1.5032890396439867e-07,-7.09862241706744e-08,1.6624627330904786e-07,1.6624890205141327e-07,1085278834.743206,467000.35939342366,1.0956279339400103e-09,1.0902957336472656e-09,1.0912698649189688e-09,1.0912698341268615e-09,1.0
2020-01-25 15:00:00,1.1087528778468919e-07,-1.340234661565769e-07,-6.095844731652434e-08,-1.480743499132897e-07,1.6013102573044623e-07,1.9476979961693878e-07,1085568711.7202568,467072.827399062,1.1454951792287958e-09,1.124285588393393e-09,1.1424459633264093e-09,1.1365926806753566e-09,1.0
2020-01-25 16:00:00,7.364455545616153e-08,-3.387872476505117e-08,2.6799861901695048e-09,-7.429184114044482e-08,7.434016401661075e-08,1.0464215467177766e-07,1086145391.9978232,467199.3905116172,1.176627338450856e-09,1.1431199504992276e-09,1.1765844106812815e-09,1.1601301359849722e-09,1.0
2020-01-25 17:00:00,2.3002643135067238e-08,-3.4491844329432685e-08,-1.810931526297023e-08,-1.2744832637867947e-08,2.2144481440325277e-08,3.19296045929192e-08,1086144616.1713014,467197.65727795666,1.2039830982513538e-09,1.2077941610660498e-09,1.2065331340165085e-09,1.2071877730506146e-09,1.0
2020-01-25 18:00:00,1.9805760540618784e-08,-7.291120723597943e-08,-2.3375128384186104e-08,-6.647499908833559e-09,2.430197280088851e-08,3.135050290836587e-08,1086325280.6325793,467241.2829196784,1.3279171266824072e-09,1.3384873830167594e-09,1.3376993784113994e-09,1.3380139356024835e-09,1.0
2020-01-25 19:00:00,1.169723431496562e-08,-1.4609802886785705e-07,-2.8399238835845275e-08,5.623126564471364e-09,2.8950584084184658e-08,3.12243752449053e-08,1086299560.4100947,467234.9276570436,1.4795360375247873e-09,1.4754709307830856e-09,1.4756244943769206e-09,1.475602944355591e-09,1.0
2020-01-25 20:00:00,8.108860852488511e-08,-2.4506575022297163e-07,-2.047305093151906e-07,-8.234310379321424e-08,2.2066936395149508e-07,2.3509642834220062e-07,1086416850.4071608,467265.51632935065,1.4534257461771692e-09,1.4368391958954418e-09,1.4391601968243315e-09,1.4388842697995054e-09,1.0
2020-01-25 21:00:00,2.568519036740304e-07,-3.7368731857942127e-07,-4.660851395567929e-07,-2.4326779589347203e-07,5.257514411150416e-07,5.85138853824899e-07,1086933590.5076342,467406.6420132378,1.3923979202065823e-09,1.3963499717334253e-09,1.3955047953993433e-09,1.3956676879334611e-09,1.0
2020-01-25 22:00:00,4.2386654359763606e-07,-4.892028477278479e-07,-5.72720859948429e-07,-2.7451468620129076e-07,6.351121919474237e-07,7.635642364213164e-07,1088426751.646307,467780.42336682574,1.441329268572054e-09,1.4569352165467812e-09,1.454032390141281e-09,1.454927523660719e-09,1.0
2020-01-25 23:00:00,3.6565324190696476e-07,-4.3368470234039804e-07,-5.329597547653887e-07,-9.031311193711736e-09,5.330362696678914e-07,6.46397677980463e-07,1090256108.7095866,468223.8518481059,1.640608027044438e-09,1.6836468757932502e-09,1.6836346784955231e-09,1.6836385815442727e-09,1.0
2020-01-26 00:00:00,3.0903721582638946e-07,-3.801778916192255e-07,-4.954230472319135e-07,1.3176414618761564e-07,5.126458679723324e-07,5.985898317836952e-07,1091296170.8953433,468489.04419139866,1.817707767536573e-09,1.8874061721571356e-09,1.882881266527672e-09,1.8840883985167524e-09,1.0
2020-01-26 01:00:00,3.054315526417977e-07,-5.256351689304009e-07,-5.53852245249094e-07,2.3873669940855832e-08,5.543665409130564e-07,6.329381447132782e-07,1092684995.3035946,468829.26872172375,1.9927057908944357e-09,2.0590876444179063e-09,2.058966515184935e-09,2.0589947226479417e-09,1.0
2020-01-26 02:00:00,1.3242452118836187e-07,-5.985471116097474e-07,-7.298388991789208e-07,1.5087309105927623e-07,7.452700908801316e-07,7.569436981522777e-07,1093699103.311819,469103.5215345481,2.2512483767556916e-09,2.350061322394383e-09,2.3460935286028534e-09,2.346215067307519e-09,1.0
