datetime,divergence,vorticity,pure_shear,normal_shear,maximum_shear_strain_rate,total_deformation,area,uncertainty_area,uncertainty_divergence,uncertainty_vorticity,uncertainty_shear,uncertainty_total,shape_flag
2020-01-25 00:00:00,,,,,,,,,,,,,
2020-01-25 01:00:00,,,,,,,1941994207.4504342,840629.8243973248,,,,,1.0
2020-01-25 02:00:00,1.046454252450415e-07,-1.1006127808279711e-07,-1.0358353694039806e-07,6.848256251688573e-08,1.2417491894083108e-07,1.623886557573451e-07,1942467666.3493016,840622.8972415103,9.437502584111772e-10,8.463628098866775e-10,8.771284948846757e-10,8.644854138302099e-10,1.0
2020-01-25 03:00:00,2.3058111765635457e-07,-1.910096301385693e-07,-2.3364865846461677e-07,1.2103514508245172e-07,2.631372302572277e-07,3.4986976686632825e-07,1943457764.2938955,840621.5349797284,9.349934084489338e-10,8.253692888226835e-10,8.497430598890969e-10,8.392434020160404e-10,1.0
2020-01-25 04:00:00,2.3234753896636742e-07,-1.3252321454602426e-07,-2.0071295328505805e-07,2.2533012608296119e-07,3.017604270559231e-07,3.8084738964669396e-07,1945694368.2647865,840649.5081160348,9.296128302333603e-10,8.182760591923685e-10,8.820911894997842e-10,8.588934515094889e-10,1.0
2020-01-25 05:00:00,1.2329531135220883e-07,-4.284659301866054e-08,-1.427569364915573e-07,2.285635717469539e-07,2.6948255833389193e-07,2.96348752397606e-07,1946712059.584612,840524.3640654008,9.03167100714903e-10,7.948416908120691e-10,8.741238746188887e-10,8.609231231661714e-10,1.0
2020-01-25 06:00:00,1.7570060766061486e-07,-1.2240954116159104e-07,-2.175402523774643e-07,1.7726116166516668e-07,2.806158955571391e-07,3.310830475449393e-07,1947422586.3946896,840327.7970936967,8.753692552767645e-10,7.614346115956754e-10,8.088242964870709e-10,7.957636643871063e-10,1.0
2020-01-25 07:00:00,1.6828380265215734e-07,-1.8169216095652205e-07,-1.8325176987461384e-07,1.333015663794252e-07,2.2660652850566053e-07,2.822586703654238e-07,1949175994.6521342,840312.5708514582,8.476433716006527e-10,7.448270306112766e-10,7.819367220089719e-10,7.689509163079188e-10,1.0
2020-01-25 08:00:00,3.7462258496265425e-08,-5.201806843562074e-08,-1.5728573465426057e-07,1.5789101474428062e-07,2.228640277449663e-07,2.259906982031564e-07,1949784399.7460003,840240.3147793369,8.674729513681335e-10,7.385482587124353e-10,8.058405946629886e-10,8.040666985597202e-10,1.0
2020-01-25 09:00:00,-3.7369352376341094e-08,7.115839321457801e-08,-1.7872590888692576e-07,1.9994286074640096e-07,2.681792275156903e-07,2.7077032069253735e-07,1949701281.3832383,839834.0294654412,8.568019642960422e-10,7.217955711318615e-10,7.996581085588054e-10,7.982460080934318e-10,1.0
2020-01-25 10:00:00,-1.2688669132988308e-08,-1.309624734912123e-07,-1.5747054693669693e-07,9.414343618594082e-08,1.8346650846800018e-07,1.839047635429959e-07,1949259986.3100002,839417.6065240804,7.717033211250687e-10,7.082994291380934e-10,7.255318733818484e-10,7.254508092195822e-10,1.0
2020-01-25 11:00:00,1.1905286485427586e-07,-1.4312366131958963e-07,-7.962996430512497e-08,2.052604929373988e-07,2.2016539504685886e-07,2.502926003823323e-07,1949524035.6750731,839321.4309533754,7.802939507832152e-10,7.609310809114062e-10,7.777884168302881e-10,7.740066241328488e-10,1.0
2020-01-25 12:00:00,1.401341853784256e-07,-1.343014867472081e-07,-3.9391729195408836e-08,2.3667181976409584e-07,2.399276111652285e-07,2.7785400574965273e-07,1950929838.1144497,839248.4386872236,8.11036631260718e-10,8.891532978346662e-10,8.132407276475317e-10,8.332062598955807e-10,1.0
2020-01-25 13:00:00,1.7912228828770633e-07,-2.1300478743592955e-07,-1.1931706859156552e-07,1.8984806895615374e-07,2.2422946314805477e-07,2.869906728538212e-07,1951493734.7418115,839235.980823276,8.686436139328438e-10,1.0388457864488552e-09,9.200378047718527e-10,9.680547642163527e-10,1.0
2020-01-25 14:00:00,2.4622248323206087e-07,-1.3068849326237825e-07,-1.6916673165724015e-07,2.5709080681702696e-07,3.077548798141511e-07,3.941301527394029e-07,1953445920.0879772,839213.4703327193,8.894240028356588e-10,1.082396017520888e-09,9.518635864869407e-10,1.0048273287541988e-09,1.0
2020-01-25 15:00:00,1.7362342358922938e-07,-6.766539410468093e-08,-1.927947403385056e-07,2.1843240929774959e-07,2.913460645586472e-07,3.391572239429029e-07,1954956935.0196831,839185.5308998806,8.60121829829692e-10,1.1005559841896316e-09,9.727488569396932e-10,1.0078114992055568e-09,1.0
2020-01-25 16:00:00,3.2410536045939823e-07,-3.0664230502694814e-08,-2.954903789557617e-07,3.76419958738562e-07,4.785462876171545e-07,5.779713090376345e-07,1955889323.728763,838969.1860462786,8.73684552164844e-10,1.1888720553533449e-09,1.0055788435709877e-09,1.0666169877899517e-09,1.0
2020-01-25 17:00:00,5.240369086966839e-07,-1.0585619808368588e-07,-3.4208200384330946e-07,5.52633451991634e-07,6.499414047540313e-07,8.34888322645622e-07,1959520705.093678,838911.0139914075,8.781916358067152e-10,1.2754343325367932e-09,1.004099117502146e-09,1.1188809598989736e-09,1.0
2020-01-25 18:00:00,6.026719045298677e-07,-6.390851494162083e-08,-3.6285728506270914e-07,6.659074270551795e-07,7.583522339456312e-07,9.686648208952298e-07,1963282854.95855,838889.0752036326,9.61055684326919e-10,1.3919146253723099e-09,1.075049452532834e-09,1.2076090643134415e-09,1.0
2020-01-25 19:00:00,6.588284117243125e-07,1.8844108529199135e-08,-3.7400117295412666e-07,7.844734626720537e-07,8.690658726516331e-07,1.0905642425382031e-06,1968038835.161855,838824.1520155071,1.064771473480891e-09,1.4977466274760594e-09,1.1572461773586124e-09,1.291955785121711e-09,1.0
2020-01-25 20:00:00,6.185545002129523e-07,1.4505391522107118e-07,-2.4450795636658486e-07,9.413544850011435e-07,9.725905650160974e-07,1.1526239963197134e-06,1972617890.984342,838737.5602311103,1.0772388104942203e-09,1.4894768572222038e-09,1.1078432179451887e-09,1.2299518353317328e-09,1.0
2020-01-25 21:00:00,3.9506581327175973e-07,2.1233007568155167e-07,-6.645130163870343e-08,9.213952232730634e-07,9.237883593983507e-07,1.0047198265068592e-06,1976821655.1395602,838518.9946492777,1.0359082169701722e-09,1.4378758014913267e-09,1.0383887436028602e-09,1.109594930922125e-09,1.0
2020-01-25 22:00:00,1.3973649718004242e-07,1.5029112181593098e-07,1.2697078589039854e-07,7.411502035730563e-07,7.519476077001696e-07,7.648212166056563e-07,1978242161.8069656,838140.186882724,1.1024089139539217e-09,1.5177905195716843e-09,1.116394966123456e-09,1.13209238731136e-09,1.0
2020-01-25 23:00:00,1.1492456076686122e-07,4.415018802365309e-08,1.018308329369107e-07,5.927147008942368e-07,6.013985660049163e-07,6.122808913074339e-07,1978812073.7660954,837852.0663696247,1.2335188266308262e-09,1.7858719183006786e-09,1.2527507055728385e-09,1.2753261728032579e-09,1.0
2020-01-26 00:00:00,2.3328455803952404e-07,8.959420386144267e-08,-4.4472929382272306e-08,7.568192851138805e-07,7.581248391710469e-07,7.932054946782843e-07,1979881594.8636608,837620.1234990169,1.3800836711089287e-09,2.167170972348028e-09,1.3835601789894726e-09,1.4679601474510376e-09,1.0
2020-01-26 01:00:00,3.795972082512845e-07,1.6882020327390845e-07,-1.7567185895050837e-07,1.0098904623295288e-06,1.0250557779610223e-06,1.0930843464451615e-06,1982133018.7315843,837116.2002006595,1.503500623095693e-09,2.46620850061158e-09,1.5403759241443792e-09,1.679317096660659e-09,1.0
2020-01-26 02:00:00,4.2284908517913335e-07,1.065312920573504e-08,-3.385100724974553e-07,9.754158626232648e-07,1.0324849510958115e-06,1.1157179406445654e-06,1985299362.3266325,836624.9525773898,1.6186409363583824e-09,2.715460676275486e-09,1.769459168087337e-09,1.9340098753093664e-09,1.0
2020-01-26 03:00:00,4.893699682605491e-07,8.447067466682706e-08,-4.059701200540848e-07,1.1179308260505422e-06,1.1893616229771227e-06,1.2861042088594944e-06,1988176888.2880886,836003.7857684551,1.7752975505945856e-09,3.003520713389431e-09,1.9584501666307475e-09,2.1415703031332346e-09,1.0
2020-01-26 04:00:00,5.686130526065119e-07,3.89904522980293e-07,-3.517808043742541e-07,1.3462920929619739e-06,1.3914927717735832e-06,1.5031875922494255e-06,1992301445.5607774,835336.088561983,1.8882741813925223e-09,3.1730828578292956e-09,1.9952922389096594e-09,2.2027740858559807e-09,1.0
