datetime,divergence,vorticity,pure_shear,normal_shear,maximum_shear_strain_rate,total_deformation,area,uncertainty_area,uncertainty_divergence,uncertainty_vorticity,uncertainty_shear,uncertainty_total,shape_flag
2020-01-25 00:00:00,,,,,,,,,,,,,
2020-01-25 01:00:00,,,,,,,,,,,,,
2020-01-25 02:00:00,,,,,,,,,,,,,
2020-01-25 03:00:00,,,,,,,,,,,,,
2020-01-25 04:00:00,,,,,,,,,,,,,
2020-01-25 05:00:00,,,,,,,,,,,,,
2020-01-25 06:00:00,,,,,,,,,,,,,
2020-01-25 07:00:00,,,,,,,,,,,,,
2020-01-25 08:00:00,,,,,,,,,,,,,
2020-01-25 09:00:00,,,,,,,,,,,,,
2020-01-25 10:00:00,,,,,,,,,,,,,
2020-01-25 11:00:00,,,,,,,,,,,,,
2020-01-25 12:00:00,,,,,,,,,,,,,
2020-01-25 13:00:00,,,,,,,,,,,,,
2020-01-25 14:00:00,,,,,,,,,,,,,
2020-01-25 15:00:00,,,,,,,,,,,,,
2020-01-25 16:00:00,,,,,,,,,,,,,
2020-01-25 17:00:00,,,,,,,,,,,,,
2020-01-25 18:00:00,,,,,,,,,,,,,
2020-01-25 19:00:00,,,,,,,,,,,,,
2020-01-25 20:00:00,,,,,,,3244747143.6412992,933091.6145913297,,,,,1.0
2020-01-25 21:00:00,1.548018909881049e-07,3.6559513663595125e-07,-7.126926641563137e-07,1.6800955554715277e-07,7.32228136783459e-07,7.484127669614336e-07,3247417289.0076914,933261.6199395864,5.208820548146499e-10,5.284040110347704e-10,5.280106734768324e-10,5.280275075951151e-10,1.0
2020-01-25 22:00:00,3.293609158264923e-08,1.6434332313131336e-07,-4.902509519314542e-07,6.636846712634309e-08,4.947229217434721e-07,4.958180668623707e-07,3248370993.750039,933254.6996967529,5.3106337129271e-10,5.461127454084026e-10,5.458455686948165e-10,5.458467479392551e-10,1.0
2020-01-25 23:00:00,-3.3735872919845875e-08,-2.8361832992294385e-09,-5.278657689683056e-07,8.197021200983573e-08,5.341922740974807e-07,5.352564757451346e-07,3248187358.924344,933030.0117895843,6.019541973226344e-10,5.659392892153815e-10,5.668136029063825e-10,5.6681013239421e-10,1.0
2020-01-26 00:00:00,-3.3919764707580395e-07,2.125599848325486e-07,-3.879791295349745e-07,4.393723467759251e-07,5.861534475426211e-07,6.772229380697777e-07,3247580804.38667,932797.0556080175,5.892822808855132e-10,5.631436075003509e-10,5.779758976076178e-10,5.742909729933281e-10,1.0
2020-01-26 01:00:00,-7.598998257125809e-07,6.717284586634744e-07,1.0748380370757727e-07,8.868133545469597e-07,8.933032485456888e-07,1.1727908760645657e-06,3240260282.445696,932405.8430610163,5.354137616808426e-10,5.740979980844142e-10,5.359937236152641e-10,5.523112187489837e-10,1.0
