datetime,divergence,vorticity,pure_shear,normal_shear,maximum_shear_strain_rate,total_deformation,area,uncertainty_area,uncertainty_divergence,uncertainty_vorticity,uncertainty_shear,uncertainty_total,shape_flag
2020-01-25 01:00:00,,,,,,,,,,,,,
2020-01-25 02:00:00,,,,,,,897081096.6140308,440629.2038045225,,,,,1.0
2020-01-25 03:00:00,3.02735195268317e-07,-5.470626796722467e-08,-1.4795706333682013e-07,-5.701214819888812e-09,1.4806686476615327e-07,3.3700503689978337e-07,897401180.720623,440760.2407915629,1.1294506877583706e-09,1.1722591972321505e-09,1.1721968872485317e-09,1.1722471692908483e-09,1.0
2020-01-25 04:00:00,4.703149262996736e-07,-1.1800114109553167e-08,-1.6639486860007724e-07,-1.0624527457836262e-07,1.9742165703556597e-07,5.100700349627844e-07,899037884.278472,441198.5787739916,1.1052371357168655e-09,1.1681853818817794e-09,1.1503086772219994e-09,1.165524800820104e-09,1.0
2020-01-25 05:00:00,3.0199234238559575e-07,5.836134906045928e-09,-2.214119839233145e-07,-2.2001714313627642e-08,2.2250245404848138e-07,3.7510894006559677e-07,900445289.5231333,441601.41443404864,1.0464553562778156e-09,1.0819321568296478e-09,1.081590903378676e-09,1.0818120998445228e-09,1.0
2020-01-25 06:00:00,2.028852907689957e-07,-4.820567238424939e-08,-1.9337557121062652e-07,8.614730283011656e-08,2.1169664457884045e-07,2.932199013306563e-07,900995267.2127161,441811.6950505229,1.0125993487518453e-09,1.0457720237506841e-09,1.0403517705953912e-09,1.0429502641652549e-09,1.0
2020-01-25 07:00:00,1.7963021620329174e-07,-1.1900282574981393e-07,-1.1659005172288515e-07,9.912013644978743e-08,1.5302954489434225e-07,2.3597681280967173e-07,901761635.0348749,442047.029381019,1.0250389515801264e-09,1.0705173635947902e-09,1.0516768511479888e-09,1.0626347921786954e-09,1.0
2020-01-25 08:00:00,1.5085050886695407e-07,-8.413409466065169e-08,-6.341243800462082e-08,3.572423196662416e-08,7.278295159785051e-08,1.6749099697808847e-07,902161510.2780218,442174.7408804238,9.89571839066528e-10,1.0154550444080212e-09,1.0092800506761665e-09,1.0142918850188085e-09,1.0
2020-01-25 09:00:00,1.6273616968696708e-07,1.8440944648821323e-08,-5.089747571847601e-08,-5.104476304192259e-08,7.208412355379568e-08,1.779864651958239e-07,902741526.824707,442328.0447641735,8.991248582470564e-10,9.128295874351391e-10,9.059833360628584e-10,9.117101680322996e-10,1.0
2020-01-25 10:00:00,1.2059516753575294e-07,-9.302937441535201e-08,-9.953828827304675e-08,-8.412930411273346e-08,1.303288557565858e-07,1.7756352405772213e-07,903219207.9069109,442461.78173160437,8.827749497614017e-10,8.971776908112625e-10,8.912044958123694e-10,8.939646919560541e-10,1.0
2020-01-25 11:00:00,1.0201781239082792e-07,-1.1590556936257307e-07,-1.3849150336725908e-07,1.5193721293864405e-07,2.0558407812981628e-07,2.295047869337295e-07,903525862.8024864,442575.8124491377,9.749120995146623e-10,1.0209037872733635e-09,9.9604648524358e-10,1.001007014291682e-09,1.0
2020-01-25 12:00:00,1.2719360431910612e-07,-7.655393692831769e-08,-1.0611024390149632e-07,2.2700687937282555e-07,2.505823360562823e-07,2.8101551580492656e-07,903882272.2317438,442718.32385011035,1.0797194070435218e-09,1.121984742566755e-09,1.0874190456621365e-09,1.0945892900130661e-09,1.0
2020-01-25 13:00:00,1.9778531766213352e-07,-5.107937838170716e-08,-1.4040699602095057e-07,1.6913482314662586e-07,2.1981972826038075e-07,2.957021217630653e-07,904354224.3651962,442857.73796094104,1.2308010409941479e-09,1.2693080046824062e-09,1.2466549528810988e-09,1.2568400096922526e-09,1.0
2020-01-25 14:00:00,2.2658151583930454e-07,4.8086290440882003e-08,-2.1412084840603707e-07,2.515234384313476e-07,3.303207196081545e-07,4.005633047627878e-07,905169847.3444681,443130.4751618622,1.2607840158309508e-09,1.3082052111731476e-09,1.2809238286481258e-09,1.2897157846913447e-09,1.0
2020-01-25 15:00:00,2.672280272089065e-07,-4.906171480433543e-08,-1.6759153368863997e-07,9.463050022116932e-08,1.9246260347459522e-07,3.293215332500797e-07,905830893.8564072,443367.0496790322,1.2837262509273236e-09,1.3106832839605418e-09,1.3042174436310436e-09,1.3084784783011791e-09,1.0
2020-01-25 16:00:00,4.385407262419161e-07,-7.415468197821074e-08,-1.6584675168488777e-07,1.7938827941475574e-07,2.4430575072194946e-07,5.019992713227805e-07,906913199.3091307,443666.44087431027,1.3573764274369277e-09,1.3797453809097864e-09,1.3677303004633217e-09,1.376909164265886e-09,1.0
2020-01-25 17:00:00,5.21896641863128e-07,-5.9106157574474e-08,-1.8253097852377673e-07,4.333535527446175e-07,4.7022639206793727e-07,7.024876971059632e-07,908694416.9691544,444181.69611255167,1.4097283267973176e-09,1.4311348153890485e-09,1.4129746348525317e-09,1.423026614685398e-09,1.0
2020-01-25 18:00:00,5.372275585290854e-07,-4.2836576407810086e-08,-1.896804362848409e-07,5.274463673137303e-07,5.60516135630062e-07,7.763966691999522e-07,910327523.4842606,444643.3815693018,1.555984610685102e-09,1.519669142910714e-09,1.5518689707122932e-09,1.5365360657263867e-09,1.0
2020-01-25 19:00:00,6.148990922306107e-07,6.582121335872722e-08,-1.931888631843231e-07,5.853990089914657e-07,6.16452704257708e-07,8.706978983623828e-07,912215374.0436211,445196.5694586266,1.710987190232081e-09,1.6062052376709486e-09,1.7009821998444234e-09,1.654392133668354e-09,1.0
2020-01-25 20:00:00,6.59883707468175e-07,1.8427218241782933e-07,-1.2323832702562204e-07,6.717816801060477e-07,6.829921748996677e-07,9.496972245700849e-07,914366550.6606989,445792.354072931,1.6433172774734314e-09,1.4924545503244994e-09,1.6386242218133456e-09,1.5697542111381755e-09,1.0
2020-01-25 21:00:00,5.301284350727661e-07,2.41784768756038e-07,-3.331856703077108e-08,5.928130079945999e-07,5.937485910354563e-07,7.959733331144263e-07,916559236.8827734,446384.86246021895,1.4620610601609276e-09,1.312576151190872e-09,1.4616143335219607e-09,1.3974679265809079e-09,1.0
2020-01-25 22:00:00,3.1069265684377016e-07,2.6948187423418653e-07,2.059843132136754e-08,4.1373241479171345e-07,4.1424486287977494e-07,5.178114844602467e-07,917865291.4798775,446713.7736717832,1.4507000422076619e-09,1.3337141730482903e-09,1.4504224193503283e-09,1.409519578020727e-09,1.0
2020-01-25 23:00:00,2.3810106016976565e-07,3.814963783510659e-08,-2.018590882213486e-09,4.0300761216530057e-07,4.030126675085128e-07,4.6809328667082316e-07,918612366.0165272,446907.15498195513,1.7988319535138247e-09,1.6419004400765036e-09,1.798828188208964e-09,1.7595678794008605e-09,1.0
2020-01-26 00:00:00,2.1203548011378607e-07,-6.072071453752119e-08,-1.7021322558669326e-08,6.320672262721633e-07,6.322963735061528e-07,6.66901603518927e-07,919439981.6365986,447133.7557582608,2.137000040422523e-09,1.9288131252851894e-09,2.1368565158944063e-09,2.1167553287974623e-09,1.0
2020-01-26 01:00:00,2.3853122188076946e-07,8.065535930619625e-08,-6.872138087100416e-08,8.993398158864561e-07,9.019616026347808e-07,9.329693866571589e-07,920014131.4714336,447316.91733477416,2.3144443205871274e-09,2.0974110109246873e-09,2.3132431870659777e-09,2.2997538158738226e-09,1.0
2020-01-26 02:00:00,3.2324042599414593e-07,9.282832076669334e-08,-1.5209237489255355e-07,9.677424921911328e-07,9.796211623340738e-07,1.0315725833355783e-06,921019683.5530977,447647.2037360162,2.5381832459582448e-09,2.3321449676609497e-09,2.5334138875525355e-09,2.51436538462907e-09,1.0
2020-01-26 03:00:00,3.8682262637788047e-07,-2.8915428160872318e-08,-2.050305911531199e-07,1.0257445915635349e-06,1.0460351382388838e-06,1.1152673467417229e-06,922157426.0524883,448031.4841819338,2.908736222922696e-09,2.635982537131424e-09,2.898731429358044e-09,2.868396551489401e-09,1.0
2020-01-26 04:00:00,4.567144633549101e-07,7.135273168784223e-08,-2.375680548919822e-07,1.1038272028795187e-06,1.129102774118451e-06,1.2179742097267682e-06,923587790.7479429,448510.1308025976,3.2742154845125374e-09,2.9254809270008064e-09,3.259566419378153e-09,3.214689386389535e-09,1.0
2020-01-26 05:00:00,7.280474997935287e-07,4.7063944673996823e-07,-1.1893406876136028e-07,1.2291301299757052e-06,1.2348709200261483e-06,1.4335129406747029e-06,925194244.0008163,449044.1098440153,3.4830685064130825e-09,3.0619070897810568e-09,3.4793959959546837e-09,3.3766531758504485e-09,1.0
2020-01-26 06:00:00,1.008353560068859e-06,5.235739305123677e-07,7.498349133093494e-08,1.2500744493328012e-06,1.2523213057545905e-06,1.6078201251851603e-06,928439535.6395178,449911.4144569652,3.658487215026781e-09,3.1414660683770547e-09,3.656764217099915e-09,3.463244747667636e-09,1.0
2020-01-26 07:00:00,8.257653275406202e-07,2.281756444867786e-07,-1.916895209845885e-07,1.3246234404281333e-06,1.3384215073686486e-06,1.5726603280922532e-06,931935540.9634628,450792.1570679621,3.899478167242562e-09,3.4422149113269573e-09,3.890638630798479e-09,3.7723323418288765e-09,1.0
2020-01-26 08:00:00,3.57231422765711e-07,-5.561226806835367e-07,-8.063009342276244e-07,1.4235433830706287e-06,1.6360308554610181e-06,1.6745779317283879e-06,933974708.2386284,451555.997352521,4.39613591871622e-09,4.038044860888432e-09,4.311894085245206e-09,4.299810542883802e-09,1.0
2020-01-26 09:00:00,1.1380358646770021e-08,-8.847971718091081e-07,-1.0988047121599837e-06,1.1984095896953029e-06,1.6259020081599779e-06,1.625941835583788e-06,934338423.4769659,452094.6422240897,4.9690473277610035e-09,4.590345988960468e-09,4.799794320875057e-09,4.799784283995679e-09,1.0
2020-01-26 10:00:00,-1.7900275902768734e-07,-4.879013343628478e-07,-1.1762251811038594e-06,8.693398164372486e-07,1.4626200439984254e-06,1.473532958859584e-06,934051219.7444077,452461.184541287,5.379268513985517e-09,4.878259474339182e-09,5.06092377371089e-09,5.058276139776869e-09,1.0
2020-01-26 11:00:00,-8.706305438415824e-08,-3.858970927614591e-07,-1.2072040099623382e-06,8.446337668099597e-07,1.4733457576905466e-06,1.4759158841693619e-06,933134445.0459261,452700.80022918334,5.635490791804929e-09,5.0145561323745055e-09,5.226767602551146e-09,5.226044106098017e-09,1.0
2020-01-26 12:00:00,-6.934774623367193e-08,-3.3361735203228733e-07,-1.3955594480417376e-06,8.512430069805768e-07,1.6346867681460855e-06,1.6361570645447165e-06,933465664.7236471,453244.10836275277,5.7902256351933934e-09,5.145179178515359e-09,5.327817915580833e-09,5.3274954284624695e-09,1.0
2020-01-26 13:00:00,-1.907028968543158e-07,-2.524469500974671e-07,-1.4393500934377863e-06,8.847876269561668e-07,1.6895495956893627e-06,1.7002780452510457e-06,932665411.5119762,453650.09141420375,5.9415325022989204e-09,5.332284511811273e-09,5.506079617229367e-09,5.503927388769981e-09,1.0
2020-01-26 14:00:00,-7.719270425770647e-08,-2.978848253283559e-07,-1.1710125143872742e-06,9.927944875330904e-07,1.5352235027277617e-06,1.5371629441664002e-06,932186669.4183216,454044.0378288503,6.253232534139783e-09,5.638042834766018e-09,5.903114689005285e-09,5.902461199668094e-09,1.0
2020-01-26 15:00:00,-6.197759687232518e-08,-3.9119031614951437e-07,-1.1477815308263647e-06,1.0247957447980288e-06,1.5387035975334103e-06,1.5399512925986742e-06,932148959.6601009,454486.74148560985,6.672595071519008e-09,5.998365491770238e-09,6.306337257480354e-09,6.305850573449846e-09,1.0
2020-01-26 16:00:00,-3.8768800102960306e-08,-4.869814253287867e-07,-1.1794667426340837e-06,1.147528200828344e-06,1.6455888820346935e-06,1.6460455001419662e-06,931769386.56884,454907.53188888787,6.9769278541497074e-09,6.263160376315355e-09,6.619869059620348e-09,6.6196765113376586e-09,1.0
2020-01-26 17:00:00,-1.3585637703331972e-07,-5.046862488953753e-07,-1.2797831416796905e-06,1.1929562090566903e-06,1.7495683486090073e-06,1.7548351380215374e-06,931888656.042285,455444.76988587005,7.102729471041606e-09,6.350070054196812e-09,6.710512395523439e-09,6.708409740001155e-09,1.0
2020-01-26 18:00:00,-4.877239620450982e-07,-6.098328852958098e-07,-1.408392946529389e-06,1.0077963370406123e-06,1.7318268241328895e-06,1.7991939339435252e-06,930856184.9854374,455798.83700559,7.007813390137744e-09,6.279486184575808e-09,6.535221775236544e-09,6.516770971367504e-09,1.0
2020-01-26 19:00:00,-4.367869878433104e-07,-3.406914566610736e-07,-1.1246468123529355e-06,6.93494692787343e-07,1.3212741356205495e-06,1.39159915716023e-06,928623958.7978487,455828.1664631926,7.004991289272241e-09,6.343229124128277e-09,6.532229647545916e-09,6.513853407713301e-09,1.0
2020-01-26 20:00:00,-2.453201224344888e-07,2.72041651028082e-08,-8.714778063966189e-07,5.728967226422138e-07,1.0429210046096744e-06,1.0713851708546861e-06,927937971.0174341,456014.5192240654,7.014906167920682e-09,6.402409761805332e-09,6.593228674900593e-09,6.583361539642768e-09,1.0
2020-01-26 21:00:00,-3.11521558577763e-07,2.49481395749878e-07,-7.359876401298336e-07,4.4604504194812867e-07,8.606009446139304e-07,9.152484183701757e-07,926984611.8941154,456161.33962340327,6.852366270584983e-09,6.2701413411421435e-09,6.431723695632872e-09,6.413212788381323e-09,1.0
2020-01-26 22:00:00,-2.7168468636601386e-07,4.0957752716347113e-07,-4.915180701526409e-07,8.780536240937367e-08,4.992993039795048e-07,5.684297351126323e-07,925861848.3051682,456121.25099722645,6.621781161195983e-09,6.085427303254729e-09,6.1027208470124135e-09,6.098774589667611e-09,1.0
2020-01-26 23:00:00,-1.039406713279953e-07,3.363236280231671e-07,-2.1845017560805422e-07,-1.0285141564443223e-07,2.414516368204065e-07,2.628736504090279e-07,925173596.1315966,456086.72317745147,6.296618042487166e-09,5.9055325931032526e-09,5.978395795279918e-09,5.967062860925698e-09,1.0
2020-01-27 00:00:00,-8.544450513311055e-08,3.590589170791449e-07,-8.505767198143327e-08,-1.3078448508996776e-07,1.560108621319333e-07,1.7787679039321364e-07,925169901.12566,456086.97901095427,5.948906897235441e-09,5.614150045274043e-09,5.8514020804083725e-09,5.7975194350578515e-09,1.0
2020-01-27 01:00:00,-2.1108075703931144e-07,5.554943550954465e-07,-8.083513874484117e-08,-2.5807160008279484e-07,2.704353350159548e-07,3.430602810257704e-07,924604449.2665071,455980.8674258235,5.620037401163409e-09,5.25920112997185e-09,5.588746093752336e-09,5.466324756112634e-09,1.0
2020-01-27 02:00:00,-2.544900910947834e-07,7.307546583775359e-07,1.6780295473871737e-07,-2.848212908582388e-07,3.3057676770335436e-07,4.17188453592173e-07,923765826.9705744,455745.9418532065,5.402608291191146e-09,5.063843904949974e-09,5.317385202600717e-09,5.22447629091204e-09,1.0
2020-01-27 03:00:00,-2.576027951647426e-07,8.010439859647845e-07,2.848112970269172e-07,-2.830701289723612e-07,4.015546946937416e-07,4.770800487415842e-07,922911563.8412161,455383.90014127863,5.466043838383844e-09,5.1581967566818074e-09,5.313406305592726e-09,5.2686266104753946e-09,1.0
2020-01-27 04:00:00,-3.2777442235314665e-07,8.306022095038252e-07,2.2079720861161825e-07,-4.187008560586923e-07,4.73351681305733e-07,5.75758531108227e-07,922054864.6754532,455060.81668819836,5.5979259035610955e-09,5.255257518900494e-09,5.525177323401733e-09,5.439165574472212e-09,1.0
2020-01-27 05:00:00,-3.910626963403553e-07,6.508582502068696e-07,2.7314527513481905e-07,-3.3414355736398857e-07,4.315787972738433e-07,5.824004556362624e-07,920734907.388794,454602.33191130706,5.463198391894843e-09,5.129025929841417e-09,5.33185745227671e-09,5.2413789848424e-09,1.0
2020-01-27 06:00:00,-3.4877702474779587e-07,5.41350797618616e-07,2.9398461741781463e-07,-2.4482201676721343e-07,3.825764958439875e-07,5.17697004206311e-07,919461851.3705292,454157.0192141517,5.016284760207981e-09,4.745264804910965e-09,4.858078532535212e-09,4.807202368529103e-09,1.0
2020-01-27 07:00:00,-2.1854807914309317e-07,1.2772248178794992e-06,1.327539411192235e-07,-7.407867524720131e-07,7.525879493592213e-07,7.836784317676821e-07,918425819.6267891,453772.6385997441,4.290979999113441e-09,3.994826319591133e-09,4.282073711995491e-09,4.26042874683989e-09,1.0
2020-01-27 08:00:00,-1.9830757853840975e-07,2.4843582879804655e-06,2.2311511912019348e-08,-1.4252831339570374e-06,1.4254577564790175e-06,1.439185780645418e-06,918023786.2675009,453556.0943528133,3.4076222500293564e-09,3.0965467479964278e-09,3.407549517260665e-09,3.4019094600031317e-09,1.0
2020-01-27 09:00:00,-2.175526210744558e-07,2.495191209770605e-06,5.6686368927015006e-08,-1.3431303463398953e-06,1.344326028789615e-06,1.3618155582227804e-06,917125305.0106077,453146.2123177546,2.3819808452710042e-09,2.1966176746805146e-09,2.3816640602083206e-09,2.3771206796240736e-09,1.0
2020-01-27 10:00:00,-1.7811575398698525e-07,1.8722451408111055e-06,2.5177361823124304e-08,-9.169070458877685e-07,9.17252653496847e-07,9.343862435659887e-07,916578273.5929232,452888.31779555243,1.6023778419286168e-09,1.555632519145144e-09,1.6023431359752355e-09,1.6006696676340556e-09,1.0
2020-01-27 11:00:00,-5.581392470796826e-08,1.3054790472343172e-06,-1.8969814799244544e-08,-7.137476870369598e-07,7.139997301288899e-07,7.161779170118513e-07,915947653.4164848,452653.86956187227,1.2608860392734384e-09,1.2488450720864269e-09,1.260877580365882e-09,1.2608048468166133e-09,1.0
2020-01-27 12:00:00,-2.1365988598666016e-08,6.493483886913147e-07,-6.381779784122511e-08,-3.671624591083704e-07,3.726673888332721e-07,3.7327937013530166e-07,916204522.2936087,452666.87917943596,1.1763028267553718e-09,1.1536963053201756e-09,1.1756460731505604e-09,1.1755748292264527e-09,1.0
2020-01-27 13:00:00,-7.131341919551196e-08,2.77851111039539e-07,-7.880691071089723e-08,-1.0304838788468909e-07,1.2972856054635258e-07,1.4803750598677175e-07,915805913.8767471,452590.5903779617,1.1850464505879495e-09,1.1312133563348675e-09,1.1654701466097367e-09,1.1576108720113445e-09,1.0
2020-01-27 14:00:00,-6.915600551594045e-09,1.1166035035917117e-07,-2.118662223058549e-08,-3.438660915696619e-08,4.0389501740619314e-08,4.09772788487071e-08,915733854.2449484,452585.43876165117,1.193618130290923e-09,1.135602189381695e-09,1.177939406862595e-09,1.1767546241428843e-09,1.0
2020-01-27 15:00:00,2.716605148759888e-08,1.207476236140773e-07,-1.396599918524102e-08,-7.017109423785098e-08,7.154740805773131e-08,7.653120901440398e-08,915760305.9331856,452587.36300527584,1.2398427813244825e-09,1.1889687962648224e-09,1.2379426566372217e-09,1.231879084466034e-09,1.0
2020-01-27 16:00:00,4.469659521357491e-08,8.664780502126527e-08,-1.525150965058112e-08,-6.134974590463863e-08,6.321708526328539e-08,7.742212534457874e-08,915912968.3817482,452625.5675540992,1.3663035023057827e-09,1.2972441647527627e-09,1.3623798865843085e-09,1.3410225304503542e-09,1.0
2020-01-27 17:00:00,1.501399118719729e-08,3.389255320454566e-08,4.491079330582822e-09,9.220879164907915e-09,1.0256432426892945e-08,1.8182803345377163e-08,916055048.1945744,452658.71444055217,1.4641185799258952e-09,1.373620960240652e-09,1.4472052946998245e-09,1.3974542695837097e-09,1.0
2020-01-27 18:00:00,-1.5595149595801916e-08,4.950645273562733e-08,7.0440812990047805e-09,2.1976534720746445e-08,2.3077849979561848e-08,2.7853112045058868e-08,916011994.2242451,452648.7124310772,1.3760444618796308e-09,1.2966681545679468e-09,1.3688437319374475e-09,1.346633331473765e-09,1.0
2020-01-27 19:00:00,-5.279752495047721e-09,3.0489507344128524e-08,1.0605102583250793e-08,1.6516047127243115e-08,1.9627735822315017e-08,2.0325447102574418e-08,915952193.23209,452632.72503360535,1.1399866398567177e-09,1.086130256902906e-09,1.1245305775051045e-09,1.1219808413054636e-09,1.0
2020-01-27 20:00:00,-1.4419635584091872e-08,1.943490239719909e-08,-1.233099267996998e-09,8.772420399546153e-09,8.858662058748387e-09,1.692340934472474e-08,915977169.3561144,452635.9477496967,9.134492861589997e-10,9.038723875708777e-10,9.132646800977047e-10,9.064556146178957e-10,1.0
2020-01-27 21:00:00,-1.2482331206751875e-08,-7.0265260725788785e-09,2.848251377985164e-08,1.3508221217321288e-08,3.152341402315948e-08,3.390478172810701e-08,915857100.715414,452611.8412120189,8.586996659197082e-10,8.787368639232411e-10,8.750919390904192e-10,8.755868634158087e-10,1.0
2020-01-27 22:00:00,3.359222031402521e-10,-3.3726752057481954e-08,7.473046193861148e-08,3.5595975798062093e-09,7.48151901453737e-08,7.481594429140745e-08,915894845.7225895,452598.3103260166,1.0285137092557219e-09,1.0372456261787071e-09,1.037225942599615e-09,1.0372259429964385e-09,1.0
2020-01-27 23:00:00,-3.540905258620582e-08,-1.987626364660177e-08,6.009434944352043e-08,-1.318778246703162e-08,6.1524372743147e-08,7.098626237864887e-08,915859305.3125219,452560.66810676415,1.2759356094617066e-09,1.275204966384248e-09,1.2752385457984376e-09,1.2752301907530435e-09,1.0
2020-01-28 00:00:00,-6.534617388513837e-08,-1.7611666797663e-08,1.5211202837276105e-08,9.695785360522707e-09,1.8038540559426724e-08,6.779020126051274e-08,915661375.3388023,452495.8576578904,1.419518009484655e-09,1.4055527227254045e-09,1.4096016517090334e-09,1.4058397940664872e-09,1.0
2020-01-28 01:00:00,-4.8936779451578876e-08,2.061469425121529e-08,2.029678182346754e-08,2.384784061853749e-08,3.1315792414636565e-08,5.809894351577386e-08,915428497.9580564,452445.4868533727,1.382954250754439e-09,1.364562659024803e-09,1.3752583491015112e-09,1.3676786937023927e-09,1.0
2020-01-28 02:00:00,-4.7046134507804695e-08,5.068661429525552e-09,5.621080140512292e-08,4.355905636334242e-08,7.1112907308526e-08,8.526654888053967e-08,915338824.2127342,452406.6755355846,1.1781660420542867e-09,1.181605349946855e-09,1.1803161045356804e-09,1.180708741342317e-09,1.0
2020-01-28 03:00:00,-2.3054373247036817e-08,-1.0277292143491882e-08,8.406238339961208e-08,4.798700448439368e-08,9.679481857108157e-08,9.950246744690447e-08,915118425.8573265,452338.16932504997,9.733829381690095e-10,9.838816770685281e-10,9.813117284374964e-10,9.814498626096146e-10,1.0
2020-01-28 04:00:00,-2.9654038246666405e-09,5.564546707032909e-08,9.845038909827252e-08,7.99620483835921e-09,9.87745838028096e-08,9.88190873529077e-08,915186905.1952181,452319.86027825234,8.817445282639206e-10,8.892881122088951e-10,8.892388831836825e-10,8.892389275158797e-10,1.0
2020-01-28 05:00:00,-1.5408986339299374e-08,7.383867021763543e-08,1.0379022866848675e-07,1.0419125105832838e-08,1.0431188683475994e-07,1.0544385517910695e-07,915098912.3819551,452266.0696934452,8.795330576539284e-10,8.865046865526293e-10,8.864354022123941e-10,8.864368818565516e-10,1.0
2020-01-28 06:00:00,6.993929319136184e-09,3.6670897925728384e-08,1.3083177652354386e-07,-1.1147265893233885e-08,1.3130580826909743e-07,1.3149194018084168e-07,915085354.5561504,452224.3107949803,9.448842700191252e-10,9.426666758748872e-10,9.42682677266647e-10,9.42682631997919e-10,1.0
2020-01-28 07:00:00,4.629336756055295e-09,2.1777906891854795e-08,1.765572832785143e-07,-5.6463013091757175e-08,1.853659788798621e-07,1.8542377648211799e-07,915144953.333662,452183.86257839005,1.0932663612484827e-09,1.085074803683484e-09,1.085837441190263e-09,1.0858369659946533e-09,1.0
2020-01-28 08:00:00,-8.580867538329441e-08,6.203668439875343e-08,2.5033504272242875e-07,-1.6016972866080611e-07,2.971901337428894e-07,3.093300896536774e-07,915115786.340003,452097.4057500248,1.2925255307951005e-09,1.3195121539187557e-09,1.3117307286876018e-09,1.3123311610254568e-09,1.0
2020-01-28 09:00:00,-2.3657322778536753e-07,-5.34848594734705e-08,2.0725670441481204e-07,-1.819927359177309e-07,2.758200454131456e-07,3.6337802569293743e-07,914579376.5498714,451837.9216520698,1.553991517785828e-09,1.5779890615523517e-09,1.567586454507316e-09,1.572004021812661e-09,1.0
2020-01-28 10:00:00,-3.171018609908199e-07,-4.8017619819850384e-08,1.8039779797023919e-07,-2.6444985633534185e-07,3.201204336313041e-07,4.505892611593572e-07,913558611.1271772,451532.45561031497,1.7902682076583536e-09,1.8262379102876174e-09,1.8017688187601431e-09,1.8139287115051759e-09,1.0
2020-01-28 11:00:00,-3.872616290427494e-07,2.5855082210626358e-08,2.7605416759341695e-07,-4.167835316896125e-07,4.999144084074398e-07,6.323653888869983e-07,912492949.2676315,451145.21599937533,1.9501106803877237e-09,2.085287978785876e-09,1.9923022233806592e-09,2.0276750007397772e-09,1.0
2020-01-28 12:00:00,-4.0748577037516483e-07,-8.778184407659072e-08,2.460859767306781e-07,-3.355728034231095e-07,4.161338899209445e-07,5.824191509548586e-07,911014452.8420563,450631.19079794834,2.094518165628219e-09,2.253375083843738e-09,2.1514061203543917e-09,2.2019101150126725e-09,1.0
2020-01-28 13:00:00,-3.2936058296078495e-07,-2.223061142316946e-07,3.467604986935364e-07,-1.5834135327619617e-07,3.812018200527474e-07,5.037789408260286e-07,909820487.7028522,450249.70951574604,2.1245077199478243e-09,2.248345280704107e-09,2.2274704074750927e-09,2.2364167610805118e-09,1.0
2020-01-28 14:00:00,-3.00857626803293e-07,-2.933480685538867e-07,4.947217163089175e-07,-1.9537837756488146e-07,5.319043964920072e-07,6.110954087646511e-07,908856514.6383266,449828.4868437803,1.9543774366998767e-09,2.0877236183291836e-09,2.070233466228924e-09,2.0744863393042954e-09,1.0
2020-01-28 15:00:00,-1.8063240173521583e-07,-6.709906584043056e-08,2.1547361756129655e-07,-2.400512791861659e-07,3.225732420766894e-07,3.697046943987848e-07,907851493.7317219,449386.29806214746,1.7459035865917216e-09,1.866658808004169e-09,1.800785554783541e-09,1.8167275953621663e-09,1.0
2020-01-28 16:00:00,-3.765058784897354e-08,4.398815456660997e-08,-1.1642893923505976e-08,-5.447355375983464e-08,5.5703905052874046e-08,6.723460272443707e-08,907676276.9621029,449343.96457976167,1.699092423462145e-09,1.7297063818352226e-09,1.7004413637492173e-09,1.709672402883301e-09,1.0
2020-01-28 17:00:00,-1.9021326649931444e-08,1.894350091510774e-08,-8.855706432536543e-09,-2.6478614586186555e-08,2.7920253702699058e-08,3.378389312004276e-08,907605452.4789248,449323.1895230123,1.7830956364538372e-09,1.7598251052194125e-09,1.7807683260098764e-09,1.774156043761968e-09,1.0
2020-01-28 18:00:00,3.6259248573388426e-08,1.3161984837871144e-07,2.6611952350729713e-08,-1.3473683205746655e-07,1.3733976088809624e-07,1.4204556673091287e-07,907551965.1821537,449314.31781873317,1.9956186263240764e-09,1.950129829066755e-09,1.993929465326569e-09,1.9911048187971957e-09,1.0
2020-01-28 19:00:00,1.2078610184933423e-07,-1.3134052336676556e-07,3.684563211263964e-07,-3.8887847738542477e-07,5.357112382166389e-07,5.491591874416398e-07,907842402.9441242,449338.62695084256,2.2152157236195667e-09,2.1602536788510198e-09,2.189387696734413e-09,2.1879872147949305e-09,1.0
