day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
  22.6250,    85.5362,   127.8683,        3.1351129E-08,        1.7587685E-07,        2.7259697E-07,       -1.7561139E-07,       -9.6596166E-09,         111042230.11,     995.00,    1
  22.6667,    85.5375,   127.8513,        6.1489708E-08,        1.5960320E-07,        2.6126221E-07,       -1.5641839E-07,       -3.1724860E-08,         111047668.26,     995.00,    1
  22.7083,    85.5387,   127.8366,       -8.5952206E-09,        1.1360977E-07,        3.0332632E-07,       -1.1137297E-07,       -2.2433069E-08,         111091392.03,     995.00,    1
  22.7500,    85.5398,   127.8232,       -4.2888480E-08,        1.1865163E-07,        3.3300354E-07,       -1.1860839E-07,       -3.2029559E-09,         111040826.05,     995.00,    1
  22.7917,    85.5409,   127.8088,        3.2213320E-08,        1.8319730E-07,        3.2998813E-07,       -1.8294166E-07,       -9.6747379E-09,         111057077.76,     995.00,    1
  22.8333,    85.5419,   127.7919,        2.8026961E-08,        1.9061657E-07,        3.7348463E-07,       -1.9052374E-07,       -5.9483810E-09,         111066591.26,     995.00,    1
  22.8750,    85.5430,   127.7718,       -8.6826179E-09,        2.0351870E-07,        3.8027550E-07,       -2.0002427E-07,       -3.7551962E-08,         111079503.42,     995.00,    1
  22.9167,    85.5442,   127.7473,       -4.4983847E-09,        2.1864249E-07,        3.2935860E-07,       -2.1750463E-07,       -2.2277162E-08,         111059634.00,     995.00,    1
  22.9583,    85.5457,   127.7197,       -1.0694808E-08,        2.2876060E-07,        3.7134550E-07,       -2.2874465E-07,        2.7016610E-09,         111075888.54,     995.00,    1
  23.0000,    85.5473,   127.6918,       -7.9904850E-09,        2.6643945E-07,        4.3461492E-07,       -2.6625305E-07,       -9.9647367E-09,         111051121.51,     995.00,    1
  23.0417,    85.5492,   127.6642,       -1.5485782E-09,        2.3367869E-07,        4.2296909E-07,       -2.3339277E-07,       -1.1556243E-08,         111069477.70,     995.00,    1
  23.0833,    85.5513,   127.6378,        2.8100291E-09,        1.9728873E-07,        4.2483319E-07,       -1.9685637E-07,       -1.3054198E-08,         111049906.38,     995.00,    1
  23.1250,    85.5537,   127.6145,        9.5085232E-08,        1.8447966E-07,        4.3693936E-07,       -1.8435285E-07,        6.8391648E-09,         111071716.84,     995.00,    1
  23.1667,    85.5562,   127.5956,        5.5817469E-08,        2.0774210E-07,        4.7914466E-07,       -2.0774181E-07,       -3.4680561E-10,         111125971.20,     995.00,    1
  23.2083,    85.5586,   127.5792,       -1.7160632E-08,        2.9872508E-07,        5.1144853E-07,       -2.9869011E-07,       -4.5708018E-09,         111116372.23,     995.00,    1
  23.2500,    85.5609,   127.5629,        1.0317980E-07,        4.3503569E-07,        6.2769006E-07,       -4.3383587E-07,        3.2287625E-08,         111112232.68,     995.00,    1
  23.2917,    85.5632,   127.5457,        2.8103903E-08,        2.3673578E-07,        4.8209158E-07,       -2.3567126E-07,       -2.2425147E-08,         111198966.64,     995.00,    1
  23.3333,    85.5652,   127.5254,       -9.8184664E-08,        1.0415725E-07,        3.4438887E-07,       -8.5200073E-08,       -5.9913939E-08,         111134647.49,     995.00,    1
  23.3750,    85.5673,   127.5021,       -6.1387790E-12,        2.0148552E-07,        3.8782280E-07,       -2.0136940E-07,        6.8393253E-09,         111120438.70,     995.00,    1
  23.4167,    85.5695,   127.4766,        3.3829729E-08,        2.3332224E-07,        4.0472724E-07,       -2.3329870E-07,        3.3146490E-09,         111134610.42,     995.00,    1
  23.4583,    85.5719,   127.4501,        1.1254762E-08,        3.0225164E-07,        4.5568154E-07,       -2.9402531E-07,       -7.0036937E-08,         111147539.09,     995.00,    1
  23.5000,    85.5746,   127.4242,       -1.1566454E-08,        3.2297550E-07,        4.1951322E-07,       -2.7344415E-07,       -1.7187632E-07,         111143589.42,     995.00,    1
  23.5417,    85.5773,   127.3985,       -1.7969706E-09,        3.1453348E-07,        4.3184531E-07,       -2.5476679E-07,       -1.8445918E-07,         111138275.73,     995.00,    1
  23.5833,    85.5803,   127.3743,       -4.7099154E-08,        3.1403382E-07,        1.9981150E-07,       -6.9346628E-08,       -3.0628138E-07,         111142171.10,     995.00,    1
  23.6250,    85.5834,   127.3513,        4.9795779E-08,        5.4346928E-07,        1.4253458E-08,       -2.1490228E-08,       -5.4304422E-07,         111100464.36,     995.00,    1
  23.6667,    85.5866,   127.3311,        8.6909132E-08,        5.1894174E-07,        4.4624377E-08,       -6.1101577E-08,       -5.1533205E-07,         111181960.55,     995.00,    1
  23.7083,    85.5898,   127.3123,       -1.5589318E-07,        4.7826327E-07,       -3.8685075E-08,        2.2287248E-07,       -4.2315909E-07,         111170096.75,     995.00,    1
  23.7500,    85.5931,   127.2936,       -1.0977091E-08,        2.8297607E-07,        9.8182279E-08,        1.4915176E-07,       -2.4047704E-07,         111057145.84,     995.00,    1
  23.7917,    85.5963,   127.2722,        1.7869892E-07,        1.0449606E-07,        1.9151844E-07,        9.7914676E-08,        3.6498532E-08,         111161467.19,     995.00,    1
  23.8333,    85.5994,   127.2464,        1.0030328E-07,        2.7098945E-07,        1.3611269E-07,        2.2343786E-07,        1.5333232E-07,         111200081.48,     995.00,    1
  23.8750,    85.6027,   127.2161,       -5.2329035E-08,        3.0071923E-07,        8.4031373E-08,        2.4491254E-07,        1.7449900E-07,         111241812.40,     995.00,    1
  23.9167,    85.6061,   127.1802,       -3.2759504E-07,        4.0308717E-07,        1.9524248E-08,        3.3641988E-07,        2.2203812E-07,         111158125.52,     995.00,    1
  23.9583,    85.6099,   127.1374,       -2.7708728E-07,        2.4879906E-07,        5.6091023E-08,        1.6294704E-07,        1.8801392E-07,         110979681.37,     995.00,    1
  24.0000,    85.6139,   127.0932,       -5.2856431E-08,        3.6916745E-08,        6.1641888E-08,       -1.2405136E-08,        3.4770082E-08,         110936706.36,     995.00,    1
  24.0417,    85.6181,   127.0500,        1.0064278E-08,        4.6418533E-08,        8.6742814E-08,       -4.5721000E-08,        8.0168775E-09,         110937462.28,     995.00,    1
  24.0833,    85.6225,   127.0093,        3.9735819E-09,        9.9136926E-08,        9.6958622E-08,       -5.7124723E-08,        8.1024046E-08,         110944746.49,     995.00,    1
  24.1250,    85.6271,   126.9740,        1.7827912E-08,        1.4367396E-07,        1.6910203E-07,       -1.1772607E-07,        8.2357639E-08,         110940631.31,     995.00,    1
  24.1667,    85.6317,   126.9436,       -1.6053507E-08,        1.5214896E-07,        1.8924274E-07,       -1.4983302E-07,       -2.6445641E-08,         110959001.13,     995.00,    1
  24.2083,    85.6363,   126.9167,       -8.8643833E-08,        1.4757492E-07,        1.3011659E-07,       -9.7527688E-08,       -1.1075517E-07,         110927793.29,     995.00,    1
  24.2500,    85.6408,   126.8912,       -4.0094400E-08,        1.1726078E-07,        1.7454321E-07,       -7.5716512E-08,       -8.9538264E-08,         110888207.66,     995.00,    1
  24.2917,    85.6451,   126.8652,        8.1147751E-09,        1.3662588E-07,        1.9128259E-07,       -1.2009267E-07,       -6.5148912E-08,         110895792.84,     995.00,    1
  24.3333,    85.6494,   126.8375,        2.3751781E-09,        1.0940178E-07,        1.3145917E-07,       -9.8949646E-08,       -4.6666018E-08,         110894672.45,     995.00,    1
  24.3750,    85.6537,   126.8078,        1.5093328E-07,        2.8860658E-07,        2.2392306E-07,       -2.8837783E-07,       -1.1488451E-08,         110897692.84,     995.00,    1
  24.4167,    85.6580,   126.7757,        4.0959874E-07,        7.6701506E-07,        6.0381474E-07,       -7.6507092E-07,        5.4576449E-08,         111015156.92,     995.00,    1
  24.4583,    85.6624,   126.7432,        4.5801219E-07,        1.0431539E-06,        9.7403641E-07,       -1.0422243E-06,       -4.4029347E-08,         111225119.82,     995.00,    1
  24.5000,    85.6667,   126.7115,        6.9522930E-07,        1.4645263E-06,        1.2892564E-06,       -1.4577700E-06,       -1.4051295E-07,         111381980.88,     995.00,    1
  24.5417,    85.6708,   126.6812,        7.6745987E-07,        1.4251465E-06,        1.2380358E-06,       -1.4250607E-06,       -1.5638283E-08,         111782570.43,     995.00,    1
  24.5833,    85.6748,   126.6521,        1.1188508E-07,        5.1560846E-07,        6.5738214E-07,       -5.1117060E-07,       -6.7503300E-08,         111999782.51,     995.00,    1
  24.6250,    85.6787,   126.6239,       -4.7491623E-07,        5.7527259E-07,        3.4403119E-08,        2.8752855E-07,       -4.9826286E-07,         111872779.90,     995.00,    1
  24.6667,    85.6824,   126.5990,       -7.3240035E-07,        6.2099009E-07,        7.0973211E-08,        4.4573731E-07,       -4.3237362E-07,         111616999.07,       0.00,    1
  24.7083,    85.6859,   126.5747,       -4.5913615E-07,        1.1406449E-07,        6.5078206E-07,       -1.0005067E-07,        5.4777457E-08,         111284644.83,       0.00,    1
  24.7500,    85.6891,   126.5467,       -8.9010820E-09,        4.5239470E-07,        6.8596562E-07,       -4.3418522E-07,        1.2705965E-07,         111249034.18,       0.00,    1
  24.7917,    85.6922,   126.5130,       -4.1276866E-08,        2.8429362E-07,        4.6071367E-07,       -2.6910545E-07,        9.1679453E-08,         111277364.31,       0.00,    1
  24.8333,    85.6952,   126.4748,       -3.6570781E-08,        3.7586888E-07,        5.6558645E-07,       -3.4165779E-07,        1.5667602E-07,         111215992.07,       0.00,    1
