day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   5.3750,    84.8903,   134.6266,       -1.4655709E-07,        2.6439075E-07,        1.9399302E-07,       -2.4989736E-07,       -8.6335269E-08,          21395522.43,     995.00,    1
   5.4167,    84.8889,   134.6124,        1.4169651E-08,        1.3065773E-07,       -2.8752992E-07,        1.2964824E-07,        1.6210401E-08,          21388404.67,     995.00,    1
   5.4583,    84.8879,   134.5958,        8.7830709E-08,        3.6486081E-07,       -4.6088372E-07,        3.6472525E-07,       -9.9449761E-09,          21397712.52,     995.00,    1
   5.5000,    84.8871,   134.5805,        1.4114192E-07,        6.0275213E-07,       -7.9630307E-07,        5.8554697E-07,        1.4298558E-07,          21401931.63,     995.00,    1
   5.5417,    84.8865,   134.5664,        1.1383343E-07,        4.9941344E-07,       -8.1976529E-07,        4.9881244E-07,        2.4493747E-08,          21419501.40,     995.00,    1
   5.5833,    84.8862,   134.5540,       -7.0820083E-08,        2.0810955E-07,       -4.4000881E-07,        9.8543528E-08,       -1.8329963E-07,          21419450.80,     995.00,    1
   5.6250,    84.8865,   134.5443,        3.8201913E-08,        2.5349625E-07,       -5.5322621E-07,        2.5126842E-07,        3.3534034E-08,          21408584.58,     995.00,    1
   5.6667,    84.8872,   134.5366,        9.1189017E-08,        4.6475982E-07,       -5.9354178E-07,        4.6168164E-07,        5.3401758E-08,          21425346.50,     995.00,    1
   5.7083,    84.8883,   134.5292,       -7.2490839E-08,        4.4686549E-07,       -4.5672732E-07,        4.4169092E-07,       -6.7807789E-08,          21422635.61,     995.00,    1
   5.7500,    84.8895,   134.5201,        5.8899726E-09,        4.2755015E-07,       -6.5315896E-07,        4.2500055E-07,        4.6622587E-08,          21414160.44,     995.00,    1
   5.7917,    84.8907,   134.5085,        8.2157869E-08,        3.1722501E-07,       -6.5138998E-07,        2.9774618E-07,        1.0944825E-07,          21423585.77,     995.00,    1
   5.8333,    84.8918,   134.4908,       -7.9881431E-08,        2.6020016E-07,       -5.6536063E-07,        2.3758335E-07,        1.0610502E-07,          21426802.64,     995.00,    1
   5.8750,    84.8926,   134.4659,       -7.1006404E-08,        3.9300025E-07,       -7.8213705E-07,        3.8245325E-07,        9.0436210E-08,          21411281.58,     995.00,    1
   5.9167,    84.8932,   134.4332,        9.1629183E-09,        6.7442269E-07,       -1.1118084E-06,        6.6203714E-07,        1.2865765E-07,          21415861.81,     995.00,    1
   5.9583,    84.8937,   134.3941,        4.4869824E-08,        9.7050530E-07,       -1.5405337E-06,        9.2959390E-07,        2.7881128E-07,          21412735.24,     995.00,    1
   6.0000,    84.8943,   134.3490,       -2.8244020E-08,        7.6443427E-07,       -1.4763547E-06,        7.5171024E-07,        1.3889378E-07,          21422830.96,     995.00,    1
   6.0417,    84.8951,   134.3006,       -8.5599188E-08,        8.5767783E-07,       -1.6120320E-06,        8.5182323E-07,        1.0004225E-07,          21408344.15,     995.00,    1
   6.0833,    84.8962,   134.2512,        9.5960710E-10,        1.0637164E-06,       -1.6983798E-06,        1.0575154E-06,        1.1469061E-07,          21409711.02,     995.00,    1
   6.1250,    84.8976,   134.2012,       -3.8503391E-08,        6.0790381E-07,       -1.2274801E-06,        5.9691522E-07,        1.1506200E-07,          21408407.90,     995.00,    1
   6.1667,    84.8992,   134.1538,        1.1364144E-07,        8.5160321E-07,       -1.2130579E-06,        7.5934647E-07,        3.8551389E-07,          21403759.88,     995.00,    1
   6.2083,    84.9007,   134.1123,       -3.4523478E-07,        4.0970961E-07,       -5.4555729E-07,        3.5622112E-07,        2.0240672E-07,          21425867.84,     995.00,    1
   6.2500,    84.9015,   134.0768,       -6.6804965E-07,        2.5191334E-07,       -4.1359315E-08,       -1.5534577E-07,        1.9831294E-07,          21350541.11,     995.00,    1
   6.2917,    84.9016,   134.0462,       -1.4131392E-07,        3.5968011E-07,        2.5085354E-07,       -8.9776577E-08,        3.4829577E-07,          21323114.47,     995.00,    1
   6.3333,    84.9011,   134.0216,        3.9707644E-08,        2.0700829E-07,        5.3544976E-07,       -1.9246050E-07,        7.6232447E-08,          21328893.16,     995.00,    1
   6.3750,    84.9001,   133.9980,       -3.0900356E-08,        4.7869055E-08,        1.0890216E-07,       -4.7482610E-08,        6.0702744E-09,          21329172.80,     995.00,    1
   6.4167,    84.8988,   133.9745,       -5.1590222E-08,        1.9154431E-07,        2.2641379E-07,       -1.5526151E-07,       -1.1217435E-07,          21324144.98,     995.00,    1
   6.4583,    84.8972,   133.9481,       -4.9978374E-08,        3.0593406E-07,        3.8183756E-07,       -3.0356568E-07,       -3.7993800E-08,          21321257.95,     995.00,    1
   6.5000,    84.8957,   133.9218,       -5.1957275E-08,        2.5979846E-07,        3.0412916E-07,       -2.3927774E-07,        1.0119981E-07,          21316463.11,     995.00,    1
   6.5417,    84.8944,   133.8992,       -3.3130851E-08,        2.9833860E-07,        4.7487047E-07,       -2.7820268E-07,        1.0774594E-07,          21313291.86,     995.00,    1
   6.5833,    84.8932,   133.8818,        6.4565210E-09,        5.5859921E-07,        8.8960146E-07,       -5.5557783E-07,        5.8020262E-08,          21311389.45,     995.00,    1
   6.6250,    84.8922,   133.8732,       -1.0078369E-07,        6.6911194E-07,        9.9062529E-07,       -6.6623644E-07,       -6.1966104E-08,          21314322.47,     995.00,    1
   6.6667,    84.8915,   133.8736,       -3.6136446E-07,        7.0236261E-07,        1.1325464E-06,       -6.9853063E-07,        7.3268033E-08,          21295892.63,     995.00,    1
   6.7083,    84.8907,   133.8837,       -6.0265721E-07,        9.7899139E-07,        1.3842262E-06,       -8.4256531E-07,        4.9850561E-07,          21258999.89,     995.00,    1
   6.7500,    84.8897,   133.9061,       -8.9839054E-07,        1.3187745E-06,        1.1122520E-06,       -9.4258728E-07,        9.2233155E-07,          21203597.90,     995.00,    1
   6.7917,    84.8883,   133.9366,       -5.8885187E-07,        8.3343868E-07,        1.1717725E-06,       -6.7573499E-07,        4.8785476E-07,          21121777.00,     995.00,    1
   6.8333,    84.8862,   133.9707,       -3.1847762E-07,        4.4012970E-07,        1.1349518E-06,       -4.0364481E-07,        1.7545661E-07,          21114195.97,     995.00,    1
