day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   5.3750,    84.8006,   133.6519,       -4.6682062E-10,        2.4811519E-07,        2.0130719E-07,       -2.2301443E-07,       -1.0874607E-07,          34066165.00,     995.00,    1
   5.4167,    84.7992,   133.6386,        2.8859319E-07,        3.3322188E-07,       -1.6547394E-07,       -2.8054725E-08,       -3.3203878E-07,          34112897.80,     995.00,    1
   5.4583,    84.7980,   133.6232,       -1.1191547E-07,        2.7511531E-07,       -4.6919939E-07,        2.3961399E-07,        1.3517977E-07,          34137092.95,     995.00,    1
   5.5000,    84.7972,   133.6089,       -2.5257016E-07,        3.7203079E-07,       -2.2679409E-07,       -8.3802623E-09,        3.7193639E-07,          34085337.69,     995.00,    1
   5.5417,    84.7964,   133.5961,        8.0488369E-08,        3.0428643E-07,       -5.9189173E-07,        2.9856596E-07,       -5.8724770E-08,          34075139.36,     995.00,    1
   5.5833,    84.7961,   133.5852,        4.2231436E-08,        5.1002728E-07,       -8.4011438E-07,        5.0723655E-07,       -5.3281402E-08,          34105119.40,     995.00,    1
   5.6250,    84.7963,   133.5768,       -1.5860341E-07,        5.6855687E-07,       -8.4234819E-07,        5.4954246E-07,        1.4580810E-07,          34085515.93,     995.00,    1
   5.6667,    84.7969,   133.5699,        1.7334641E-08,        2.2652131E-07,       -4.7364189E-07,        2.1479425E-07,        7.1939803E-08,          34066181.46,     995.00,    1
   5.7083,    84.7979,   133.5631,        8.4936568E-08,        1.1967714E-07,       -3.8730741E-07,        1.0556074E-07,        5.6387488E-08,          34089731.79,     995.00,    1
   5.7500,    84.7990,   133.5548,        2.3130282E-08,        1.3058031E-07,       -3.0197391E-07,        9.3520993E-08,        9.1131993E-08,          34087058.06,     995.00,    1
   5.7917,    84.8002,   133.5438,        9.4999338E-09,        3.9840066E-07,       -5.7780852E-07,        3.9836123E-07,       -5.6050554E-09,          34095373.15,     995.00,    1
   5.8333,    84.8011,   133.5271,       -4.7511412E-08,        5.6104183E-07,       -8.3028525E-07,        5.6059912E-07,        2.2283748E-08,          34089447.94,     995.00,    1
   5.8750,    84.8018,   133.5036,       -9.2462661E-09,        3.2612000E-07,       -6.9439776E-07,        3.1652113E-07,        7.8540607E-08,          34083676.27,     995.00,    1
   5.9167,    84.8022,   133.4727,        3.2397829E-08,        5.0262718E-07,       -9.7221150E-07,        4.9904902E-07,        5.9867802E-08,          34087230.99,     995.00,    1
   5.9583,    84.8025,   133.4358,        8.7958364E-08,        6.7416380E-07,       -1.3095765E-06,        6.7327824E-07,        3.4543204E-08,          34091639.99,     995.00,    1
   6.0000,    84.8029,   133.3937,        2.1044505E-07,        7.7642445E-07,       -1.5935610E-06,        7.7295006E-07,       -7.3369804E-08,          34108949.62,     995.00,    1
   6.0417,    84.8034,   133.3486,       -8.1738820E-08,        9.1827269E-07,       -1.6418667E-06,        8.8364968E-07,        2.4977583E-07,          34143336.91,     995.00,    1
   6.0833,    84.8043,   133.3023,       -6.3201334E-07,        1.4560946E-06,       -1.9035460E-06,        1.2773570E-06,        6.9897815E-07,          34088807.37,     995.00,    1
   6.1250,    84.8054,   133.2553,        8.6605853E-09,        8.5928935E-07,       -1.4563136E-06,        8.5730258E-07,        5.8399267E-08,          33988285.79,     995.00,    1
   6.1667,    84.8068,   133.2102,        7.2606289E-07,        6.2273347E-07,       -2.7475291E-07,       -2.4483874E-07,       -5.7258271E-07,          34090775.34,     995.00,    1
   6.2083,    84.8081,   133.1701,       -7.8744757E-08,        4.2893637E-07,       -6.2063351E-07,        3.9660006E-07,        1.6338543E-07,          34166370.94,     995.00,    1
   6.2500,    84.8089,   133.1354,       -3.9235153E-07,        8.4746153E-07,       -7.0527886E-07,        7.4364068E-07,        4.0643522E-07,          34071429.44,     995.00,    1
   6.2917,    84.8090,   133.1050,        3.1471961E-07,        2.4775356E-07,        2.4610896E-07,        1.1151111E-07,       -2.2123991E-07,          34070130.76,     995.00,    1
   6.3333,    84.8086,   133.0780,        4.6050374E-07,        1.0700206E-06,       -3.1426009E-07,        1.0490212E-06,       -2.1094691E-07,          34148663.83,     995.00,    1
   6.3750,    84.8077,   133.0522,        4.2548362E-08,        7.3607050E-07,        1.1229578E-07,        6.7668881E-07,        2.8964122E-07,          34183068.58,     995.00,    1
   6.4167,    84.8065,   133.0273,       -4.0015416E-07,        5.2935308E-07,        5.5396647E-07,       -4.1858211E-08,        5.2769553E-07,          34159503.12,     995.00,    1
   6.4583,    84.8049,   133.0011,       -8.5284602E-08,        4.0862543E-08,        1.2604178E-07,        3.9225749E-08,        1.1449368E-08,          34084534.55,     995.00,    1
   6.5000,    84.8034,   132.9750,        2.3852599E-07,        4.7098985E-07,        5.8028140E-07,       -4.5809618E-07,       -1.0945011E-07,          34138577.17,     995.00,    1
   6.5417,    84.8021,   132.9520,        8.5649404E-08,        2.2956176E-07,        2.7911862E-07,       -1.3415437E-07,        1.8628260E-07,          34143183.58,     995.00,    1
   6.5833,    84.8009,   132.9339,        1.8663194E-07,        4.5954597E-07,       -3.4332855E-07,        3.1198673E-07,        3.3741189E-07,          34159605.93,     995.00,    1
   6.6250,    84.7998,   132.9241,        6.9811017E-07,        6.3431872E-07,        3.1093034E-07,       -5.3701214E-07,        3.3760658E-07,          34189077.30,     995.00,    1
   6.6667,    84.7989,   132.9233,        7.7106726E-07,        5.8153058E-07,        1.2767848E-07,       -3.5839930E-07,        4.5796043E-07,          34331536.06,     995.00,    1
   6.7083,    84.7980,   132.9308,        1.4329981E-07,        1.1275826E-06,        2.1747533E-07,       -7.4402311E-09,        1.1275580E-06,          34379581.66,     995.00,    1
   6.7500,    84.7970,   132.9487,        1.7786024E-08,        1.8757077E-06,        2.1388781E-06,       -1.4308187E-06,        1.2128633E-06,          34366926.10,     995.00,    1
   6.7917,    84.7958,   132.9749,        7.7809107E-08,        9.1909588E-07,        1.7474537E-06,       -8.5864214E-07,        3.2782756E-07,          34384461.18,     995.00,    1
   6.8333,    84.7941,   133.0055,       -5.6223743E-07,        1.1800121E-06,        1.5839906E-07,        1.1499485E-06,       -2.6466390E-07,          34385807.63,     995.00,    1
   6.8750,    84.7918,   133.0404,       -1.3891729E-06,        1.3353339E-06,        2.4142109E-07,        1.3206852E-06,        1.9724892E-07,          34245042.60,     995.00,    1
   6.9167,    84.7890,   133.0770,       -1.6520558E-06,        1.2543542E-06,        5.6838459E-07,        1.1731082E-06,        4.4409631E-07,          34043747.67,     995.00,    1
   6.9583,    84.7852,   133.1122,       -5.3428982E-07,        1.2792818E-06,        8.2089819E-07,        9.9446346E-07,       -8.0473866E-07,          33839931.54,     995.00,    1
   7.0000,    84.7810,   133.1427,        1.2892856E-07,        1.9378197E-06,        1.2788439E-07,        1.3262744E-06,       -1.4128487E-06,          33913283.32,     995.00,    1
   7.0417,    84.7766,   133.1677,       -3.2039534E-07,        1.8024371E-06,       -1.0515750E-06,        1.7689342E-06,       -3.4590685E-07,          33871103.60,     995.00,    1
   7.0833,    84.7724,   133.1875,        2.5011515E-07,        2.9341066E-07,       -5.4544809E-07,        2.9170373E-07,       -3.1603056E-08,          33835647.82,     995.00,    1
   7.1250,    84.7686,   133.2030,        9.2129040E-08,        4.0601396E-07,        1.5671925E-07,       -3.8009415E-07,        1.4274373E-07,          33932066.56,     995.00,    1
   7.1667,    84.7652,   133.2199,       -6.2953944E-07,        6.5688284E-07,       -2.5695063E-07,        4.1746578E-07,        5.0716604E-07,          33858162.42,     995.00,    1
   7.2083,    84.7625,   133.2408,       -1.9885722E-07,        6.2496780E-07,       -5.0808489E-07,        6.2079943E-07,       -7.2061264E-08,          33778598.45,     995.00,    1
   7.2500,    84.7596,   133.2685,       -7.3650072E-08,        1.6165358E-07,        2.1888458E-07,        5.7155696E-08,       -1.5121213E-07,          33809761.24,     995.00,    1
   7.2917,    84.7555,   133.3047,       -8.0994699E-07,        6.8710660E-07,       -2.9670980E-07,        5.9029349E-07,        3.5166614E-07,          33760764.90,     995.00,    1
   7.3333,    84.7507,   133.3385,       -7.6335562E-07,        1.0535402E-06,       -1.1082511E-06,        1.0409453E-06,        1.6241838E-07,          33612921.67,     995.00,    1
   7.3750,    84.7459,   133.3622,       -2.2021531E-07,        2.6327686E-07,       -5.0696319E-07,        1.7224633E-07,       -1.9911280E-07,          33575971.14,     995.00,    1
   7.4167,    84.7414,   133.3762,       -8.7576622E-08,        1.5105393E-07,       -3.2614540E-07,       -1.7825370E-09,       -1.5104341E-07,          33559622.20,       0.00,    1
   7.4583,    84.7374,   133.3835,       -6.8300016E-09,        3.7261953E-07,       -6.3108844E-07,        3.6280306E-07,       -8.4966169E-08,          33554843.72,       0.00,    1
   7.5000,    84.7341,   133.3880,        1.6951460E-07,        3.8130160E-07,       -6.5794305E-07,        3.2783994E-07,       -1.9470975E-07,          33557986.78,       0.00,    1
   7.5417,    84.7314,   133.3946,        7.3937721E-08,        2.4357428E-07,       -5.3530832E-07,        2.4329645E-07,       -1.1630567E-08,          33595800.46,       0.00,    1
   7.5833,    84.7294,   133.4062,       -4.4630257E-07,        5.3430027E-07,       -1.2922228E-07,        1.4126165E-07,        5.1528820E-07,          33575852.25,       0.00,    1
   7.6250,    84.7280,   133.4247,       -8.3306542E-08,        6.6945396E-08,        5.5452121E-08,        2.7894982E-08,        6.0856848E-08,          33487886.81,       0.00,    1
   7.6667,    84.7270,   133.4475,        6.7736699E-07,        8.0711240E-07,        3.0621080E-07,       -3.2551240E-07,       -7.3856083E-07,          33555757.47,       0.00,    1
   7.7083,    84.7263,   133.4746,        4.6612249E-08,        3.3879967E-07,        5.6770549E-07,       -3.2957005E-07,       -7.8541699E-08,          33651559.34,       0.00,    1
   7.7500,    84.7253,   133.5033,       -3.8875451E-07,        3.7702429E-07,        3.2396048E-07,        4.9516667E-08,        3.7375849E-07,          33567071.90,       0.00,    1
