day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   5.4583,    84.8302,   134.9458,        5.6244796E-08,        3.8917292E-07,       -1.6276723E-07,        3.1455174E-07,       -2.2915663E-07,           6015304.14,     995.00,    1
   5.5000,    84.8294,   134.9312,        1.6442576E-07,        5.2633316E-07,       -8.1963807E-07,        3.2841441E-07,        4.1130350E-07,           6017533.65,     995.00,    1
   5.5417,    84.8289,   134.9179,        1.1706681E-08,        4.3876937E-07,       -8.0923308E-07,        3.7739873E-07,        2.2380518E-07,           6022428.24,     995.00,    1
   5.5833,    84.8286,   134.9064,       -2.7333775E-07,        4.1257193E-07,       -8.7531221E-07,        4.0896620E-07,       -5.4426508E-08,           6018042.15,     995.00,    1
   5.6250,    84.8290,   134.8975,       -1.9477604E-07,        2.6216994E-07,       -4.8047901E-07,        1.9859775E-07,       -1.7114910E-07,           6010592.17,     995.00,    1
   5.6667,    84.8297,   134.8905,        1.1049851E-07,        2.7479292E-07,       -2.0349390E-07,        2.5765392E-07,       -9.5528042E-08,           6009595.16,     995.00,    1
   5.7083,    84.8308,   134.8837,       -7.9857827E-08,        5.3629248E-08,       -3.0071615E-07,        2.4856086E-08,       -4.7521271E-08,           6015374.92,     995.00,    1
   5.7500,    84.8320,   134.8753,       -2.7201329E-07,        2.6769466E-07,       -8.0244227E-08,       -2.0243488E-07,       -1.7515864E-07,           6006137.54,     995.00,    1
   5.7917,    84.8333,   134.8643,       -3.4094543E-08,        2.6749687E-07,        3.8662666E-08,        2.3619425E-08,       -2.6645206E-07,           6003609.75,     995.00,    1
   5.8333,    84.8344,   134.8472,        2.1449637E-08,        3.2332719E-07,       -3.4254821E-07,        2.2931754E-07,       -2.2793407E-07,           6004662.40,     995.00,    1
   5.8750,    84.8352,   134.8233,       -4.3389309E-09,        5.3000335E-07,       -8.5497361E-07,        5.2976996E-07,       -1.5726771E-08,           6004545.04,     995.00,    1
