day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   5.5000,    85.2299,   135.2046,        3.1857109E-07,        6.0555386E-07,       -1.1426845E-06,        4.2203444E-07,        4.3426076E-07,         187258970.08,     995.00,    1
   5.5417,    85.2296,   135.1842,        8.0034264E-07,        5.9527013E-07,       -1.3004179E-06,        5.0376661E-07,        3.1712100E-07,         187755808.96,     995.00,    1
   5.5833,    85.2297,   135.1666,        7.5038569E-07,        8.5689758E-07,       -1.4491999E-06,        7.5669718E-07,        4.0209804E-07,         188341523.55,     995.00,    1
   5.6250,    85.2305,   135.1527,        3.0847357E-07,        8.6329564E-07,       -1.1419212E-06,        8.1297872E-07,        2.9042204E-07,         188772699.89,     995.00,    1
   5.6667,    85.2314,   135.1410,       -2.9214299E-07,        4.4274317E-07,       -4.9331929E-07,        4.4250234E-07,        1.4600994E-08,         188760029.62,     995.00,    1
   5.7083,    85.2323,   135.1276,       -8.0562721E-07,        3.6454785E-07,       -3.7031884E-07,        3.4944030E-07,        1.0385860E-07,         188375779.32,     995.00,    1
   5.7500,    85.2333,   135.1114,       -6.1031502E-07,        9.1501312E-07,       -8.5778629E-07,        9.1465147E-07,        2.5723632E-08,         187667804.26,     995.00,    1
   5.7917,    85.2344,   135.0946,       -2.0074127E-07,        4.6727737E-07,       -3.4825964E-07,        3.5045704E-07,       -3.0907606E-07,         187550303.09,     995.00,    1
   5.8333,    85.2353,   135.0732,       -3.8401847E-07,        1.0860163E-06,        6.1335490E-07,       -1.0378764E-06,       -3.1975610E-07,         187396734.98,     995.00,    1
   5.8750,    85.2361,   135.0457,       -9.5653483E-07,        1.4383005E-06,        6.0199295E-07,       -1.4297672E-06,        1.5644186E-07,         187031387.22,     995.00,    1
   5.9167,    85.2364,   135.0089,       -1.4532679E-06,        1.1599406E-06,       -3.0395170E-07,       -7.8444438E-07,        8.5446424E-07,         186109680.02,     995.00,    1
   5.9583,    85.2368,   134.9632,       -1.4326464E-06,        1.2243673E-06,       -1.0237200E-06,       -1.6632391E-07,        1.2130176E-06,         185084912.70,     995.00,    1
   6.0000,    85.2374,   134.9100,       -1.0837202E-06,        9.5214024E-07,       -1.1783269E-06,        1.9682778E-07,        9.3157386E-07,         184200450.07,     995.00,    1
   6.0417,    85.2383,   134.8516,       -6.7825789E-07,        8.8377895E-07,       -1.4670093E-06,        5.9111155E-07,        6.5700257E-07,         183647697.48,     995.00,    1
   6.0833,    85.2395,   134.7890,       -3.6503790E-07,        1.3899845E-06,       -1.9153037E-06,        1.1263880E-06,        8.1443652E-07,         183303871.98,     995.00,    1
   6.1250,    85.2409,   134.7267,        3.5551838E-07,        1.9025502E-06,       -2.0211616E-06,        1.6571366E-06,        9.3466338E-07,         183165567.47,     995.00,    1
   6.1667,    85.2425,   134.6709,        1.0799505E-06,        2.0025367E-06,       -1.4975011E-06,        1.9262173E-06,        5.4757677E-07,         183772019.67,     995.00,    1
   6.2083,    85.2437,   134.6263,        1.2005459E-06,        1.4209425E-06,       -5.9402219E-07,        1.4169916E-06,        1.0588817E-07,         184593499.51,     995.00,    1
   6.2500,    85.2444,   134.5915,        8.5052318E-07,        1.1329453E-06,       -4.4139471E-07,        1.0525502E-06,       -4.1916965E-07,         185368893.75,     995.00,    1
   6.2917,    85.2444,   134.5641,        1.3320782E-07,        1.2145636E-06,       -3.3057256E-07,        7.9098648E-07,       -9.2168603E-07,         185727340.35,     995.00,    1
   6.3333,    85.2438,   134.5383,       -3.0767877E-07,        6.7405859E-07,        3.0301000E-07,        2.4071700E-07,       -6.2961123E-07,         185547322.27,     995.00,    1
   6.3750,    85.2427,   134.5124,       -3.5188990E-08,        3.5144340E-07,        2.5527712E-07,        2.2896137E-07,       -2.6662550E-07,         185317033.32,     995.00,    1
   6.4167,    85.2413,   134.4865,        5.3579320E-08,        1.0156486E-07,        2.6199020E-07,        2.2926839E-08,       -9.8943320E-08,         185500189.34,     995.00,    1
   6.4583,    85.2397,   134.4600,       -3.7994871E-08,        1.4085870E-07,        2.5893890E-07,       -7.1582842E-08,        1.2131393E-07,         185388760.87,     995.00,    1
   6.5000,    85.2381,   134.4342,        2.5127823E-07,        4.3218968E-07,       -3.0286704E-07,        4.0837912E-07,        1.4147231E-07,         185449331.05,     995.00,    1
   6.5417,    85.2367,   134.4112,        5.7118737E-07,        9.8426354E-07,       -8.6019945E-07,        9.7847704E-07,        1.0657107E-07,         185724297.94,     995.00,    1
   6.5833,    85.2356,   134.3949,        7.2977462E-07,        1.3585420E-06,       -1.1140563E-06,        1.3549493E-06,        9.8736431E-08,         186213259.73,     995.00,    1
   6.6250,    85.2347,   134.3868,        8.8566948E-07,        1.4955736E-06,       -1.0294855E-06,        1.4945303E-06,        5.5854275E-08,         186702352.93,     995.00,    1
   6.6667,    85.2339,   134.3887,        1.1269656E-06,        1.5925422E-06,       -8.4713001E-07,        1.5854532E-06,       -1.5009645E-07,         187403886.17,     995.00,    1
