day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   8.5417,    84.8836,   134.6776,       -6.1352096E-07,        7.6120236E-07,        3.6489369E-07,       -6.7197653E-08,       -7.5823051E-07,          51241295.32,     995.00,    1
   8.5833,    84.8850,   134.6286,       -1.5550408E-06,        1.5629518E-06,        6.6583994E-07,       -1.3284732E-06,       -8.2339378E-07,          51030656.08,     995.00,    1
   8.6250,    84.8866,   134.5867,       -1.8132805E-06,        1.9298618E-06,        2.5912160E-07,       -1.8893408E-06,       -3.9339280E-07,          50669929.46,     995.00,    1
   8.6667,    84.8879,   134.5535,       -1.2552153E-06,        1.4940408E-06,       -6.2639745E-07,       -1.4865985E-06,        1.4893882E-07,          50369160.52,     995.00,    1
   8.7083,    84.8888,   134.5274,       -3.3318511E-07,        1.4155539E-06,       -8.8691732E-07,       -1.0855564E-06,        9.0849330E-07,          50214605.61,     995.00,    1
   8.7500,    84.8891,   134.5052,        6.5739045E-07,        1.4822398E-06,       -8.4125950E-07,       -6.2848724E-07,        1.3424004E-06,          50248552.06,     995.00,    1
   8.7917,    84.8887,   134.4830,        1.2579479E-06,        1.5031215E-06,       -9.4236515E-07,        2.2846306E-07,        1.4856578E-06,          50452634.72,     995.00,    1
   8.8333,    84.8878,   134.4568,        1.5221075E-06,        1.4230691E-06,       -6.5816173E-07,        8.6848230E-07,        1.1273261E-06,          50705561.00,     995.00,    1
   8.8750,    84.8867,   134.4223,        1.4838771E-06,        1.2653731E-06,       -1.9094609E-07,        1.1727471E-06,        4.7521924E-07,          51008577.35,     995.00,    1
   8.9167,    84.8856,   134.3782,        9.8204522E-07,        1.2034511E-06,        2.3306594E-08,        1.1972359E-06,       -1.2215095E-07,          51250203.74,     995.00,    1
   8.9583,    84.8848,   134.3289,        3.0567590E-07,        9.3254134E-07,        3.5605081E-07,        6.0280895E-07,       -7.1151580E-07,          51370924.33,     995.00,    1
   9.0000,    84.8844,   134.2773,       -4.4316494E-07,        1.0174943E-06,        5.1392655E-07,        7.7997435E-08,       -1.0145004E-06,          51363255.02,     995.00,    1
   9.0417,    84.8843,   134.2266,       -1.0451631E-06,        9.7586134E-07,        1.9832324E-07,       -2.6589822E-07,       -9.3893743E-07,          51207111.72,     995.00,    1
   9.0833,    84.8844,   134.1804,       -1.0386493E-06,        1.1491921E-06,       -1.0127407E-07,       -9.7341424E-07,       -6.1082503E-07,          50978085.67,     995.00,    1
   9.1250,    84.8843,   134.1408,       -8.5955235E-07,        1.4686690E-06,       -2.7241451E-07,       -1.4550305E-06,       -1.9968728E-07,          50825440.50,     995.00,    1
   9.1667,    84.8838,   134.1083,       -6.2580457E-07,        1.1498032E-06,       -6.1694694E-07,       -1.1167279E-06,        2.7379925E-07,          50663705.46,     995.00,    1
   9.2083,    84.8829,   134.0808,       -6.7986567E-08,        9.4973866E-07,       -6.3609466E-07,       -6.6627654E-07,        6.7681540E-07,          50597252.01,     995.00,    1
   9.2500,    84.8816,   134.0555,        3.9242502E-07,        8.5174520E-07,       -4.9370599E-07,       -1.8009785E-07,        8.3248702E-07,          50638885.05,     995.00,    1
   9.2917,    84.8799,   134.0300,        5.9872423E-07,        7.8230559E-07,       -1.4669170E-07,        8.1929814E-08,        7.7800356E-07,          50740408.77,     995.00,    1
   9.3333,    84.8781,   134.0023,        6.2369855E-07,        8.1533406E-07,        8.7362537E-08,        2.2912024E-07,        7.8247910E-07,          50857620.33,     995.00,    1
   9.3750,    84.8761,   133.9719,        2.8147782E-07,        6.4699699E-07,        1.0558307E-07,        3.3965815E-07,        5.5067000E-07,          50968736.50,     995.00,    1
   9.4167,    84.8741,   133.9398,       -8.2829233E-07,        7.7206100E-07,       -1.6686195E-07,        4.4046919E-07,        6.3408602E-07,          50960972.51,     995.00,    1
   9.4583,    84.8721,   133.9088,       -2.0527301E-06,        9.9999943E-07,       -4.1037867E-07,        8.5063013E-08,        9.9637501E-07,          50665096.52,     995.00,    1
   9.5000,    84.8703,   133.8834,       -2.6688352E-06,        1.0635097E-06,       -8.4977885E-07,       -2.6113684E-07,        1.0309513E-06,          50212731.66,     995.00,    1
   9.5417,    84.8683,   133.8655,       -2.9974121E-06,        1.2615162E-06,       -1.6583921E-06,        2.2343075E-07,        1.2415724E-06,          49700855.59,     995.00,    1
   9.5833,    84.8663,   133.8552,       -2.9272468E-06,        1.2032570E-06,       -1.4855282E-06,       -2.2335516E-07,        1.1823451E-06,          49140457.46,     995.00,    1
   9.6250,    84.8640,   133.8562,       -2.6728571E-06,        1.6700429E-06,       -2.3248138E-06,        6.3059972E-08,        1.6688519E-06,          48664416.32,     995.00,    1
   9.6667,    84.8612,   133.8652,       -1.9024585E-06,        3.6152370E-06,       -4.5166196E-06,        2.0292627E-06,        2.9919946E-06,          48204892.31,     995.00,    1
   9.7083,    84.8577,   133.8768,        3.0493222E-07,        7.8658990E-06,       -7.0407984E-06,        6.5232965E-06,        4.3953350E-06,          48003589.09,     995.00,    1
   9.7500,    84.8534,   133.8871,        2.2013510E-06,        8.9113551E-06,       -5.7265545E-06,        8.3857260E-06,        3.0152692E-06,          48300802.35,     995.00,    1
   9.7917,    84.8484,   133.8902,       -1.3052046E-06,        3.9089336E-06,       -2.7135478E-06,        3.2274559E-06,       -2.2052869E-06,          48772399.82,     995.00,    1
   9.8333,    84.8431,   133.8681,       -7.6694092E-06,        8.1958469E-06,       -1.2470459E-06,       -3.7057721E-06,       -7.3102092E-06,          47848307.48,     995.00,    1
   9.8750,    84.8379,   133.8277,       -5.1682039E-06,        6.3247771E-06,       -1.2431066E-08,       -2.8493176E-06,       -5.6466091E-06,          46123221.91,     995.00,    1
   9.9167,    84.8331,   133.7978,        6.2679025E-06,        6.8503034E-06,       -1.8634849E-07,        6.3560388E-06,        2.5548832E-06,          46137048.67,     995.00,    1
   9.9583,    84.8285,   133.7788,        9.1621105E-06,        9.3473737E-06,        3.4094374E-07,        8.1089383E-06,        4.6495714E-06,          48204626.14,     995.00,    1
  10.0000,    84.8245,   133.7508,        1.6608579E-06,        1.9484933E-06,        8.0857352E-07,        1.9335849E-06,       -2.4057366E-07,          49318736.57,     995.00,    1
  10.0417,    84.8209,   133.7113,       -3.5065844E-06,        3.7634600E-06,        3.6058502E-07,       -2.0119933E-06,       -3.1804896E-06,          48793551.08,     995.00,    1
  10.0833,    84.8177,   133.6770,       -2.1141909E-06,        2.9873859E-06,        3.9589929E-07,       -1.9381248E-06,       -2.2733559E-06,          48087712.28,     995.00,    1
  10.1250,    84.8145,   133.6518,       -4.6749240E-07,        1.4850491E-06,        4.7497515E-07,       -9.8460372E-07,       -1.1117222E-06,          48060745.48,     995.00,    1
  10.1667,    84.8117,   133.6307,       -9.6116143E-07,        8.8960397E-07,       -2.8474598E-07,       -3.1829473E-07,       -8.3071276E-07,          47926489.13,     995.00,    1
  10.2083,    84.8088,   133.6130,       -9.1352999E-07,        5.8987845E-07,       -6.6849903E-07,       -2.2177795E-07,       -5.4659961E-07,          47729264.78,     995.00,    1
  10.2500,    84.8059,   133.5992,       -3.5388012E-07,        2.4507132E-07,       -5.0708054E-07,       -2.4449008E-07,        1.6868787E-08,          47612522.52,     995.00,    1
  10.2917,    84.8030,   133.5870,        2.7676500E-07,        4.6834320E-07,       -3.0570619E-07,       -1.8900396E-07,        4.2851238E-07,          47607820.81,     995.00,    1
  10.3333,    84.7999,   133.5746,        8.7005581E-07,        8.0949783E-07,       -2.0392524E-07,        1.8276036E-07,        7.8859710E-07,          47707408.85,     995.00,    1
  10.3750,    84.7965,   133.5593,        9.5314145E-07,        9.0969712E-07,        2.4217052E-07,        7.0363799E-07,        5.7657821E-07,          47906691.36,     995.00,    1
  10.4167,    84.7932,   133.5389,        3.1322524E-07,        8.5635150E-07,        9.9813448E-07,        7.8944627E-07,       -3.3183200E-07,          48036154.10,     995.00,    1
  10.4583,    84.7905,   133.5141,       -2.7750617E-07,        1.1437108E-06,        1.4944268E-06,        3.4882746E-07,       -1.0892171E-06,          48015149.92,     995.00,    1
  10.5000,    84.7884,   133.4871,       -9.0531446E-07,        1.6041028E-06,        1.4792808E-06,       -8.2650729E-08,       -1.6019721E-06,          47940236.14,     995.00,    1
  10.5417,    84.7869,   133.4612,       -1.6844276E-06,        1.9494238E-06,        1.1602231E-06,       -5.5356876E-07,       -1.8691749E-06,          47702552.76,     995.00,    1
  10.5833,    84.7859,   133.4399,       -2.0367322E-06,        2.1088884E-06,        8.6835758E-07,       -1.1258314E-06,       -1.7832313E-06,          47361755.61,       0.00,    1
  10.6250,    84.7852,   133.4260,       -2.0423718E-06,        2.3418286E-06,        7.4981994E-07,       -1.6155648E-06,       -1.6953204E-06,          47007961.25,       0.00,    1
  10.6667,    84.7848,   133.4212,       -1.8744100E-06,        2.0524940E-06,        3.4605694E-07,       -1.5984883E-06,       -1.2874653E-06,          46670192.74,       0.00,    1
  10.7083,    84.7843,   133.4247,       -1.3800617E-06,        1.2440553E-06,       -8.7664147E-08,       -1.1703750E-06,       -4.2177700E-07,          46378463.34,       0.00,    1
  10.7500,    84.7836,   133.4340,       -5.7550029E-07,        6.6905869E-07,       -2.5536670E-07,       -5.3479659E-07,        4.0203498E-07,          46209288.83,       0.00,    1
  10.7917,    84.7828,   133.4459,        4.5249731E-07,        7.8615754E-07,       -2.0561994E-07,        9.1063312E-09,        7.8610480E-07,          46186911.01,       0.00,    1
  10.8333,    84.7818,   133.4563,        1.0898798E-06,        9.2517107E-07,        5.3353104E-08,        5.4513323E-07,        7.4751005E-07,          46359905.92,       0.00,    1
  10.8750,    84.7808,   133.4618,        1.1296081E-06,        1.1981152E-06,        3.8188786E-07,        1.0732082E-06,        5.3263882E-07,          46550603.54,       0.00,    1
  10.9167,    84.7800,   133.4604,        1.0763859E-06,        1.0992479E-06,        8.8644895E-07,        1.0976354E-06,        5.9518511E-08,          46738571.78,       0.00,    1
  10.9583,    84.7796,   133.4517,        5.1896867E-07,        1.0516025E-06,        1.0354211E-06,        9.8610365E-07,       -3.6533179E-07,          46912978.74,       0.00,    1
  11.0000,    84.7797,   133.4384,       -2.4017800E-07,        1.0658672E-06,        1.0618902E-06,        4.4523411E-07,       -9.6842116E-07,          46913644.24,       0.00,    1
  11.0417,    84.7803,   133.4236,       -9.1858357E-07,        1.2810027E-06,        8.8477482E-07,       -1.7858028E-07,       -1.2684940E-06,          46831826.55,       0.00,    1
  11.0833,    84.7813,   133.4109,       -1.3558630E-06,        1.3117005E-06,        5.9633985E-07,       -6.6239947E-07,       -1.1321595E-06,          46604098.09,       0.00,    1
  11.1250,    84.7825,   133.4027,       -1.3297880E-06,        1.5361198E-06,        4.5121111E-07,       -1.1586001E-06,       -1.0086178E-06,          46376718.01,       0.00,    1
  11.1667,    84.7838,   133.4006,       -9.2033927E-07,        1.1202770E-06,       -6.3545123E-08,       -1.0688200E-06,       -3.3562536E-07,          46159985.63,       0.00,    1
  11.2083,    84.7848,   133.4033,       -9.4824112E-08,        7.8686518E-07,       -5.3109713E-07,       -6.2079491E-07,        4.8349818E-07,          46070904.51,       0.00,    1
