day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   6.3750,    85.1363,   134.5004,        4.5460485E-07,        6.0783021E-07,        4.0975692E-07,       -5.9828250E-07,        1.0731083E-07,          84219175.04,     995.00,    1
   6.4167,    85.1347,   134.4752,        2.9267581E-07,        3.1958305E-07,        2.5715805E-07,       -3.1941093E-07,        1.0487392E-08,          84392602.44,     995.00,    1
   6.4583,    85.1331,   134.4484,       -3.2578984E-09,        1.9423109E-07,        2.9586560E-07,       -1.9407791E-07,       -7.7125371E-09,          84396978.89,     995.00,    1
   6.5000,    85.1316,   134.4225,       -1.8260970E-07,        2.7880558E-07,        3.8978225E-07,       -1.8634155E-07,        2.0738702E-07,          84390650.78,     995.00,    1
   6.5417,    85.1303,   134.4004,       -2.3744693E-07,        3.5805914E-07,        4.6000038E-07,       -2.2597648E-07,        2.7774265E-07,          84286030.98,     995.00,    1
   6.5833,    85.1292,   134.3855,       -1.2003076E-07,        4.6848495E-07,        5.1124061E-07,       -4.1946807E-07,        2.0862571E-07,          84246561.00,     995.00,    1
   6.6250,    85.1284,   134.3792,       -7.2971043E-08,        3.6432490E-07,        4.2254611E-07,       -3.4961107E-07,        1.0249259E-07,          84213174.52,     995.00,    1
   6.6667,    85.1276,   134.3825,       -1.5270732E-07,        3.9121401E-07,        5.7364563E-07,       -3.6443525E-07,        1.4225101E-07,          84202353.88,     995.00,    1
   6.7083,    85.1269,   134.3973,       -1.9892165E-07,        4.3656133E-07,        7.2378228E-07,       -4.1830256E-07,        1.2493505E-07,          84120650.88,     995.00,    1
   6.7500,    85.1257,   134.4259,       -3.0614296E-08,        4.4716559E-07,        7.3523351E-07,       -4.4140354E-07,       -7.1554064E-08,          84081897.62,     995.00,    1
   6.7917,    85.1241,   134.4626,       -1.0764418E-07,        3.7197799E-07,        7.0087188E-07,       -3.6733512E-07,       -5.8587778E-08,          84102080.05,     995.00,    1
   6.8333,    85.1217,   134.5044,       -1.0217685E-07,        3.6183191E-07,        5.7883374E-07,       -3.5771347E-07,        5.4437161E-08,          84016767.88,     995.00,    1
   6.8750,    85.1185,   134.5491,        5.8681224E-08,        3.2919211E-07,        7.7537154E-08,       -2.9968997E-07,        1.3621076E-07,          84040147.08,     995.00,    1
   6.9167,    85.1146,   134.5924,       -1.0175209E-07,        4.5608635E-07,       -7.8851954E-07,        3.7574601E-07,        2.5851439E-07,          84052290.14,     995.00,    1
   6.9583,    85.1099,   134.6293,       -1.2693925E-07,        8.5096006E-07,       -1.2722820E-06,        8.4735114E-07,        7.8288359E-08,          83978754.31,     995.00,    1
   7.0000,    85.1050,   134.6577,        1.6164700E-08,        7.7404508E-07,       -1.3263939E-06,        7.6288702E-07,       -1.3095487E-07,          83975604.15,     995.00,    1
   7.0417,    85.1002,   134.6795,        3.7819692E-07,        5.3652651E-07,       -5.3225548E-07,        3.6932363E-07,       -3.8917958E-07,          83988617.06,     995.00,    1
