day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
  22.6250,    85.4711,   129.0250,        6.4724205E-08,        1.0766835E-06,        1.2339261E-06,       -7.9424319E-07,        7.2692857E-07,          86242519.01,     995.00,    1
  22.6667,    85.4724,   129.0072,       -8.9971198E-08,        7.7873573E-07,        9.6865042E-07,       -4.7256818E-07,        6.1895771E-07,          86206674.89,     995.00,    1
  22.7083,    85.4736,   128.9922,       -1.6225878E-07,        3.8580861E-07,        6.3478954E-07,       -1.9409879E-07,        3.3342757E-07,          86186652.42,     995.00,    1
  22.7500,    85.4747,   128.9784,       -2.4832673E-07,        1.4635095E-07,        1.6600201E-07,        1.4608575E-07,       -8.8065354E-09,          86105964.13,     995.00,    1
  22.7917,    85.4757,   128.9644,       -1.4792199E-07,        4.4784767E-07,       -2.2148520E-07,        2.9768233E-07,       -3.3459343E-07,          86032625.93,     995.00,    1
  22.8333,    85.4768,   128.9484,        1.0651896E-07,        6.4413554E-07,       -3.3923703E-07,        1.8430937E-07,       -6.1720390E-07,          86014285.00,     995.00,    1
  22.8750,    85.4778,   128.9296,        4.2395110E-07,        8.9476989E-07,       -3.6352256E-07,       -8.6844669E-08,       -8.9054543E-07,          86098557.79,     995.00,    1
  22.9167,    85.4790,   128.9068,        5.4894646E-07,        8.1470202E-07,       -1.2850386E-07,       -3.7561075E-07,       -7.2294948E-07,          86277007.99,     995.00,    1
  22.9583,    85.4804,   128.8802,        8.7351151E-07,        1.0636629E-06,        2.2538331E-07,       -8.3961048E-07,       -6.5301834E-07,          86439710.61,     995.00,    1
  23.0000,    85.4819,   128.8538,       -8.3528252E-07,        1.3688875E-06,        1.5054443E-06,       -2.6389335E-07,        1.3432101E-06,          86820524.07,     995.00,    1
  23.0417,    85.4840,   128.8211,       -3.1278631E-06,        3.7136250E-06,        2.5662035E-06,        9.3970954E-07,        3.5927645E-06,          85918397.71,     995.00,    1
