day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
  25.2917,    85.6265,   125.4549,        1.3391481E-07,        3.3445728E-08,        2.7491007E-07,       -3.2583629E-08,        7.5447885E-09,          14231350.33,     995.00,    1
  25.3333,    85.6290,   125.4115,       -1.6441167E-07,        6.2411723E-07,       -3.3602563E-07,        1.8900349E-07,        5.9481090E-07,          14237881.93,     995.00,    1
  25.3750,    85.6317,   125.3640,       -7.4540265E-08,        2.8481661E-07,        2.3645488E-07,       -2.8036817E-07,        5.0141735E-08,          14214460.06,     995.00,    1
  25.4167,    85.6345,   125.3143,        2.5046608E-07,        7.5019648E-07,        8.3834350E-07,       -5.4211347E-07,       -5.1856315E-07,          14230285.28,     995.00,    1
  25.4583,    85.6375,   125.2614,       -4.3749237E-08,        2.7946904E-07,        3.9782473E-07,       -2.6745932E-07,       -8.1046011E-08,          14240122.94,     995.00,    1
  25.5000,    85.6409,   125.2094,       -1.2619776E-07,        1.3975476E-07,        2.8368192E-07,       -8.5436656E-08,       -1.1059824E-07,          14225809.23,     995.00,    1
  25.5417,    85.6442,   125.1617,        3.4483224E-08,        1.6186779E-07,        2.0437947E-07,       -1.1912620E-07,        1.0959073E-07,          14227187.71,     995.00,    1
  25.5833,    85.6475,   125.1195,       -9.5036900E-09,        2.7151854E-07,        4.5886653E-07,       -2.6956268E-07,       -3.2531272E-08,          14229344.75,     995.00,    1
  25.6250,    85.6506,   125.0821,       -2.8429597E-08,        2.1209658E-07,        4.3968399E-07,       -2.0542419E-07,       -5.2781234E-08,          14226221.91,     995.00,    1
  25.6667,    85.6533,   125.0485,        3.1195940E-08,        2.4471103E-07,        1.3224720E-07,       -9.5027618E-08,        2.2550663E-07,          14226426.54,     995.00,    1
  25.7083,    85.6558,   125.0166,        2.9317255E-08,        2.3667907E-07,        4.0397245E-07,       -2.3628148E-07,        1.3712833E-08,          14229406.01,     995.00,    1
  25.7500,    85.6581,   124.9842,        3.1707973E-08,        4.0820776E-07,        6.4328114E-07,       -3.8006912E-07,       -1.4893302E-07,          14229457.10,     995.00,    1
  25.7917,    85.6604,   124.9492,        8.5242228E-08,        2.7357649E-07,        4.2553581E-07,       -2.6909809E-07,        4.9298214E-08,          14232638.12,     995.00,    1
  25.8333,    85.6627,   124.9108,        1.7701381E-08,        2.0558189E-07,        4.4864245E-07,       -2.0431837E-07,       -2.2757819E-08,          14238196.47,     995.00,    1
  25.8750,    85.6650,   124.8697,       -1.0032549E-07,        2.8377642E-07,        5.2968357E-07,       -2.5922275E-07,       -1.1546700E-07,          14234453.57,     995.00,    1
  25.9167,    85.6675,   124.8261,       -1.1536310E-07,        2.9851349E-07,        4.7037900E-07,       -2.9423278E-07,       -5.0372377E-08,          14227917.30,     995.00,    1
  25.9583,    85.6702,   124.7808,       -8.3926307E-09,        3.1207444E-07,        5.2660685E-07,       -3.1004977E-07,       -3.5490840E-08,          14222627.17,     995.00,    1
  26.0000,    85.6731,   124.7345,        6.7248977E-08,        2.8959757E-07,        5.5735613E-07,       -2.8833588E-07,        2.7003209E-08,          14227072.23,     995.00,    1
  26.0417,    85.6762,   124.6911,       -5.3722655E-08,        2.2160774E-07,        3.9782376E-07,       -2.0177714E-07,        9.1629566E-08,          14229502.45,     995.00,    1
  26.0833,    85.6791,   124.6514,        5.8086629E-08,        2.8688675E-07,        4.7295428E-07,       -2.8582046E-07,        2.4711782E-08,          14221571.36,     995.00,    1
  26.1250,    85.6819,   124.6164,        5.9477402E-09,        3.0014334E-07,        5.3916973E-07,       -2.8630093E-07,       -9.0098866E-08,          14235454.06,     995.00,    1
  26.1667,    85.6843,   124.5845,       -7.0325756E-08,        2.3019553E-07,        4.8773686E-07,       -2.2869958E-07,       -2.6200844E-08,          14222182.14,     995.00,    1
  26.2083,    85.6866,   124.5540,        7.2828041E-08,        2.5145226E-07,        4.8518673E-07,       -2.5120713E-07,        1.1100396E-08,          14228245.92,     995.00,    1
  26.2500,    85.6887,   124.5223,       -2.2478203E-08,        4.3010810E-07,        6.1204941E-07,       -4.0692054E-07,       -1.3931493E-07,          14229646.89,     995.00,    1
  26.2917,    85.6906,   124.4878,       -8.0049474E-08,        3.5435094E-07,        5.3259288E-07,       -3.4862604E-07,       -6.3438769E-08,          14225941.20,     995.00,    1
  26.3333,    85.6926,   124.4477,       -5.7434028E-08,        1.8867468E-07,        4.4133270E-07,       -1.8708161E-07,       -2.4466433E-08,          14221446.50,     995.00,    1
  26.3750,    85.6947,   124.4034,       -4.5528794E-08,        3.0742823E-07,        5.1873158E-07,       -3.0392225E-07,       -4.6296680E-08,          14220063.65,     995.00,    1
  26.4167,    85.6971,   124.3569,        1.1436480E-07,        3.5688589E-07,        3.5674197E-07,       -3.2616528E-07,        1.4485767E-07,          14216782.41,     995.00,    1
  26.4583,    85.6996,   124.3113,        8.6830785E-08,        3.1733015E-07,        5.0753143E-07,       -3.1445133E-07,        4.2647241E-08,          14231759.53,     995.00,    1
  26.5000,    85.7023,   124.2686,        2.1253933E-08,        2.6949660E-07,        6.1400067E-07,       -2.6639688E-07,       -4.0756823E-08,          14225707.44,     995.00,    1
  26.5417,    85.7050,   124.2298,        5.6689306E-09,        2.8261701E-07,        5.0707675E-07,       -2.8259379E-07,       -3.6223806E-09,          14233918.09,     995.00,    1
  26.5833,    85.7074,   124.1947,       -1.1411167E-07,        2.3892275E-07,        4.9632932E-07,       -2.1448367E-07,       -1.0526554E-07,          14226293.45,     995.00,    1
  26.6250,    85.7096,   124.1631,        2.1292579E-08,        2.6339045E-07,        4.9550424E-07,       -2.6318650E-07,        1.0363067E-08,          14222226.09,     995.00,    1
  26.6667,    85.7114,   124.1335,        5.5231783E-08,        3.1992648E-07,        5.5907565E-07,       -3.1959693E-07,       -1.4517389E-08,          14228474.82,     995.00,    1
  26.7083,    85.7129,   124.1043,        1.9489173E-09,        2.5882277E-07,        4.8953677E-07,       -2.5469550E-07,       -4.6037267E-08,          14227886.85,     995.00,    1
  26.7500,    85.7142,   124.0729,        1.5699917E-08,        2.9824485E-07,        4.1912902E-07,       -2.9790581E-07,        1.4216856E-08,          14228669.20,     995.00,    1
  26.7917,    85.7156,   124.0384,       -1.6832660E-08,        2.6910320E-07,        4.4778957E-07,       -2.6910035E-07,       -1.2371862E-09,          14229493.31,     995.00,    1
  26.8333,    85.7171,   124.0004,       -5.9328183E-08,        2.4025779E-07,        4.9509118E-07,       -2.3271960E-07,       -5.9710897E-08,          14226950.91,     995.00,    1
  26.8750,    85.7189,   123.9581,       -2.2806504E-08,        2.2996790E-07,        4.7323368E-07,       -2.2335767E-07,       -5.4741053E-08,          14223415.00,     995.00,    1
  26.9167,    85.7210,   123.9135,        2.7231188E-08,        4.5451434E-07,        6.0565115E-07,       -4.5111213E-07,       -5.5507984E-08,          14224614.78,     995.00,    1
  26.9583,    85.7234,   123.8683,       -4.0461590E-08,        3.1276720E-07,        4.9335343E-07,       -3.1255224E-07,       -1.1594006E-08,          14226201.59,     995.00,    1
  27.0000,    85.7259,   123.8242,       -5.7950543E-08,        3.3398348E-07,        5.4136708E-07,       -3.2978574E-07,       -5.2785745E-08,          14220468.75,     995.00,    1
  27.0417,    85.7286,   123.7835,        3.8139401E-08,        3.5029934E-07,        5.6995206E-07,       -3.4567244E-07,       -5.6746694E-08,          14220273.66,     995.00,    1
  27.0833,    85.7309,   123.7481,        1.4136038E-08,        9.0350002E-08,        3.2872970E-07,       -8.0645716E-08,        4.0735629E-08,          14224369.48,     995.00,    1
  27.1250,    85.7331,   123.7165,        1.3007166E-08,        3.4260019E-07,        5.3677148E-07,       -3.0332139E-07,       -1.5928285E-07,          14221720.78,     995.00,    1
  27.1667,    85.7348,   123.6881,       -3.7616654E-08,        2.7985652E-07,        4.4653795E-07,       -2.6958138E-07,       -7.5136862E-08,          14225706.18,     995.00,    1
  27.2083,    85.7365,   123.6609,       -7.9487625E-08,        1.4524756E-07,        2.7556293E-07,       -1.2026272E-07,        8.1447734E-08,          14217858.59,     995.00,    1
  27.2500,    85.7379,   123.6333,        5.3875022E-08,        1.7208368E-07,        3.2992598E-07,       -1.6368475E-07,        5.3104556E-08,          14217575.07,     995.00,    1
