day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   6.3750,    84.8470,   135.4396,       -3.8980130E-07,        9.9154684E-07,        7.4745281E-07,       -3.3682326E-07,       -9.3258524E-07,          22093899.07,     995.00,    1
   6.4167,    84.8456,   135.4155,       -3.3477368E-07,        7.4536646E-07,        5.8659331E-07,       -2.1344478E-07,       -7.1415158E-07,          22051068.35,     995.00,    1
   6.4583,    84.8440,   135.3887,        3.4041406E-08,        1.5065125E-07,        3.9738848E-07,       -1.2018297E-07,       -9.0839702E-08,          22040785.16,     995.00,    1
   6.5000,    84.8425,   135.3621,        9.0812013E-08,        2.8804944E-07,        2.2212171E-07,       -2.5468150E-07,        1.3457271E-07,          22056473.50,     995.00,    1
   6.5417,    84.8412,   135.3389,       -2.4353727E-08,        2.8452178E-07,        1.7492841E-07,       -2.4152037E-07,        1.5040130E-07,          22055198.10,     995.00,    1
   6.5833,    84.8400,   135.3207,        2.5086562E-07,        9.8722876E-07,       -4.5397687E-08,       -3.0514700E-07,        9.3888548E-07,          22052607.49,     995.00,    1
   6.6250,    84.8391,   135.3110,        4.7435951E-07,        1.3160066E-06,       -1.7777053E-08,       -3.3410929E-07,        1.2728882E-06,          22094857.37,     995.00,    1
   6.6667,    84.8382,   135.3104,        4.2720178E-07,        8.8305178E-07,        5.5646231E-07,       -5.9632655E-07,        6.5128725E-07,          22128203.25,     995.00,    1
   6.7083,    84.8373,   135.3186,        2.3225973E-07,        7.8696871E-07,        9.1228774E-07,       -6.8006066E-07,        3.9602684E-07,          22162951.22,     995.00,    1
   6.7500,    84.8362,   135.3382,        5.5521876E-08,        6.5981400E-07,        1.1456920E-06,       -5.8501487E-07,        3.0514279E-07,          22165331.56,     995.00,    1
   6.7917,    84.8345,   135.3668,        1.9066686E-07,        5.6125833E-07,        1.2142675E-06,       -5.3697959E-07,        1.6329062E-07,          22171827.76,     995.00,    1
   6.8333,    84.8323,   135.3983,        1.2331944E-07,        3.4703240E-07,        1.0180993E-06,       -3.4639722E-07,       -2.0986846E-08,          22195797.96,     995.00,    1
   6.8750,    84.8293,   135.4342,        1.4231039E-08,        2.0479031E-07,        8.5088560E-07,       -1.1847462E-07,       -1.6704141E-07,          22191477.75,     995.00,    1
   6.9167,    84.8258,   135.4714,       -4.9936929E-08,        2.1975980E-07,        2.1068203E-07,        2.1968267E-07,        5.8218657E-09,          22198082.80,     995.00,    1
   6.9583,    84.8214,   135.5073,       -5.2096697E-08,        4.2462052E-07,       -4.8222961E-07,        4.1751244E-07,       -7.7368895E-08,          22183445.90,     995.00,    1
   7.0000,    84.8168,   135.5386,       -9.9271691E-09,        6.4965732E-07,       -7.5065332E-07,        5.4890991E-07,       -3.4749467E-07,          22189754.56,     995.00,    1
   7.0417,    84.8121,   135.5642,       -1.4252354E-07,        1.4006065E-06,       -4.3198091E-07,        8.0407413E-07,       -1.1468057E-06,          22181897.68,     995.00,    1
   7.0833,    84.8075,   135.5854,       -6.6217294E-08,        1.9814738E-06,       -1.7835693E-09,        1.0068960E-06,       -1.7065751E-06,          22166619.21,     995.00,    1
   7.1250,    84.8034,   135.6015,        7.1467819E-08,        8.3074282E-07,       -2.3638118E-07,        5.5767132E-07,       -6.1574048E-07,          22171440.18,     995.00,    1
   7.1667,    84.8000,   135.6176,       -4.4538909E-08,        3.2932980E-07,       -3.5114863E-07,        1.5909884E-07,        2.8834993E-07,          22178262.58,     995.00,    1
   7.2083,    84.7973,   135.6367,       -3.3795784E-07,        5.2478204E-07,       -2.7470291E-07,       -3.7800854E-07,        3.6401337E-07,          22164319.26,     995.00,    1
   7.2500,    84.7946,   135.6616,       -4.3889029E-07,        6.4218830E-07,        6.4167189E-08,       -6.4196489E-07,       -1.6937965E-08,          22124268.74,     995.00,    1
   7.2917,    84.7902,   135.6964,       -5.1031179E-07,        8.1861207E-07,        1.5570202E-07,       -2.5710940E-08,       -8.1820821E-07,          22094472.59,     995.00,    1
   7.3333,    84.7850,   135.7271,       -5.1704225E-07,        9.6459807E-07,       -2.9237227E-08,       -3.1384330E-08,       -9.6408737E-07,          22043003.04,     995.00,    1
   7.3750,    84.7799,   135.7467,       -1.8920520E-07,        3.0954544E-07,       -2.2411902E-07,        4.1382063E-08,       -3.0676686E-07,          22012469.46,     995.00,    1
   7.4167,    84.7753,   135.7571,        5.0665193E-08,        1.8305964E-07,       -3.4818090E-07,        1.8305948E-07,        2.3801354E-10,          22013045.19,     995.00,    1
   7.4583,    84.7714,   135.7618,        2.4020936E-08,        1.8408130E-07,       -4.1795567E-07,        1.7396082E-07,        6.0196013E-08,          22020504.68,     995.00,    1
   7.5000,    84.7683,   135.7643,       -7.3635984E-08,        2.9287368E-07,       -4.4656150E-07,        2.9168700E-07,        2.6337959E-08,          22016856.54,     995.00,    1
   7.5417,    84.7658,   135.7693,       -7.1475593E-08,        2.8697029E-07,       -4.4204488E-07,        2.7322514E-07,       -8.7749461E-08,          22008826.19,     995.00,    1
   7.5833,    84.7639,   135.7798,        7.2223602E-09,        2.0810612E-07,       -3.6483270E-07,        1.9240699E-07,        7.9295065E-08,          22005539.23,     995.00,    1
   7.6250,    84.7624,   135.7983,        2.8205230E-08,        2.4671346E-08,        1.0873230E-08,       -1.2972911E-08,        2.0985207E-08,          22009957.22,     995.00,    1
   7.6667,    84.7612,   135.8216,        5.4290419E-08,        2.0117801E-07,        2.3888371E-07,       -1.9974517E-07,       -2.3967890E-08,          22010010.10,     995.00,    1
   7.7083,    84.7603,   135.8485,        2.3593116E-08,        3.1892417E-07,        6.7344303E-07,       -3.1523474E-07,       -4.8370229E-08,          22018558.36,     995.00,    1
   7.7500,    84.7589,   135.8781,       -7.7647316E-10,        3.4079015E-07,        7.4842718E-07,       -3.3172517E-07,       -7.8079043E-08,          22013826.61,     995.00,    1
   7.7917,    84.7573,   135.9037,       -5.6172742E-09,        2.7657937E-07,        4.5204984E-07,       -2.7656731E-07,       -2.5829650E-09,          22018364.62,     995.00,    1
   7.8333,    84.7557,   135.9234,       -1.5264178E-07,        3.5386915E-07,        5.4816639E-07,       -2.7573400E-07,       -2.2179752E-07,          22012946.30,     995.00,    1
   7.8750,    84.7545,   135.9370,       -1.3373839E-07,        3.5535903E-07,        4.2862319E-07,       -2.4117852E-07,       -2.6098460E-07,          21994168.41,     995.00,    1
   7.9167,    84.7538,   135.9422,       -2.2616533E-08,        1.7807867E-07,        3.1540605E-07,       -1.4686847E-07,       -1.0070583E-07,          21991758.73,     995.00,    1
   7.9583,    84.7540,   135.9396,       -2.4085761E-07,        4.5883748E-07,        5.3892159E-07,       -3.0799333E-07,       -3.4010578E-07,          21990593.33,     995.00,    1
   8.0000,    84.7555,   135.9326,       -4.0997225E-07,        7.7803889E-07,        7.5408261E-07,       -4.2525921E-07,       -6.5153597E-07,          21953623.44,     995.00,    1
   8.0417,    84.7582,   135.9276,       -8.9163056E-08,        3.2929842E-07,        3.6504957E-07,       -1.8365279E-07,       -2.7332967E-07,          21925792.76,     995.00,    1
