day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   7.3750,    84.9503,   135.3413,       -1.5237328E-07,        5.0814101E-07,        1.7803214E-08,        7.6453612E-08,       -5.0235658E-07,          64684647.88,     995.00,    1
   7.4167,    84.9457,   135.3507,        1.8410680E-07,        3.0414327E-07,       -3.0459306E-07,        2.7390908E-07,        1.3220039E-07,          64713968.13,     995.00,    1
   7.4583,    84.9418,   135.3545,        3.5695076E-08,        2.6316932E-07,       -5.4776539E-07,        2.5629171E-07,        5.9771658E-08,          64770489.98,     995.00,    1
   7.5000,    84.9386,   135.3561,       -1.1488164E-07,        1.4761515E-07,       -4.4784829E-07,        1.4015781E-07,       -4.6325154E-08,          64730619.85,     995.00,    1
   7.5417,    84.9361,   135.3604,       -3.0540392E-08,        2.2645294E-07,       -3.9679898E-07,        2.0885834E-07,        8.7516451E-08,          64716918.83,     995.00,    1
   7.5833,    84.9342,   135.3707,        1.8264407E-07,        3.3906470E-07,       -1.7297058E-07,        3.1356016E-07,        1.2901511E-07,          64716369.05,     995.00,    1
   7.6250,    84.9327,   135.3893,        1.0531922E-07,        1.2048489E-07,        1.2918682E-07,        1.0740506E-07,       -5.4596357E-08,          64802026.55,     995.00,    1
   7.6667,    84.9316,   135.4139,       -1.2213787E-07,        3.1848456E-07,        9.9872290E-08,       -3.1845551E-07,        4.3019238E-09,          64765502.93,     995.00,    1
   7.7083,    84.9306,   135.4432,        7.3318703E-08,        2.6428305E-07,        4.1145088E-07,       -2.6379026E-07,       -1.6131651E-08,          64744999.25,     995.00,    1
   7.7500,    84.9293,   135.4753,        1.6784781E-07,        1.2708747E-07,        6.4259052E-07,       -1.2698814E-07,        5.0235807E-09,          64799887.19,     995.00,    1
   7.7917,    84.9278,   135.5035,        1.4540595E-07,        3.9296755E-07,        4.6123092E-07,       -3.4552004E-07,        1.8718814E-07,          64823198.36,     995.00,    1
   7.8333,    84.9262,   135.5258,        1.5198643E-07,        1.6619152E-07,        3.0616832E-07,       -1.5507654E-07,        5.9756905E-08,          64867732.97,     995.00,    1
   7.8750,    84.9249,   135.5402,        7.3257332E-08,        2.8054630E-07,        2.8794637E-07,        1.4325174E-07,       -2.4121601E-07,          64894183.20,     995.00,    1
   7.9167,    84.9243,   135.5455,        2.2348756E-08,        6.5938717E-07,        7.5155952E-07,        2.7185736E-07,       -6.0073706E-07,          64901941.35,     995.00,    1
   7.9583,    84.9246,   135.5424,        1.0012929E-07,        6.3750607E-07,        9.8730945E-07,        2.5408806E-07,       -5.8468218E-07,          64904746.52,     995.00,    1
   8.0000,    84.9262,   135.5350,        6.9338707E-08,        6.2421574E-07,        8.5464231E-07,        2.0640903E-07,       -5.8910152E-07,          64948755.03,     995.00,    1
   8.0417,    84.9289,   135.5285,        2.9526298E-07,        5.2239192E-07,        5.4197428E-07,        4.2092749E-07,       -3.0937577E-07,          64937051.74,     995.00,    1
   8.0833,    84.9325,   135.5270,        6.8349852E-07,        6.9525359E-07,       -1.5930528E-07,        5.5740935E-07,        4.1553866E-07,          65086820.16,     995.00,    1
   8.1250,    84.9366,   135.5297,        6.7274813E-07,        8.3377140E-07,       -5.0912281E-07,        4.4792628E-07,        7.0323310E-07,          65257352.48,     995.00,    1
   8.1667,    84.9406,   135.5336,        7.3026625E-07,        9.6854184E-07,       -4.0736307E-07,        6.8967713E-08,        9.6608320E-07,          65402877.96,     995.00,    1
   8.2083,    84.9442,   135.5344,        4.8236642E-07,        9.7865182E-07,       -3.1324866E-07,       -3.0997737E-07,        9.2826365E-07,          65601110.02,     995.00,    1
   8.2500,    84.9472,   135.5303,        1.3775407E-07,        7.5127594E-07,       -1.6024554E-07,       -3.5349672E-07,        6.6291448E-07,          65630746.13,     995.00,    1
   8.2917,    84.9495,   135.5216,        3.1823145E-07,        7.2145978E-07,        1.7862929E-07,       -3.1652328E-07,        6.4831877E-07,          65666201.19,     995.00,    1
   8.3333,    84.9511,   135.5067,        2.6713508E-07,        4.1337232E-07,        2.6888979E-07,       -2.1549277E-07,        3.5275989E-07,          65781295.39,     995.00,    1
   8.3750,    84.9521,   135.4825,        6.8358684E-08,        9.0031943E-08,       -2.8979830E-08,       -1.0656103E-08,        8.9399095E-08,          65792743.11,     995.00,    1
   8.4167,    84.9528,   135.4480,        6.8736470E-08,        1.7677452E-07,       -2.2565303E-07,        1.6255461E-07,        6.9463864E-08,          65813682.64,     995.00,    1
   8.4583,    84.9537,   135.4034,       -2.7596958E-08,        1.8634833E-07,       -2.2301941E-07,        1.8591590E-07,        1.2687736E-08,          65825311.78,     995.00,    1
   8.5000,    84.9548,   135.3522,       -6.2805976E-08,        9.4396561E-08,       -1.5807329E-07,        7.7140505E-08,       -5.4406371E-08,          65800606.09,     995.00,    1
   8.5417,    84.9562,   135.2997,       -5.4280201E-08,        5.4072193E-08,       -5.7094651E-08,       -5.1798422E-08,        1.5515334E-08,          65795553.01,     995.00,    1
