day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   3.5833,    85.3632,   135.9561,        2.4389205E-08,        4.5484591E-08,        1.8152562E-08,        1.7061812E-08,       -4.2163285E-08,         287240566.72,     995.00,    1
   3.6250,    85.3597,   136.0302,        3.4470610E-08,        1.1485832E-07,        2.2385869E-07,       -1.0748315E-07,       -4.0494495E-08,         287297978.97,     995.00,    1
   3.6667,    85.3558,   136.1019,       -3.0477879E-08,        3.1452719E-07,        5.9364304E-07,       -3.0479738E-07,       -7.7626743E-08,         287311962.00,     995.00,    1
   3.7083,    85.3516,   136.1727,       -5.8121124E-08,        4.0691852E-07,        8.0176133E-07,       -3.9871046E-07,       -8.1318197E-08,         287235274.46,     995.00,    1
   3.7500,    85.3473,   136.2440,       -2.5909889E-08,        4.6624459E-07,        8.7217593E-07,       -4.5484659E-07,       -1.0246264E-07,         287191777.30,     995.00,    1
   3.7917,    85.3430,   136.3148,       -1.8628221E-07,        3.2837454E-07,        8.8653139E-07,       -3.2528499E-07,       -4.4938994E-08,         287181802.53,     995.00,    1
   3.8333,    85.3387,   136.3878,       -6.3762030E-07,        2.5780213E-07,        9.2618474E-07,       -8.6537829E-09,        2.5765685E-07,         286806800.19,     995.00,    1
   3.8750,    85.3346,   136.4708,       -9.7494745E-07,        6.6272901E-07,        6.5880914E-07,        2.1023987E-07,        6.2849736E-07,         285865844.22,     995.00,    1
   3.9167,    85.3303,   136.5715,       -5.4538783E-07,        5.9096327E-07,       -2.1875884E-07,        4.5303954E-07,        3.7946379E-07,         284799084.00,     995.00,    1
   3.9583,    85.3260,   136.6799,        4.2831957E-09,        5.2713509E-07,       -8.2643909E-07,        5.2704462E-07,        9.7659136E-09,         284747210.84,     995.00,    1
   4.0000,    85.3217,   136.7873,       -5.3945151E-08,        5.0505294E-07,       -9.5446811E-07,        5.0059420E-07,       -6.6962047E-08,         284808294.35,     995.00,    1
   4.0417,    85.3174,   136.8945,       -8.2321083E-08,        5.5789037E-07,       -1.0199203E-06,        5.3737814E-07,       -1.4988797E-07,         284636626.64,     995.00,    1
   4.0833,    85.3130,   137.0012,       -1.0680412E-07,        7.6643207E-07,       -1.2417363E-06,        7.6335248E-07,       -6.8637523E-08,         284639703.52,     995.00,    1
   4.1250,    85.3081,   137.1033,       -5.6176735E-08,        7.7465851E-07,       -1.2274099E-06,        7.7192324E-07,       -6.5040886E-08,         284418011.39,     995.00,    1
   4.1667,    85.3028,   137.1987,       -1.0223042E-10,        6.7062000E-07,       -1.1363628E-06,        6.4402670E-07,       -1.8697806E-07,         284524333.48,     995.00,    1
   4.2083,    85.2973,   137.2863,       -1.0412099E-07,        1.0411373E-06,       -1.5835977E-06,        9.6026373E-07,       -4.0231882E-07,         284418006.02,     995.00,    1
   4.2500,    85.2914,   137.3615,       -1.0906070E-07,        1.1688181E-06,       -1.9397510E-06,        9.8130822E-07,       -6.3495669E-07,         284312062.96,     995.00,    1
   4.2917,    85.2855,   137.4201,       -1.2431614E-07,        1.0112841E-06,       -2.1282863E-06,        9.1011784E-07,       -4.4088674E-07,         284195451.25,     995.00,    1
   4.3333,    85.2795,   137.4646,       -2.7742648E-07,        1.6892110E-06,       -2.8245356E-06,        1.5864365E-06,       -5.8021810E-07,         284058985.82,     995.00,    1
   4.3750,    85.2733,   137.4895,       -2.3793544E-07,        1.8824680E-06,       -2.8341451E-06,        1.7659247E-06,       -6.5207055E-07,         283629623.68,     995.00,    1
