day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   3.5833,    85.0352,   133.8177,        2.4065236E-08,        6.9205893E-07,        7.5317442E-07,        4.4703583E-07,        5.2830345E-07,         509072315.61,     995.00,    1
   3.6250,    85.0323,   133.8805,        1.9156418E-07,        3.0690383E-07,        8.0318046E-07,        3.0490226E-07,       -3.4993837E-08,         509275563.36,     995.00,    1
   3.6667,    85.0291,   133.9440,        2.8082689E-07,        4.6070144E-07,        1.0081762E-06,        5.2146256E-08,       -4.5774074E-07,         509774506.73,     995.00,    1
   3.7083,    85.0255,   134.0057,        7.6661218E-08,        4.4042724E-07,        1.2036991E-06,       -1.9763857E-07,       -3.9359262E-07,         510307810.35,     995.00,    1
   3.7500,    85.0219,   134.0676,       -7.0845343E-09,        3.9912271E-07,        1.1662939E-06,       -2.3217842E-07,       -3.2464152E-07,         510056030.24,     995.00,    1
   3.7917,    85.0182,   134.1295,        7.9209881E-08,        5.2684951E-07,        1.2546749E-06,       -4.5898876E-07,       -2.5864980E-07,         510281684.85,     995.00,    1
   3.8333,    85.0148,   134.1915,       -2.7451040E-07,        6.9834224E-07,        1.3680104E-06,       -6.8025524E-07,        1.5790722E-07,         510347295.71,     995.00,    1
   3.8750,    85.0117,   134.2599,       -7.9845525E-07,        9.3142571E-07,        1.2893454E-06,       -4.7985404E-07,        7.9830694E-07,         509273543.49,     995.00,    1
   3.9167,    85.0086,   134.3415,       -7.8862502E-07,        1.2373814E-06,        9.7178629E-07,       -5.0263537E-08,        1.2363601E-06,         507418346.98,     995.00,    1
   3.9583,    85.0050,   134.4359,       -4.8826988E-07,        8.7869767E-07,        7.6311495E-07,        1.1494836E-07,        8.7114664E-07,         506389567.40,     995.00,    1
   4.0000,    85.0013,   134.5348,       -3.2149531E-07,        3.1667406E-07,        5.1201430E-07,        1.3865641E-07,        2.8470486E-07,         505640233.90,     995.00,    1
   4.0417,    84.9974,   134.6375,       -2.1056787E-07,        1.7142125E-07,        1.5540406E-07,        1.6150198E-07,        5.7466131E-08,         505218398.24,     995.00,    1
   4.0833,    84.9933,   134.7417,       -8.7099700E-08,        4.9194263E-07,       -3.1295873E-07,        4.7667935E-07,       -1.2159093E-07,         504874185.50,     995.00,    1
   4.1250,    84.9887,   134.8443,        1.0644890E-07,        8.2798568E-07,       -7.1079310E-07,        7.8794106E-07,       -2.5437998E-07,         504901264.01,     995.00,    1
   4.1667,    84.9836,   134.9409,        1.8488743E-07,        7.6113106E-07,       -8.8944458E-07,        7.3590224E-07,       -1.9434089E-07,         505261605.44,     995.00,    1
   4.2083,    84.9781,   135.0314,        9.6105931E-08,        8.1696477E-07,       -1.1333847E-06,        7.9236553E-07,       -1.9896808E-07,         505574780.72,     995.00,    1
   4.2500,    84.9722,   135.1141,       -1.9684207E-08,        8.7921941E-07,       -1.3815095E-06,        8.3807499E-07,       -2.6581400E-07,         505611759.25,     995.00,    1
   4.2917,    84.9660,   135.1841,       -2.7523895E-08,        8.3095091E-07,       -1.5354569E-06,        8.2297577E-07,       -1.1484902E-07,         505504515.89,     995.00,    1
   4.3333,    84.9596,   135.2402,       -5.3372723E-08,        1.0217986E-06,       -1.8096235E-06,        1.0181150E-06,       -8.6683825E-08,         505511810.91,     995.00,    1
   4.3750,    84.9531,   135.2814,       -2.6563127E-07,        1.5773835E-06,       -2.6247406E-06,        1.5062987E-06,       -4.6819115E-07,         505312013.15,     995.00,    1
   4.4167,    84.9468,   135.3068,       -4.5806286E-07,        1.5747042E-06,       -2.6683281E-06,        1.4315478E-06,       -6.5602149E-07,         504551432.87,     995.00,    1
   4.4583,    84.9403,   135.3198,       -8.4428155E-08,        1.0847625E-06,       -1.9385352E-06,        9.2110189E-07,       -5.7295810E-07,         503642969.39,     995.00,    1
   4.5000,    84.9340,   135.3216,        3.9392404E-07,        8.6770468E-07,       -1.5807264E-06,        7.5893349E-07,       -4.2063212E-07,         504243131.52,     995.00,    1
   4.5417,    84.9283,   135.3169,        3.7716772E-07,        5.8496149E-07,       -1.1889076E-06,        5.6278027E-07,       -1.5955659E-07,         505072388.36,     995.00,    1
   4.5833,    84.9232,   135.3110,        3.5180469E-07,        3.2558293E-07,       -8.1204982E-07,        3.2537216E-07,       -1.1713313E-08,         505613308.15,     995.00,    1
   4.6250,    84.9189,   135.3044,        3.2357513E-07,        3.7931361E-07,       -5.9291327E-07,        3.1394280E-07,        2.1288197E-07,         506352699.43,     995.00,    1
   4.6667,    84.9151,   135.2994,        1.4557677E-07,        3.8201935E-07,       -3.3608414E-07,        2.9410662E-07,        2.4380337E-07,         506792072.85,     995.00,    1
   4.7083,    84.9117,   135.2972,       -1.3191945E-07,        3.2533879E-07,       -2.5580095E-07,        3.1873927E-07,       -6.5196698E-08,         506883835.57,     995.00,    1
   4.7500,    84.9083,   135.2969,       -3.8392703E-07,        3.6074080E-07,       -3.6393365E-07,        3.2278478E-07,       -1.6107113E-07,         506310640.82,     995.00,    1
   4.7917,    84.9044,   135.2963,       -2.6669975E-07,        3.1982554E-07,       -5.2650943E-07,        1.7526918E-07,       -2.6752400E-07,         505484758.28,     995.00,    1
   4.8333,    84.9005,   135.2899,       -1.0956507E-07,        3.3886139E-07,       -7.6788658E-07,        1.3657914E-07,       -3.1011801E-07,         505339910.29,     995.00,    1
   4.8750,    84.8966,   135.2780,       -3.7294773E-08,        3.8071524E-07,       -1.1867304E-06,        3.7189519E-07,       -8.1474315E-08,         505086882.71,     995.00,    1
   4.9167,    84.8929,   135.2609,        1.2406877E-07,        6.2829825E-07,       -1.5536927E-06,        6.2829221E-07,       -2.7544241E-09,         505206231.85,     995.00,    1
   4.9583,    84.8896,   135.2369,        1.9549906E-07,        5.8500850E-07,       -1.5093036E-06,        5.7068027E-07,        1.2868168E-07,         505538607.58,     995.00,    1
   5.0000,    84.8872,   135.2093,        7.7656680E-09,        7.6949345E-07,       -1.4988880E-06,        7.4344151E-07,        1.9853183E-07,         505917113.59,     995.00,    1
   5.0417,    84.8852,   135.1809,        2.8833041E-08,        7.1305195E-07,       -1.2903373E-06,        7.0696868E-07,        9.2942823E-08,         505566551.41,     995.00,    1
   5.0833,    84.8839,   135.1538,        4.4782100E-07,        1.8553862E-07,       -7.9528825E-07,        1.6983074E-07,        7.4713458E-08,         506021018.46,     995.00,    1
   5.1250,    84.8835,   135.1307,        2.7721691E-07,        4.6824261E-07,       -7.8948178E-07,        2.6619996E-07,        3.8521257E-07,         507197917.74,     995.00,    1
   5.1667,    84.8833,   135.1145,       -1.5980574E-08,        8.8927293E-07,       -1.0387952E-06,        6.8386681E-07,        5.6844747E-07,         507032343.26,     995.00,    1
