day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   3.2917,    84.9345,   131.7089,        2.5773187E-06,        5.4392091E-06,        4.7043384E-06,       -5.4391181E-06,       -3.1466523E-08,           7813655.74,     995.00,    1
   3.3333,    84.9326,   131.7436,        2.1262895E-06,        1.3535456E-06,        1.6765707E-07,       -1.1243912E-06,       -7.5354497E-07,           7889364.17,     995.00,    1
   3.3750,    84.9304,   131.7790,        1.2001828E-06,        1.7717905E-06,       -1.4059276E-06,        6.7330509E-07,       -1.6388722E-06,           7934491.26,     995.00,    1
   3.4167,    84.9281,   131.8161,        2.1417642E-07,        4.2436013E-06,       -3.8352437E-06,        3.5658405E-06,       -2.3006376E-06,           7957719.76,     995.00,    1
   3.4583,    84.9260,   131.8546,       -5.1785127E-07,        4.8828374E-06,       -4.6563628E-06,        4.3066026E-06,       -2.3011463E-06,           7946758.96,     995.00,    1
   3.5000,    84.9240,   131.8972,        4.7693503E-07,        3.1479917E-06,       -1.8036011E-06,        9.0082001E-07,       -3.0163513E-06,           7928140.50,     995.00,    1
   3.5417,    84.9220,   131.9447,        1.9398482E-06,        3.8979585E-06,       -2.5681625E-06,        1.3613479E-06,       -3.6525077E-06,           7973759.95,     995.00,    1
   3.5833,    84.9199,   131.9962,        2.6969282E-06,        3.6763373E-06,       -2.2201315E-06,        1.1497164E-06,       -3.4919347E-06,           8039812.64,     995.00,    1
   3.6250,    84.9177,   132.0509,        2.3679857E-06,        2.6423046E-06,        2.1397701E-07,       -1.0506786E-06,       -2.4244274E-06,           8129780.05,     995.00,    1
   3.6667,    84.9152,   132.1077,        2.1389196E-06,        2.3366202E-06,        9.2750739E-07,       -1.6312697E-06,       -1.6729475E-06,           8178462.49,     995.00,    1
   3.7083,    84.9124,   132.1650,        1.5836753E-06,        2.3818747E-06,        1.7005006E-06,       -2.2317638E-06,       -8.3220013E-07,           8255788.81,     995.00,    1
   3.7500,    84.9095,   132.2224,        1.2127748E-07,        3.4403783E-06,        3.3500738E-06,       -3.4028208E-06,        5.0696466E-07,           8272518.43,     995.00,    1
   3.7917,    84.9065,   132.2800,       -3.6062587E-07,        1.0869396E-06,       -7.1487531E-07,        9.9978913E-07,       -4.2644973E-07,           8263111.16,     995.00,    1
   3.8333,    84.9036,   132.3391,        2.1034773E-07,        8.7689646E-06,       -8.0863464E-06,        7.7320987E-06,       -4.1363498E-06,           8250857.44,     995.00,    1
   3.8750,    84.9009,   132.4032,       -6.1253225E-09,        1.0296637E-05,       -9.9560803E-06,        8.3324627E-06,       -6.0490332E-06,           8275118.42,     995.00,    1
   3.9167,    84.8982,   132.4770,        9.5995890E-07,        8.5503640E-06,       -8.7357742E-06,        6.0657075E-06,       -6.0262689E-06,           8251373.58,     995.00,    1
   3.9583,    84.8952,   132.5614,        3.9491352E-06,        7.8675851E-06,       -6.6551530E-06,        3.5211935E-06,       -7.0356302E-06,           8331996.30,     995.00,    1
   4.0000,    84.8921,   132.6544,        4.8956300E-06,        7.2365242E-06,       -4.8165178E-06,        2.0906369E-06,       -6.9279521E-06,           8488065.00,     995.00,    1
   4.0417,    84.8888,   132.7532,        3.1167823E-06,        3.7844472E-06,       -2.1604650E-06,        2.4590042E-07,       -3.7764498E-06,           8631175.56,     995.00,    1
   4.0833,    84.8851,   132.8552,        2.0934979E-06,        4.3353665E-06,        3.0167371E-06,       -4.3282060E-06,       -2.4906905E-07,           8681877.86,     995.00,    1
   4.1250,    84.8810,   132.9565,        3.3327302E-06,        6.9778892E-06,        6.0963095E-06,       -6.9429337E-06,        6.9757362E-07,           8761836.83,     995.00,    1
   4.1667,    84.8763,   133.0543,        3.5559028E-06,        7.0398072E-06,        6.2278386E-06,       -6.8417292E-06,        1.6581996E-06,           8892587.34,     995.00,    1
   4.2083,    84.8711,   133.1478,        3.2876300E-06,        1.0353571E-05,        9.3585427E-06,       -9.9359587E-06,        2.9108702E-06,           8989105.63,     995.00,    1
   4.2500,    84.8654,   133.2347,        3.1039500E-06,        1.4372069E-05,        1.3594257E-05,       -1.3690675E-05,        4.3728480E-06,           9105190.68,     995.00,    1
   4.2917,    84.8593,   133.3125,        1.3950614E-06,        1.3737774E-05,        1.2889888E-05,       -1.1884479E-05,        6.8909803E-06,           9192557.48,     995.00,    1
   4.3333,    84.8527,   133.3782,       -7.0637877E-07,        1.1344397E-05,        9.4596924E-06,       -7.6013294E-06,        8.4211125E-06,           9196856.46,     995.00,    1
   4.3750,    84.8461,   133.4301,       -1.5563912E-06,        1.2333645E-05,        1.0944593E-05,       -8.9782572E-06,        8.4563408E-06,           9145567.76,     995.00,    1
   4.4167,    84.8394,   133.4694,       -1.6072650E-06,        1.4829284E-05,        1.4072076E-05,       -1.2377409E-05,        8.1674602E-06,           9095079.87,     995.00,    1
   4.4583,    84.8326,   133.4963,       -1.2670526E-06,        9.4510221E-06,        8.4299160E-06,       -6.5972780E-06,        6.7674029E-06,           9040280.09,     995.00,    1
   4.5000,    84.8258,   133.5103,       -1.3895690E-06,        4.9254138E-06,        1.0650631E-06,        1.5931393E-06,        4.6606447E-06,           9012520.18,     995.00,    1
   4.5417,    84.8197,   133.5146,       -5.6264482E-07,        7.0235265E-06,       -3.6059072E-06,        6.8981511E-06,        1.3211492E-06,           8950095.56,     995.00,    1
   4.5833,    84.8142,   133.5111,       -1.0272492E-06,        1.1249045E-05,       -8.0439444E-06,        1.1235940E-05,       -5.4282992E-07,           8975270.23,     995.00,    1
   4.6250,    84.8095,   133.5051,       -3.4895633E-06,        1.2185286E-05,       -9.5335981E-06,        1.2185221E-05,        3.9743155E-08,           8883725.64,     995.00,    1
   4.6667,    84.8054,   133.4996,       -5.4297723E-06,        1.0936064E-05,       -9.1944610E-06,        1.0860234E-05,        1.2856219E-06,           8752814.29,     995.00,    1
   4.7083,    84.8018,   133.4977,       -4.9846683E-06,        4.6529169E-06,       -3.8572687E-06,        4.0823927E-06,        2.2324216E-06,           8542998.01,     995.00,    1
