day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   5.1878,    84.8937,   134.6634,       -2.6914947E-07,        7.0545737E-07,       -9.7059871E-07,        4.7186145E-07,        5.2442052E-07,          21427313.12,     995.00,        1.0
   5.2295,    84.8934,   134.6537,       -1.7183118E-07,        1.1897125E-07,       -8.1455249E-08,       -1.1342944E-07,       -3.5887610E-08,          21427681.80,     995.00,        1.0
   5.2712,    84.8930,   134.6472,       -8.6416158E-08,        2.7048612E-07,        4.0305142E-07,       -2.7026232E-07,        1.1000854E-08,          21400792.46,     995.00,        1.0
   5.3128,    84.8923,   134.6404,        4.0040849E-08,        2.7852359E-07,        3.8749394E-07,       -1.6253456E-07,        2.2618113E-07,          21414363.32,     995.00,        1.0
   5.3545,    84.8911,   134.6321,       -1.6304695E-08,        1.9751348E-07,        4.1364112E-07,       -1.7715945E-07,       -8.7327569E-08,          21406969.78,     995.00,        1.0
   5.3962,    84.8896,   134.6196,       -1.5957094E-07,        3.3786491E-07,        1.9728915E-07,       -2.4874084E-07,       -2.2864972E-07,          21411846.39,     995.00,        1.0
   5.4378,    84.8883,   134.6043,       -1.0427220E-07,        1.9184754E-07,       -4.5137433E-07,        1.7288625E-07,        8.3161431E-08,          21382371.33,     995.00,        1.0
   5.4795,    84.8875,   134.5876,        1.3584141E-07,        7.1676114E-07,       -5.5628883E-07,        7.0495336E-07,       -1.2956576E-07,          21395807.85,     995.00,        1.1
   5.5212,    84.8867,   134.5731,        1.6150283E-07,        4.6752383E-07,       -5.8224404E-07,        4.3919918E-07,       -1.6025795E-07,          21403214.05,     995.00,        1.1
   5.5628,    84.8863,   134.5599,        1.1881780E-07,        3.1818952E-07,       -8.9155101E-07,        2.7938727E-07,        1.5227384E-07,          21420812.57,     995.00,        1.1
   5.6045,    84.8863,   134.5487,       -1.1555317E-08,        3.6614964E-07,       -7.2935514E-07,        3.5911622E-07,        7.1422028E-08,          21421524.68,     995.00,        1.1
   5.6462,    84.8868,   134.5404,       -5.2613602E-09,        3.0387166E-07,       -5.1339396E-07,        3.0023751E-07,        4.6855315E-08,          21419009.97,     995.00,        1.1
   5.6878,    84.8877,   134.5329,        1.3208170E-07,        6.6838610E-07,       -8.5115437E-07,        6.2227649E-07,        2.4395071E-07,          21420700.06,     995.00,        1.1
   5.7295,    84.8889,   134.5250,       -5.9938508E-09,        3.9158363E-07,       -6.9015640E-07,        3.7573950E-07,        1.1026136E-07,          21439419.22,     995.00,        1.1
   5.7712,    84.8902,   134.5149,       -8.4801312E-08,        2.4162996E-07,       -2.2041146E-07,        1.1307188E-07,       -2.1354107E-07,          21419732.62,     995.00,        1.0
   5.8128,    84.8913,   134.5004,        2.5364351E-08,        3.4484749E-07,       -5.7602996E-07,        3.3615106E-07,        7.6956237E-08,          21426336.95,     995.00,        1.0
   5.8545,    84.8922,   134.4792,       -1.3303844E-07,        4.0105427E-07,       -8.1018373E-07,        3.8138994E-07,        1.2404130E-07,          21423684.64,     995.00,        1.0
   5.8962,    84.8929,   134.4501,       -3.5577532E-08,        4.7346689E-07,       -8.5145247E-07,        4.6998904E-07,        5.7281783E-08,          21405810.87,     995.00,        1.0
   5.9378,    84.8934,   134.4140,       -3.6839304E-08,        5.8089307E-07,       -1.1013995E-06,        5.5729574E-07,        1.6388478E-07,          21418212.25,     995.00,        1.0
   5.9795,    84.8939,   134.3718,       -1.1601344E-07,        7.9550775E-07,       -1.4563401E-06,        7.7363749E-07,        1.8525013E-07,          21400176.06,     995.00,        1.0
   6.0212,    84.8947,   134.3245,        5.2961409E-08,        9.4202523E-07,       -1.6486614E-06,        9.3182672E-07,        1.3824076E-07,          21400370.72,     995.00,        1.0
   6.0628,    84.8957,   134.2756,        5.3552089E-08,        1.1640210E-06,       -1.8624878E-06,        1.1549074E-06,        1.4537467E-07,          21408345.21,     995.00,        1.0
   6.1045,    84.8969,   134.2257,       -7.3433188E-08,        8.6147006E-07,       -1.5426515E-06,        8.4807392E-07,        1.5133169E-07,          21408653.96,     995.00,        1.0
   6.1462,    84.8984,   134.1765,       -3.8146250E-08,        4.0603331E-07,       -9.4332724E-07,        3.8287241E-07,        1.3517309E-07,          21396931.73,     995.00,        1.0
   6.1878,    84.9000,   134.1319,       -2.4777629E-07,        4.9819337E-07,       -7.1592726E-07,        4.1328686E-07,        2.7819168E-07,          21402747.48,     995.00,        1.0
   6.2295,    84.9012,   134.0935,       -3.1929016E-07,        3.5200610E-07,       -4.2431954E-07,        2.5189612E-07,        2.4587931E-07,          21358740.80,     995.00,        1.0
   6.2712,    84.9017,   134.0605,       -1.5147403E-07,        2.8214957E-07,       -2.8836683E-08,        2.5638146E-08,        2.8098232E-07,          21353622.47,     995.00,        1.0
   6.3128,    84.9014,   134.0335,       -1.1057658E-07,        2.4800443E-07,        4.5858748E-07,       -1.0897182E-07,        2.2278092E-07,          21335444.55,     995.00,        1.0
   6.3545,    84.9006,   134.0097,       -2.6581120E-08,        1.7283074E-07,        3.7760878E-07,       -1.7270091E-07,        6.6976516E-09,          21336671.22,     995.00,        1.0
   6.3962,    84.8995,   133.9864,       -1.9484046E-07,        2.0879796E-07,        1.1853973E-07,       -2.0860557E-07,       -8.9613045E-09,          21331327.68,     995.00,        1.0
   6.4378,    84.8980,   133.9612,       -4.6234744E-08,        2.8644434E-07,        3.4900379E-07,       -2.8643770E-07,        1.9492176E-09,          21306755.59,     995.00,        1.0
   6.4795,    84.8964,   133.9343,        3.3218202E-08,        2.2563182E-07,        4.2282527E-07,       -2.1590245E-07,       -6.5542737E-08,          21324242.25,     995.00,        1.0
   6.5212,    84.8950,   133.9097,       -4.8470247E-08,        4.1317030E-08,        2.1905209E-07,       -1.6221410E-08,        3.7999511E-08,          21311849.02,     995.00,        1.1
