day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
  22.4448,    85.5263,   126.0315,        9.8230259E-08,        5.0625904E-07,        5.9791948E-07,       -4.9965740E-07,        8.1490460E-08,          21109411.47,     995.00,        1.0
  22.4864,    85.5459,   126.0417,       -0.00042256661,         0.0014473270,        -0.0013839270,         0.0013467910,        0.00053000885,           5241024.30,     995.00,        1.0
  22.5281,    85.5468,   126.0147,       -2.1440081E-06,        2.2012422E-06,        6.8777055E-07,       -5.8609288E-07,        2.1217828E-06,           5180196.59,     995.00,        1.0
  22.5698,    85.5478,   125.9893,       -2.6157559E-06,        3.2932061E-06,       -1.9232376E-06,        1.9660239E-06,        2.6419607E-06,           5160990.93,     995.00,        1.0
  22.6114,    85.5490,   125.9675,       -1.2140818E-06,        1.5810547E-06,       -9.0767127E-07,        9.8676984E-07,        1.2353215E-06,           5083026.70,     995.00,        1.0
  22.6531,    85.5503,   125.9488,        9.2782832E-07,        3.9011901E-06,       -3.6828460E-06,        3.8058148E-06,       -8.5735502E-07,           5116533.83,     995.00,        1.0
  22.6948,    85.5515,   125.9329,        9.8357474E-07,        1.9685704E-06,       -1.5702944E-06,        1.7132722E-06,       -9.6951933E-07,           5117215.72,     995.00,        1.0
  22.7364,    85.5527,   125.9185,        2.9764078E-06,        3.8225037E-06,       -2.1869123E-06,        2.3925185E-06,       -2.9811726E-06,           5152779.59,     995.00,        1.0
  22.7781,    85.5538,   125.9037,        1.6799089E-06,        2.2236692E-06,       -1.3011729E-06,        1.4630219E-06,       -1.6745960E-06,           5227612.35,     995.00,        1.0
  22.8198,    85.5549,   125.8875,        2.5752705E-06,        2.6602980E-06,        8.1463752E-07,       -6.3008928E-07,       -2.5846030E-06,           5216045.90,     995.00,        1.0
  22.8614,    85.5560,   125.8676,        1.1609093E-06,        1.7113606E-06,        1.3887453E-06,       -1.2067282E-06,       -1.2134916E-06,           5324315.44,     995.00,        1.0
  22.9031,    85.5572,   125.8443,       -1.9283997E-06,        5.8700212E-06,        5.7061186E-06,       -5.5728370E-06,        1.8440815E-06,           5260576.23,     995.00,        1.0
