day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
  25.1136,    85.6147,   125.6080,        9.2697726E-08,        2.0052903E-07,        3.0934357E-07,       -1.8104135E-07,        8.6231786E-08,          14231896.67,     995.00,        1.0
  25.1553,    85.6178,   125.5718,       -1.1574722E-07,        3.2292104E-07,        4.4843767E-07,       -2.7151012E-07,       -1.7481490E-07,          14240115.99,     995.00,        1.0
  25.1969,    85.6207,   125.5377,       -8.6752737E-08,        2.5386594E-07,        4.6207857E-07,       -2.3807398E-07,       -8.8140212E-08,          14220040.87,     995.00,        1.0
  25.2386,    85.6233,   125.5033,        8.7082128E-08,        1.8392341E-07,        3.0762839E-07,       -1.4384726E-07,        1.1461146E-07,          14231222.56,     995.00,        1.0
  25.2803,    85.6258,   125.4659,        2.9044754E-08,        1.4612389E-07,        3.8048482E-07,       -1.2655867E-07,       -7.3041714E-08,          14228965.99,     995.00,        1.0
  25.3219,    85.6283,   125.4237,        1.4826018E-08,        2.8708850E-07,        4.9289944E-08,       -4.7329175E-09,        2.8704949E-07,          14234200.87,     995.00,        1.0
  25.3636,    85.6309,   125.3773,       -6.7690722E-08,        1.8527400E-07,        2.4855270E-07,       -1.8469334E-07,       -1.4656850E-08,          14230459.38,     995.00,        1.0
  25.4053,    85.6337,   125.3283,        9.4913783E-09,        4.8642601E-07,        5.6890008E-07,       -3.7922453E-07,       -3.0462932E-07,          14227279.86,     995.00,        1.0
  25.4469,    85.6367,   125.2760,       -4.4344104E-09,        2.4439548E-07,        3.2497915E-07,       -2.4376349E-07,        1.7564492E-08,          14231436.22,     995.00,        1.0
  25.4886,    85.6400,   125.2235,       -1.7858992E-08,        1.5186987E-07,        2.6638877E-07,       -1.5118082E-07,       -1.4450515E-08,          14226828.50,     995.00,        1.0
  25.5303,    85.6433,   125.1743,        2.2682600E-08,        1.6707913E-07,        2.1275861E-07,       -1.3640609E-07,        9.6482196E-08,          14229604.91,     995.00,        1.0
