day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   6.2292,    85.0816,   134.0162,       -1.4845221E-06,        2.9546745E-06,        5.9849974E-07,        1.3179577E-06,        2.6444449E-06,         161301128.71,     995.00,        1.0
   6.2708,    85.0822,   133.9837,       -1.8902920E-06,        3.2567556E-06,        1.3155266E-06,        1.2289074E-06,        3.0159980E-06,         160375546.63,     995.00,        1.0
   6.3125,    85.0821,   133.9576,       -1.3853460E-06,        1.6194212E-06,        6.3308077E-07,        6.3427127E-07,        1.4900419E-06,         159121131.00,     995.00,        1.0
   6.3542,    85.0811,   133.9325,       -8.1749851E-07,        7.6903721E-07,       -3.6793667E-07,        7.6902757E-07,       -3.8512128E-09,         158789920.67,     995.00,        1.0
   6.3958,    85.0799,   133.9076,       -1.4721634E-06,        1.8454516E-06,       -1.0164293E-06,        1.8408197E-06,       -1.3066933E-07,         158186289.98,     995.00,        1.0
   6.4375,    85.0785,   133.8821,       -1.7661114E-06,        2.1328112E-06,       -1.1830799E-06,        2.1133997E-06,       -2.8709750E-07,         157113139.60,     995.00,        1.0
   6.4792,    85.0771,   133.8563,       -6.6431991E-07,        4.1525248E-07,        8.7091135E-08,        4.0919202E-07,        7.0686007E-08,         156188651.53,     995.00,        1.0
   6.5208,    85.0757,   133.8311,        4.4110226E-07,        1.5465832E-06,        1.5037411E-06,       -1.3042576E-06,        8.3116284E-07,         156366036.33,     995.00,        1.0
   6.5625,    85.0744,   133.8105,        4.2782886E-07,        1.7428148E-06,        1.7037887E-06,       -1.4310664E-06,        9.9471223E-07,         156685234.61,     995.00,        1.0
   6.6042,    85.0734,   133.7982,        6.0313444E-07,        2.7501143E-06,        2.6878382E-06,       -2.1079597E-06,        1.7662486E-06,         156848715.29,     995.00,        1.0
   6.6458,    85.0725,   133.7922,        6.8625775E-07,        3.3242807E-06,        3.3329236E-06,       -2.4649406E-06,        2.2304506E-06,         157366218.68,     995.00,        1.0
   6.6875,    85.0718,   133.7971,        1.8390157E-07,        2.7581128E-06,        3.0699721E-06,       -1.8709043E-06,        2.0265496E-06,         157626897.31,     995.00,        1.0
   6.7292,    85.0710,   133.8143,       -5.7846063E-07,        2.4690165E-06,        2.9450983E-06,       -1.0848292E-06,        2.2179243E-06,         157575848.61,     995.00,        1.0
   6.7708,    85.0698,   133.8432,       -8.9687831E-07,        1.4087534E-06,        1.8826751E-06,       -2.3116320E-07,        1.3896582E-06,         156970599.65,     995.00,        1.0
   6.8125,    85.0680,   133.8807,       -1.6287773E-06,        1.2436598E-06,        1.0447020E-06,        7.8666313E-07,        9.6325020E-07,         156561574.23,     995.00,        1.0
   6.8542,    85.0657,   133.9207,       -2.0814692E-06,        1.8760548E-06,        3.0578157E-07,        1.5495241E-06,        1.0576185E-06,         155135167.63,     995.00,        1.0
   6.8958,    85.0625,   133.9649,       -3.0202803E-06,        3.3039322E-06,       -1.6809696E-06,        3.2447372E-06,        6.2261422E-07,         154235233.19,     995.00,        1.0
   6.9375,    85.0586,   134.0061,       -2.8404217E-06,        3.7642999E-06,       -2.7857990E-06,        3.7636589E-06,       -6.9468058E-08,         151782833.13,     995.00,        1.0
   6.9792,    85.0539,   134.0408,       -1.4992132E-06,        3.4563964E-06,       -3.5674005E-06,        3.2112070E-06,       -1.2786029E-06,         151130070.35,     995.00,        1.0
   7.0208,    85.0491,   134.0704,       -6.3794126E-07,        2.6260137E-06,       -2.9123059E-06,        2.2019870E-06,       -1.4308044E-06,         150153441.57,     995.00,        1.0
   7.0625,    85.0444,   134.0923,        1.5636032E-06,        2.1194303E-06,       -1.2332739E-06,       -1.1306926E-08,       -2.1194001E-06,         150438081.29,     995.00,        1.0
   7.1042,    85.0400,   134.1106,        1.7876303E-06,        2.0516113E-06,       -6.4237344E-07,       -4.3355227E-07,       -2.0052784E-06,         151845512.49,     995.00,        1.0
   7.1458,    85.0364,   134.1241,        1.6138970E-06,        1.6081255E-06,        9.2142847E-07,       -1.5892389E-06,       -2.4573819E-07,         152393883.21,     995.00,        1.0
   7.1875,    85.0331,   134.1402,        8.4119717E-07,        1.8384836E-06,        1.0415879E-06,       -1.5700159E-06,        9.5659404E-07,         153616610.02,     995.00,        1.0
   7.2292,    85.0304,   134.1640,       -1.2033782E-06,        2.5162984E-06,        1.4921930E-06,       -3.0335001E-07,        2.4979464E-06,         153322546.28,     995.00,        1.0
   7.2708,    85.0269,   134.1960,       -2.7475627E-06,        2.5955030E-06,        3.9419626E-07,        1.9413161E-06,        1.7227674E-06,         152289399.16,     995.00,        1.0
   7.3125,    85.0225,   134.2319,       -2.0227736E-06,        2.7327986E-06,       -1.7564517E-06,        2.6098193E-06,       -8.1057474E-07,         150310188.81,     995.00,        1.0
   7.3542,    85.0175,   134.2585,       -1.9056286E-07,        3.0292489E-06,       -2.5363979E-06,        1.3517134E-06,       -2.7109445E-06,         150099271.55,     995.00,        1.0
   7.3958,    85.0126,   134.2782,        2.3384772E-07,        2.4558945E-06,       -2.2260005E-06,        7.9240919E-07,       -2.3245441E-06,         150103241.97,     995.00,        1.0
   7.4375,    85.0083,   134.2864,        1.1224530E-06,        1.3711853E-06,       -1.1459872E-06,       -4.8327603E-07,       -1.2831965E-06,         150353910.79,     995.00,        1.0
   7.4792,    85.0045,   134.2919,        1.2686156E-06,        1.1126747E-06,       -7.2196594E-07,       -7.8658686E-07,       -7.8697281E-07,         151318983.65,     995.00,        1.0
   7.5208,    85.0014,   134.2944,        1.6574872E-06,        2.0022996E-06,        9.8188825E-07,       -1.9363374E-06,        5.0970714E-07,         151735458.84,     995.00,        1.0
   7.5625,    84.9988,   134.3002,        1.6664353E-06,        2.3528115E-06,        1.5156409E-06,       -2.1922616E-06,        8.5423145E-07,         153129222.00,     995.00,        1.0
   7.6042,    84.9970,   134.3138,        1.6738370E-06,        2.4105750E-06,        2.0239098E-06,       -2.1227770E-06,        1.1422302E-06,         153573096.47,     995.00,        1.0
   7.6458,    84.9955,   134.3321,        1.6214267E-06,        2.1682537E-06,        2.0477478E-06,       -1.9920148E-06,        8.5627171E-07,         154982016.49,     995.00,        1.0
   7.6875,    84.9947,   134.3576,        5.3584477E-07,        1.5013944E-06,        1.8342585E-06,       -1.2325053E-06,        8.5738900E-07,         155380900.75,     995.00,        1.0
   7.7292,    84.9937,   134.3876,       -1.9891364E-07,        7.3766480E-07,        1.2238460E-06,       -3.9125827E-07,        6.2535296E-07,         155582164.98,     995.00,        1.0
