day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
  22.4448,    85.4550,   125.3450,        1.2812393E-07,        6.8134786E-07,       -5.6900070E-07,        6.6597518E-07,        1.4391655E-07,          23401369.19,     995.00,        1.0
  22.4864,    85.4555,   125.3176,        7.1519631E-07,        8.7379419E-07,       -4.3732880E-07,        7.5000597E-07,       -4.4833842E-07,          23413866.56,     995.00,        1.0
  22.5281,    85.4564,   125.2906,        6.6879845E-07,        6.5635950E-07,        3.4097485E-07,       -2.3575141E-08,       -6.5593598E-07,          23521938.56,     995.00,        1.0
  22.5698,    85.4574,   125.2652,        3.7910291E-07,        7.5263936E-07,        7.9167355E-07,       -5.1185063E-07,       -5.5179248E-07,          23527153.91,     995.00,        1.0
  22.6114,    85.4586,   125.2432,        5.1318310E-08,        2.8226950E-07,        4.3018475E-07,       -2.5194393E-07,       -1.2728051E-07,          23586134.81,     995.00,        1.0
  22.6531,    85.4599,   125.2241,       -3.6175845E-07,        9.1416308E-07,        9.4970660E-07,       -9.1066867E-07,        7.9854301E-08,          23535887.56,     995.00,        1.0
  22.6948,    85.4611,   125.2080,       -2.2439771E-07,        6.0852210E-07,        6.6343445E-07,       -6.0476480E-07,        6.7518030E-08,          23524824.12,     995.00,        1.0
  22.7364,    85.4623,   125.1931,       -6.1162738E-07,        9.8466452E-07,        8.5864919E-07,       -9.1291603E-07,        3.6898312E-07,          23497871.52,     995.00,        1.0
  22.7781,    85.4634,   125.1778,       -3.5068855E-07,        6.5065925E-07,        6.3222021E-07,       -6.1754996E-07,        2.0491341E-07,          23421356.27,     995.00,        1.0
  22.8198,    85.4645,   125.1613,       -5.8584638E-07,        6.3273672E-07,        4.4254922E-08,       -9.7599879E-08,        6.2516400E-07,          23438717.28,     995.00,        1.0
  22.8614,    85.4657,   125.1409,       -2.6162402E-07,        3.1879171E-07,        1.9247713E-07,       -1.2085352E-07,        2.9499590E-07,          23322490.43,     995.00,        1.0
  22.9031,    85.4669,   125.1173,        6.6702850E-07,        1.0237281E-06,       -6.7920441E-07,        9.8683181E-07,       -2.7236411E-07,          23394800.36,     995.00,        1.0
  22.9448,    85.4683,   125.0899,        3.3234672E-07,        4.7233615E-07,       -2.0331225E-07,        4.5815706E-07,       -1.1486318E-07,          23434798.52,     995.00,        1.0
  22.9864,    85.4698,   125.0609,        2.0958466E-07,        2.3354047E-07,       -3.1740391E-09,        2.2779567E-07,       -5.1480902E-08,          23450947.97,     995.00,        1.0
  23.0281,    85.4717,   125.0323,        1.8870941E-07,        1.4413443E-07,        1.2719880E-07,        9.8536042E-08,       -1.0519213E-07,          23470121.49,     995.00,        1.0
  23.0698,    85.4738,   125.0040,        7.0473962E-07,        6.9300814E-07,        4.5091186E-07,       -1.8091780E-08,       -6.9277195E-07,          23482905.99,     995.00,        1.0
  23.1114,    85.4761,   124.9784,        4.6504771E-07,        5.3868699E-07,        5.3852419E-07,       -1.8343912E-07,       -5.0649162E-07,          23589234.92,     995.00,        1.0
  23.1531,    85.4786,   124.9558,       -5.2409044E-07,        1.8433133E-06,        1.9743011E-06,       -1.8421074E-06,       -6.6663896E-08,          23561935.27,     995.00,        1.0
