day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   6.2292,    85.0646,   134.6650,        1.3390526E-05,        2.0611968E-05,        1.7943763E-05,       -1.9351861E-05,       -7.0963875E-06,           6768692.16,     995.00,        1.0
   6.2708,    85.0653,   134.6322,        1.5645252E-05,        1.4314085E-05,        2.3327794E-06,       -4.5123074E-06,       -1.3584260E-05,           7214130.37,     995.00,        1.0
   6.3125,    85.0653,   134.6061,        6.1056584E-06,        1.5324220E-05,       -1.3319822E-05,        1.1967046E-05,       -9.5719136E-06,           7577166.59,     995.00,        1.0
   6.3542,    85.0644,   134.5809,       -1.1125506E-06,        6.6098767E-06,       -6.2185919E-06,        6.4720184E-06,       -1.3429249E-06,           7548059.92,     995.00,        1.0
   6.3958,    85.0633,   134.5561,        1.3545033E-06,        2.5083390E-06,        1.3789737E-06,       -1.2491713E-06,       -2.1751633E-06,           7516644.44,     995.00,        1.0
   6.4375,    85.0619,   134.5307,        5.1764899E-06,        1.1717105E-05,        1.0592789E-05,       -1.1145053E-05,       -3.6163991E-06,           7621425.19,     995.00,        1.0
   6.4792,    85.0606,   134.5045,        3.9992654E-06,        6.2052966E-06,        4.7538151E-06,       -5.3960306E-06,       -3.0640756E-06,           7800829.85,     995.00,        1.0
   6.5208,    85.0591,   134.4790,        2.8042300E-06,        6.3046682E-06,       -5.9826203E-06,        5.1938326E-06,       -3.5739256E-06,           7845984.56,     995.00,        1.0
   6.5625,    85.0578,   134.4580,        9.0166063E-07,        8.8346963E-06,       -8.7864098E-06,        8.4854243E-06,       -2.4595596E-06,           7959407.78,     995.00,        1.0
   6.6042,    85.0568,   134.4452,        1.4692352E-06,        1.7037101E-05,       -1.6873167E-05,        1.6386475E-05,       -4.6632875E-06,           7897315.50,     995.00,        1.0
   6.6458,    85.0559,   134.4386,        3.3047592E-06,        2.1146259E-05,       -2.0781404E-05,        1.9882215E-05,       -7.2015163E-06,           8043310.58,     995.00,        1.0
   6.6875,    85.0552,   134.4431,        5.4842170E-06,        1.7735023E-05,       -1.6607055E-05,        1.5439722E-05,       -8.7261681E-06,           8088128.57,     995.00,        1.0
   6.7292,    85.0543,   134.4597,        1.0204873E-05,        1.5696401E-05,       -1.1614699E-05,        9.6932569E-06,       -1.2345759E-05,           8362983.01,     995.00,        1.0
   6.7708,    85.0531,   134.4881,        8.0640081E-06,        9.4153440E-06,       -4.1655576E-06,        2.8803029E-06,       -8.9639588E-06,           8702329.61,     995.00,        1.0
   6.8125,    85.0512,   134.5250,        8.7113051E-06,        9.5028576E-06,        3.9429272E-06,       -5.0847671E-06,       -8.0280412E-06,           8868524.16,     995.00,        1.0
   6.8542,    85.0488,   134.5640,        7.9174248E-06,        9.5664226E-06,        5.8132188E-06,       -6.7662938E-06,       -6.7626704E-06,           9258801.98,     995.00,        1.0
   6.8958,    85.0455,   134.6072,        8.9962211E-06,        1.4723664E-05,        1.1615251E-05,       -1.3125136E-05,       -6.6721120E-06,           9396248.52,     995.00,        1.0
   6.9375,    85.0417,   134.6474,        8.5584660E-06,        1.5544194E-05,        1.2470144E-05,       -1.4311777E-05,       -6.0658896E-06,           9866815.50,     995.00,        1.0
   6.9792,    85.0371,   134.6819,        2.7051732E-06,        1.4015284E-05,        1.3189035E-05,       -1.4015258E-05,        2.6728741E-08,          10004479.11,     995.00,        1.0
   7.0208,    85.0324,   134.7112,       -5.8185646E-07,        1.0721707E-05,        1.0325820E-05,       -1.0379583E-05,        2.6868696E-06,          10061200.61,     995.00,        1.0
   7.0625,    85.0277,   134.7330,       -5.4299915E-06,        5.3807985E-06,        1.4642940E-06,       -3.8101108E-07,        5.3672920E-06,           9963064.11,     995.00,        1.0
   7.1042,    85.0230,   134.7527,       -4.8672064E-06,        4.7490963E-06,        6.9334732E-07,        3.6733584E-07,        4.7348685E-06,           9671966.35,     995.00,        1.0
   7.1458,    85.0193,   134.7664,       -2.1331881E-06,        7.1169552E-06,       -6.9573711E-06,        7.0635839E-06,        8.6996225E-07,           9623840.29,     995.00,        1.0
   7.1875,    85.0161,   134.7824,       -3.2212013E-06,        1.0954015E-05,       -1.0738210E-05,        1.0888241E-05,        1.1986052E-06,           9524510.90,     995.00,        1.0
   7.2292,    85.0135,   134.8045,        1.2060354E-06,        1.0754314E-05,       -1.0313048E-05,        1.0202294E-05,       -3.4012431E-06,           9402656.23,     995.00,        1.0
   7.2708,    85.0101,   134.8350,        1.1165631E-05,        1.1836236E-05,        3.6653872E-06,       -5.4894986E-06,       -1.0486272E-05,           9605215.17,     995.00,        1.0
