day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
  22.4447,    85.4585,   130.2784,        2.6141549E-07,        5.1285725E-07,       -8.3215030E-08,       -4.1608337E-07,       -2.9982859E-07,          54980778.85,     995.00,        2.0
  22.4864,    85.4590,   130.2524,        1.1071583E-06,        1.0477094E-06,       -7.0281599E-08,       -1.0476061E-06,       -1.4708555E-08,          55115714.93,     995.00,        2.0
  22.5281,    85.4598,   130.2265,        1.2023991E-06,        1.2874072E-06,        6.7759262E-07,       -1.2041839E-06,        4.5536623E-07,          55420221.45,     995.00,        2.0
  22.5697,    85.4608,   130.2016,        8.9501061E-07,        1.3356190E-06,        1.1888320E-06,       -9.7203540E-07,        9.1598328E-07,          55595587.01,     995.00,        2.1
  22.6114,    85.4620,   130.1796,        5.8245824E-07,        1.2475345E-06,        1.2678613E-06,       -7.1505737E-07,        1.0222697E-06,          55778302.63,     995.00,        2.2
  22.6531,    85.4631,   130.1610,        1.0751416E-07,        7.6283570E-07,        1.1570785E-06,       -3.1335292E-07,        6.9550575E-07,          55829722.21,     995.00,        2.3
  22.6947,    85.4643,   130.1453,        3.9473480E-08,        5.7995250E-07,        7.0802008E-07,       -1.3692696E-07,        5.6355648E-07,          55821422.90,     995.00,        2.5
  22.7364,    85.4655,   130.1316,       -8.3968360E-08,        3.0777004E-07,        2.9702331E-07,       -3.3053981E-08,        3.0598992E-07,          55845475.75,     995.00,        2.6
  22.7781,    85.4666,   130.1181,       -3.5302283E-07,        3.0839050E-07,       -5.9637494E-08,        1.5407301E-07,       -2.6714455E-07,          55787692.31,     995.00,        2.7
  22.8197,    85.4676,   130.1031,       -2.4345416E-07,        5.7005044E-07,       -1.4083643E-07,       -3.3658225E-08,       -5.6905591E-07,          55703638.07,     995.00,        2.9
  22.8614,    85.4686,   130.0852,       -3.1397547E-08,        1.0692011E-06,       -3.0419107E-07,       -2.4276528E-07,       -1.0412761E-06,          55690003.27,     995.00,        3.4
  22.9031,    85.4696,   130.0647,        4.2889863E-07,        1.1238950E-06,       -3.9439045E-07,       -2.3774436E-07,       -1.0984615E-06,          55690756.19,     995.00,        4.7
  22.9447,    85.4709,   130.0404,        1.0081748E-06,        3.5832459E-07,        1.0411737E-08,       -2.7152194E-07,       -2.3382119E-07,          55862389.83,     995.00,        7.1
  22.9864,    85.4724,   130.0144,        9.0543314E-07,        8.2994691E-07,        9.8130075E-07,        1.1956641E-07,        8.2128908E-07,          56096443.85,     995.00,       14.1
  23.0281,    85.4742,   129.9868,       -8.0189582E-07,        3.9149772E-06,        3.4592055E-06,        2.5477247E-06,        2.9725655E-06,          56228030.23,     995.00, **********
  23.0697,    85.4767,   129.9554,       -5.6867209E-07,        3.6722211E-06,        3.1763000E-06,        2.8522082E-06,        2.3130317E-06,          55770001.83,     995.00, **********
  23.1114,    85.4789,   129.9345,        9.2455373E-07,        7.6836508E-07,        9.9161785E-07,        7.6494037E-07,        7.2464677E-08,          56001538.48,     995.00, **********
  23.1531,    85.4812,   129.9168,        2.4391053E-07,        2.4771001E-07,        1.0010366E-06,        9.1161235E-08,       -2.3032559E-07,          56142766.71,     995.00, **********
  23.1947,    85.4835,   129.9010,       -3.0115654E-07,        6.2733808E-07,        9.8752649E-07,       -3.1882323E-07,       -5.4028216E-07,          56100084.36,     995.00, **********
  23.2364,    85.4858,   129.8852,       -3.8998712E-07,        6.8364519E-07,        9.5337795E-07,       -3.8220921E-07,       -5.6682173E-07,          56021062.11,     995.00, **********
  23.2781,    85.4879,   129.8690,       -3.4831766E-07,        7.1445219E-07,        1.0548297E-06,       -3.6713748E-07,       -6.1290456E-07,          55942810.55,     995.00, **********
