day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   8.3542,    84.9239,   134.8816,        1.4905158E-06,        5.0149903E-06,       -5.1921088E-06,        4.9634372E-06,        7.1722976E-07,          33187917.47,     995.00,        1.0
   8.3958,    84.9248,   134.8539,        2.7182483E-06,        5.1768429E-06,       -4.8318637E-06,        5.1587065E-06,       -4.3295409E-07,          33328099.70,     995.00,        1.0
   8.4375,    84.9257,   134.8198,        2.7913563E-06,        4.3880187E-06,       -3.7762500E-06,        4.3158675E-06,       -7.9246229E-07,          33840818.48,     995.00,        1.0
   8.4792,    84.9266,   134.7731,        2.0249631E-06,        1.3816411E-06,       -2.8963040E-07,        1.1024628E-06,       -8.3277116E-07,          34007461.31,     995.00,        1.0
   8.5208,    84.9276,   134.7247,        1.3046447E-06,        5.6703967E-07,        9.4411623E-07,       -2.2757706E-07,       -5.1936756E-07,          34337246.08,     995.00,        1.0
   8.5625,    84.9290,   134.6740,       -1.3344879E-06,        2.9155270E-06,        3.0822568E-06,       -2.8693242E-06,        5.1698751E-07,          34329407.44,     995.00,        1.0
   8.6042,    84.9304,   134.6282,       -2.2521230E-06,        3.4314589E-06,        3.1888429E-06,       -3.2574095E-06,        1.0789779E-06,          34008199.38,     995.00,        1.0
   8.6458,    84.9318,   134.5924,       -3.3937219E-06,        3.1076084E-06,        1.2876817E-06,       -2.2620410E-06,        2.1308215E-06,          33777227.96,     995.00,        1.0
   8.6875,    84.9330,   134.5609,       -3.8622871E-06,        3.1860289E-06,       -2.6877066E-07,       -9.9080357E-07,        3.0280503E-06,          33183598.20,     995.00,        1.0
   8.7292,    84.9336,   134.5372,       -1.4444614E-06,        1.8063068E-06,       -2.1270317E-06,        1.2313371E-06,        1.3215723E-06,          32853776.94,     995.00,        1.0
   8.7708,    84.9334,   134.5145,       -3.2264891E-07,        3.7888770E-06,       -4.5717475E-06,        3.6197014E-06,        1.1195314E-06,          32842126.23,     995.00,        1.0
   8.8125,    84.9329,   134.4901,        1.1475722E-06,        4.6337176E-06,       -5.4716454E-06,        4.6217110E-06,        3.3335509E-07,          32777793.42,     995.00,        1.0
   8.8542,    84.9319,   134.4589,        2.1359988E-06,        3.1348396E-06,       -3.0991296E-06,        2.7363067E-06,       -1.5296552E-06,          33113340.04,     995.00,        1.0
   8.8958,    84.9309,   134.4165,        2.5501137E-06,        2.9122067E-06,       -1.7886903E-06,        2.3011962E-06,       -1.7847812E-06,          33285998.48,     995.00,        1.0
   8.9375,    84.9300,   134.3702,        2.2581261E-06,        2.5094141E-06,       -1.2804628E-06,        1.7988334E-06,       -1.7496735E-06,          33724778.55,     995.00,        1.0
   8.9792,    84.9294,   134.3177,        7.0228534E-07,        1.4194486E-06,        7.9496216E-07,       -3.6656471E-07,       -1.3713004E-06,          33833887.21,     995.00,        1.0
   9.0208,    84.9290,   134.2663,       -3.5923792E-07,        1.8689432E-06,        2.2244342E-06,       -1.6525391E-06,       -8.7296223E-07,          33896112.70,     995.00,        1.0
   9.0625,    84.9290,   134.2170,       -1.6628219E-06,        8.8673020E-07,        9.7694026E-07,       -7.5703444E-07,        4.6172428E-07,          33746307.64,     995.00,        1.0
   9.1042,    84.9289,   134.1747,       -3.3968332E-06,        2.2972948E-06,        6.0333731E-07,       -8.8958854E-07,        2.1180641E-06,          33492136.61,     995.00,        1.0
