day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   4.0833,    85.3130,   137.0012,       -9.9850533E-08,        7.5904266E-07,       -1.2381806E-06,        7.5589025E-07,       -6.9106392E-08,         284631494.31,     995.00,        1.0
   4.1250,    85.3081,   137.1033,       -5.2138952E-08,        7.7084434E-07,       -1.2295198E-06,        7.6832721E-07,       -6.2243821E-08,         284427578.36,     995.00,        1.0
   4.1667,    85.3028,   137.1987,        2.3288864E-09,        6.6683364E-07,       -1.1298272E-06,        6.3918478E-07,       -1.9002609E-07,         284524333.48,     995.00,        1.0
   4.2083,    85.2973,   137.2863,       -1.0266597E-07,        1.0396009E-06,       -1.5811906E-06,        9.5971547E-07,       -3.9964504E-07,         284432567.56,     995.00,        1.0
   4.2500,    85.2914,   137.3614,       -1.1606274E-07,        1.1748140E-06,       -1.9433213E-06,        9.8877158E-07,       -6.3444356E-07,         284315024.87,     995.00,        1.0
   4.2917,    85.2855,   137.4201,       -1.3197257E-07,        1.0179666E-06,       -2.1323501E-06,        9.1741020E-07,       -4.4115145E-07,         284195690.04,     995.00,        1.0
   4.3333,    85.2795,   137.4646,       -2.7611420E-07,        1.6890166E-06,       -2.8236069E-06,        1.5868073E-06,       -5.7863616E-07,         284046277.60,     995.00,        1.0
   4.3750,    85.2733,   137.4894,       -2.2934269E-07,        1.8735776E-06,       -2.8258800E-06,        1.7544024E-06,       -6.5754465E-07,         283632566.65,     995.00,        1.0
   4.4167,    85.2673,   137.4935,        2.8820238E-08,        1.4367930E-06,       -2.4964774E-06,        1.4029876E-06,       -3.0983839E-07,         283575535.73,     995.00,        1.0
   4.4583,    85.2614,   137.4866,        3.1905151E-07,        1.1503611E-06,       -2.3317988E-06,        1.0613077E-06,       -4.4379783E-07,         283693136.76,     995.00,        1.0
   4.5000,    85.2559,   137.4714,        4.2619977E-07,        8.8796259E-07,       -1.9314451E-06,        7.3332562E-07,       -5.0071058E-07,         284225527.62,     995.00,        1.0
   4.5417,    85.2509,   137.4535,        3.8019123E-07,        7.1999765E-07,       -1.7903458E-06,        6.5877298E-07,       -2.9054223E-07,         284564999.51,     995.00,        1.0
   4.5833,    85.2464,   137.4370,        2.0924360E-07,        6.5429099E-07,       -1.5664682E-06,        6.5308356E-07,       -3.9731145E-08,         285004246.62,     995.00,        1.0
   4.6250,    85.2426,   137.4228,        3.6098941E-08,        5.4969925E-07,       -1.0049293E-06,        4.9719669E-07,        2.3444556E-07,         284993306.27,     995.00,        1.0
   4.6667,    85.2392,   137.4151,        3.2871932E-08,        2.4850517E-07,       -3.4519698E-07,        1.5281462E-07,        1.9596558E-07,         285077017.73,     995.00,        1.0
   4.7083,    85.2359,   137.4110,       -2.6025448E-07,        2.4256405E-07,       -1.6568823E-07,        2.2758603E-07,        8.3916146E-08,         285060685.62,     995.00,        1.0
   4.7500,    85.2322,   137.4078,       -3.1272317E-07,        3.3657370E-07,       -3.2859263E-07,        2.5162703E-07,        2.2353008E-07,         284542969.23,     995.00,        1.0
   4.7917,    85.2283,   137.4022,       -1.4557023E-07,        3.9778280E-07,       -6.8686090E-07,        3.6584855E-07,        1.5616015E-07,         284420009.93,     995.00,        1.0
   4.8333,    85.2246,   137.3871,       -6.5993604E-08,        6.9911827E-07,       -1.3023713E-06,        6.9276112E-07,        9.4065866E-08,         284245201.58,     995.00,        1.0
   4.8750,    85.2213,   137.3642,        6.1257953E-09,        9.5831332E-07,       -1.8662033E-06,        9.4413268E-07,        1.6424951E-07,         284286549.58,     995.00,        1.0
   4.9167,    85.2184,   137.3334,        6.8027560E-08,        9.2127809E-07,       -1.7849440E-06,        9.1040850E-07,        1.4110164E-07,         284258361.71,     995.00,        1.0
