day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
  10.3757,    84.8101,   133.9610,       -2.2807973E-07,        3.3494002E-07,        2.9288656E-07,       -1.6855629E-07,        2.8943669E-07,        1508254239.63,     995.00,        1.0
  10.4174,    84.8069,   133.9401,       -3.1577886E-07,        2.9778046E-07,        2.3736561E-07,       -5.6563807E-08,        2.9235892E-07,        1507057386.56,     995.00,        1.0
  10.4590,    84.8041,   133.9152,       -4.0592607E-07,        2.6090901E-07,        1.8938763E-07,        8.2821198E-08,        2.4741496E-07,        1504828487.57,     995.00,        1.0
  10.5007,    84.8020,   133.8886,       -3.7755965E-07,        3.5021824E-07,       -7.2409701E-08,        2.9796281E-07,        1.8404072E-07,        1502659177.70,     995.00,        1.0
  10.5424,    84.8005,   133.8630,       -3.1304397E-07,        4.7767962E-07,       -2.9392058E-07,        4.7585028E-07,        4.1765158E-08,        1500742982.73,     995.00,        1.0
  10.5840,    84.7994,   133.8429,       -1.8380326E-07,        5.5046822E-07,       -3.9302180E-07,        5.3677220E-07,       -1.2202816E-07,        1499276226.36,     995.00,        1.0
  10.6257,    84.7987,   133.8296,       -1.0245654E-07,        5.7311568E-07,       -4.3596756E-07,        5.3815255E-07,       -1.9711267E-07,        1498758794.46,     995.00,        1.0
  10.6674,    84.7982,   133.8256,       -5.1240893E-08,        3.8139478E-07,       -2.5071551E-07,        3.4738656E-07,       -1.5743111E-07,        1498170442.09,     995.00,        1.0
  10.7090,    84.7976,   133.8300,        2.1776142E-07,        3.7983590E-07,       -2.4439787E-07,        2.2377448E-07,       -3.0692067E-07,        1498206588.14,    1989.00,        1.0
  10.7507,    84.7971,   133.8370,        5.8877706E-07,        6.9070503E-07,       -2.1711418E-07,        1.0133163E-07,       -6.8323154E-07,        1500519576.20,    1989.00,        1.0
  10.7924,    84.7964,   133.8440,        7.7321734E-07,        7.4563625E-07,       -6.1597233E-08,       -1.4331312E-07,       -7.3173408E-07,        1504566745.44,    1989.00,        1.0
  10.8340,    84.7957,   133.8493,        7.0355196E-07,        6.5053359E-07,        1.7271544E-07,       -4.0850282E-07,       -5.0627996E-07,        1508897687.51,    1989.00,        1.0
  10.8757,    84.7950,   133.8512,        4.4804877E-07,        6.9226961E-07,        5.1843040E-07,       -6.6078718E-07,       -2.0639167E-07,        1512209206.19,    1989.00,        1.0
  10.9174,    84.7946,   133.8485,        1.0611632E-07,        8.4863156E-07,        8.2229936E-07,       -8.2072823E-07,        2.1582565E-07,        1513775677.22,    1989.00,        1.0
  10.9590,    84.7944,   133.8410,       -2.6740138E-07,        9.4898797E-07,        9.8787223E-07,       -7.7755540E-07,        5.4404574E-07,        1513366013.30,    1989.00,        1.0
  11.0007,    84.7946,   133.8314,       -5.8695375E-07,        9.1578275E-07,        8.0946242E-07,       -4.8370425E-07,        7.7761703E-07,        1510863586.75,     995.00,        1.0
  11.0424,    84.7951,   133.8216,       -7.8656261E-07,        8.8829145E-07,        3.7002296E-07,       -1.9042592E-08,        8.8808731E-07,        1506979461.94,     995.00,        1.0
  11.0840,    84.7959,   133.8142,       -8.9410860E-07,        8.5282962E-07,       -8.2377996E-08,        4.6234894E-07,        7.1662530E-07,        1502328720.77,     995.00,        1.0
  11.1257,    84.7967,   133.8101,       -8.2284196E-07,        9.2119587E-07,       -4.5359540E-07,        8.2006290E-07,        4.1964112E-07,        1497309476.60,     995.00,        1.0
  11.1674,    84.7975,   133.8098,       -6.3003049E-07,        9.8306302E-07,       -6.9249411E-07,        9.7232457E-07,        1.4490625E-07,        1493456404.64,     995.00,        1.0
  11.2090,    84.7981,   133.8120,       -1.5455391E-07,        2.9432345E-07,       -1.7982312E-07,        2.8121612E-07,       -8.6854977E-08,        1490535123.04,     995.00,        1.0
  11.2507,    84.7987,   133.8166,        2.1654511E-07,        4.8774172E-07,        4.5033924E-07,       -4.8363268E-07,       -6.3177661E-08,        1491798163.35,     995.00,        1.0
  11.2924,    84.7991,   133.8204,        1.3008803E-07,        5.0697374E-07,        4.9011327E-07,       -5.0123489E-07,        7.6065503E-08,        1492860815.80,     995.00,        1.0
  11.3340,    84.7990,   133.8188,       -3.3432488E-10,        5.6698789E-07,        6.3661579E-07,       -5.4268678E-07,        1.6421426E-07,        1493196684.71,     995.00,        1.0
  11.3757,    84.7987,   133.8112,       -1.1701858E-07,        7.0952485E-07,        7.8456455E-07,       -6.3630423E-07,        3.1391471E-07,        1492857910.30,     995.00,        1.0
  11.4174,    84.7984,   133.7967,       -1.6529999E-07,        5.5726083E-07,        6.1400964E-07,       -4.5253127E-07,        3.2520006E-07,        1491938435.19,     995.00,        1.0
  11.4590,    84.7984,   133.7747,       -2.2833638E-07,        2.9570683E-07,        3.5285694E-07,       -1.6014298E-07,        2.4858953E-07,        1491082355.78,     995.00,        1.0
  11.5007,    84.7986,   133.7489,       -2.7718390E-07,        2.1954221E-07,        1.9270268E-07,        6.3442558E-09,        2.1945053E-07,        1489487048.86,     995.00,        1.0
  11.5424,    84.7993,   133.7228,       -1.7356663E-07,        1.6840979E-07,       -4.5804530E-09,        1.6128059E-07,        4.8481243E-08,        1488109528.71,     995.00,        1.0
  11.5840,    84.8002,   133.6987,       -5.0239535E-08,        2.8162531E-07,       -1.3281924E-07,        2.5691031E-07,       -1.1536857E-07,        1487626932.14,     995.00,        1.0
  11.6257,    84.8012,   133.6799,        9.8754627E-08,        2.7156788E-07,       -8.2922006E-08,        1.5784416E-07,       -2.2098492E-07,        1487571352.92,     995.00,        1.0
  11.6674,    84.8021,   133.6665,        2.2850000E-07,        3.4528660E-07,        6.8411574E-08,       -1.9124910E-08,       -3.4475655E-07,        1488684696.70,     995.00,        1.0
  11.7090,    84.8027,   133.6569,        1.9166117E-07,        3.7586998E-07,        4.2444068E-07,       -3.2374661E-07,       -1.9096170E-07,        1490020492.75,     995.00,        1.0
  11.7507,    84.8030,   133.6466,        2.3907967E-07,        7.7597401E-07,        9.6991328E-07,       -7.4064357E-07,        2.3147951E-07,        1490742001.27,     995.00,        1.0
  11.7924,    84.8028,   133.6321,        2.4260321E-07,        1.1334950E-06,        1.3097302E-06,       -9.5367491E-07,        6.1262974E-07,        1492588858.55,     995.00,        1.0
  11.8340,    84.8022,   133.6102,       -1.3969310E-07,        1.2715172E-06,        1.5078425E-06,       -1.0050622E-06,        7.7884916E-07,        1493347652.34,     995.00,        1.0
  11.8757,    84.8013,   133.5801,       -5.4073576E-07,        1.7540493E-06,        2.0867218E-06,       -1.3570823E-06,        1.1113130E-06,        1491091290.73,     995.00,        1.0
  11.9174,    84.8004,   133.5378,       -6.9911112E-07,        2.1568762E-06,        2.5261269E-06,       -1.7001421E-06,        1.3272647E-06,        1487545516.95,     995.00,        1.0
  11.9590,    84.7998,   133.4861,       -7.5919415E-07,        1.8892201E-06,        2.3109197E-06,       -1.5513216E-06,        1.0782180E-06,        1483606653.28,     995.00,        1.0
  12.0007,    84.7997,   133.4322,       -9.4062960E-07,        1.5069971E-06,        1.8516883E-06,       -1.1495121E-06,        9.7450602E-07,        1479434063.06,    1989.00,        1.0
  12.0424,    84.7999,   133.3830,       -1.1126052E-06,        1.2866043E-06,        1.4186882E-06,       -7.3255873E-07,        1.0576901E-06,        1473586117.59,    1989.00,        1.0
  12.0840,    84.8004,   133.3390,       -1.0071038E-06,        8.9936642E-07,        8.2623476E-07,       -1.6732196E-07,        8.8366471E-07,        1467626025.18,    1989.00,        1.0
  12.1257,    84.8008,   133.3018,       -6.8941001E-07,        5.9265469E-07,        1.0262193E-07,        3.7283192E-07,        4.6069071E-07,        1462940580.41,    1989.00,        1.0
  12.1674,    84.8012,   133.2709,       -3.0311183E-07,        5.5939476E-07,       -2.1237056E-07,        5.5758003E-07,       -4.5022251E-08,        1460361749.99,    1989.00,        1.0
  12.2090,    84.8011,   133.2440,        1.5465854E-07,        6.1301470E-07,       -1.2089157E-07,        3.9717933E-07,       -4.6694282E-07,        1459751860.79,    1989.00,        1.0
  12.2507,    84.8006,   133.2192,        5.9965459E-07,        5.9897086E-07,        1.3415452E-07,       -7.3187046E-08,       -5.9448276E-07,        1461988110.70,    1989.00,        1.0
