day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
  10.3757,    84.9521,   135.6340,       -2.8764467E-07,        2.2932095E-07,        7.0513573E-08,       -2.1990876E-07,        6.5024890E-08,         731180450.36,     995.00,        1.0
  10.4174,    84.9490,   135.6120,       -2.2980493E-07,        2.7384813E-07,        2.9933866E-08,       -2.2959846E-07,        1.4925597E-07,         730271222.32,     995.00,        1.0
  10.4590,    84.9462,   135.5861,       -3.4059637E-08,        4.2704579E-07,        3.5181708E-08,       -3.1798791E-07,        2.8504701E-07,         729971589.21,     995.00,        1.0
  10.5007,    84.9441,   135.5590,        7.0034587E-08,        4.0477302E-07,       -7.3013282E-08,       -9.8004401E-08,        3.9272934E-07,         730092056.06,     995.00,        1.0
  10.5424,    84.9426,   135.5330,        2.4332090E-07,        4.3879350E-07,       -1.4166759E-07,        5.4243205E-08,        4.3542784E-07,         730339765.57,     995.00,        1.0
  10.5840,    84.9415,   135.5128,        3.9074801E-07,        4.1475141E-07,       -1.2136248E-07,        1.5381772E-07,        3.8517378E-07,         731372012.51,     995.00,        1.0
  10.6257,    84.9408,   135.4997,        4.1290831E-07,        4.4641633E-07,       -6.6476057E-08,        2.5174936E-07,        3.6865946E-07,         732397213.12,     995.00,        1.0
  10.6674,    84.9401,   135.4965,        3.8328765E-07,        3.7861092E-07,        1.0377521E-07,        1.2501072E-07,        3.5737731E-07,         733549627.10,     995.00,        1.0
  10.7090,    84.9395,   135.5020,        4.5741393E-07,        3.7564818E-07,        2.8712944E-07,        2.5561793E-07,        2.7526538E-07,         734421562.39,    1989.00,        1.0
  10.7507,    84.9389,   135.5106,        7.5583630E-07,        3.2153227E-07,        5.5978417E-07,        3.1052901E-07,        8.3395029E-08,         735968909.89,    1989.00,        1.0
  10.7924,    84.9382,   135.5192,        6.9909660E-07,        2.8719569E-07,        6.8560447E-07,        2.6790542E-07,       -1.0347970E-07,         738429398.84,    1989.00,        1.0
  10.8340,    84.9375,   135.5257,        3.1808023E-07,        3.1741581E-07,        6.2697990E-07,        1.4383061E-07,       -2.8295858E-07,         739683628.00,    1989.00,        1.0
  10.8757,    84.9368,   135.5278,       -8.8235775E-08,        4.6659650E-07,        5.4577831E-07,       -1.7394504E-07,       -4.3296121E-07,         740122904.44,    1989.00,        1.0
  10.9174,    84.9364,   135.5247,       -4.5341273E-07,        6.1978606E-07,        4.5855300E-07,       -4.9833374E-07,       -3.6850813E-07,         739212874.73,    1989.00,        1.0
  10.9590,    84.9363,   135.5170,       -6.0114989E-07,        8.0301210E-07,        3.5377554E-07,       -7.8426786E-07,       -1.7248872E-07,         737709517.11,    1989.00,        1.0
  11.0007,    84.9364,   135.5072,       -6.6432649E-07,        7.6329900E-07,        9.8075041E-08,       -7.5454504E-07,        1.1526983E-07,         736019299.32,     995.00,        1.0
  11.0424,    84.9369,   135.4977,       -6.1639471E-07,        6.2648139E-07,       -2.5857539E-07,       -4.6805927E-07,        4.1641261E-07,         734189625.12,     995.00,        1.0
  11.0840,    84.9377,   135.4906,       -3.1111621E-07,        6.8947676E-07,       -4.7451643E-07,       -2.3684847E-07,        6.4751912E-07,         732761344.25,     995.00,        1.0
  11.1257,    84.9385,   135.4871,        1.2023353E-07,        7.8589574E-07,       -5.4336845E-07,       -5.4400022E-08,        7.8401068E-07,         732546975.60,     995.00,        1.0
  11.1674,    84.9392,   135.4877,        3.9249093E-07,        8.0167728E-07,       -5.0588725E-07,        1.5465800E-07,        7.8661767E-07,         733395958.93,     995.00,        1.0
  11.2090,    84.9397,   135.4908,        2.1429052E-07,        2.3875560E-07,       -7.6065698E-09,        3.3752480E-08,        2.3635780E-07,         734619302.00,     995.00,        1.0
  11.2507,    84.9404,   135.4958,       -1.9698901E-07,        3.3249492E-07,        3.9882206E-07,       -1.4138341E-07,       -3.0093787E-07,         734530136.92,     995.00,        1.0
  11.2924,    84.9407,   135.5000,       -3.1068991E-07,        3.0468098E-07,        3.5457920E-07,       -1.7473764E-07,       -2.4959418E-07,         733577839.82,     995.00,        1.0
  11.3340,    84.9405,   135.4985,       -2.7147879E-07,        4.7703902E-07,        3.6358559E-07,       -4.3118681E-07,       -2.0406901E-07,         732888877.63,     995.00,        1.0
  11.3757,    84.9402,   135.4907,       -3.8132369E-07,        6.2475746E-07,        3.6919941E-07,       -5.9915766E-07,       -1.7700843E-07,         732144688.58,     995.00,        1.0
  11.4174,    84.9400,   135.4759,       -3.3948280E-07,        4.7658911E-07,        2.5241582E-07,       -4.7052970E-07,       -7.5756045E-08,         730879170.76,     995.00,        1.0
  11.4590,    84.9400,   135.4538,       -1.5183110E-07,        3.4422969E-07,        1.3327505E-07,       -3.3178543E-07,        9.1719739E-08,         730358087.83,     995.00,        1.0
  11.5007,    84.9402,   135.4280,       -9.6715996E-08,        2.8946603E-07,        7.3065352E-08,       -2.0929881E-07,        1.9996148E-07,         730080665.21,     995.00,        1.0
  11.5424,    84.9409,   135.4021,        5.8133567E-08,        2.0697035E-07,        4.9659356E-08,       -1.6834698E-08,        2.0628455E-07,         729849822.52,     995.00,        1.0
