day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   5.1878,    84.8678,   134.0921,        4.9138053E-08,        1.1067003E-06,       -1.2814924E-06,        9.0066993E-07,        6.4310131E-07,          71163014.66,     995.00,        1.0
   5.2295,    84.8673,   134.0823,        1.8429029E-07,        8.8161574E-07,       -1.0054907E-06,        6.4367693E-07,        6.0243367E-07,          71281142.34,     995.00,        1.0
   5.2712,    84.8669,   134.0759,       -4.2258018E-07,        5.8278110E-07,        3.5448952E-07,       -5.4149598E-07,        2.1544353E-07,          71257442.83,     995.00,        1.0
   5.3128,    84.8662,   134.0701,       -6.5177427E-07,        1.1118544E-06,        1.0952889E-06,       -1.1102860E-06,       -5.9036407E-08,          71064426.60,     995.00,        1.0
   5.3545,    84.8650,   134.0624,       -3.3495000E-07,        4.6331865E-07,        4.2071616E-07,       -4.5929226E-07,        6.0949080E-08,          70923926.24,     995.00,        1.0
   5.3962,    84.8636,   134.0502,        1.1339486E-08,        6.4679200E-08,       -1.1594485E-07,        5.2630107E-08,       -3.7596155E-08,          70893312.06,     995.00,        1.0
   5.4378,    84.8623,   134.0353,        1.4745081E-08,        2.6239651E-07,       -4.2112293E-07,        2.6239493E-07,       -9.1268163E-10,          70929734.64,     995.00,        1.0
   5.4795,    84.8614,   134.0190,       -2.5929560E-07,        5.1001825E-07,       -7.5234222E-07,        4.5369482E-07,        2.3297987E-07,          70900861.03,     995.00,        1.0
   5.5212,    84.8606,   134.0048,        5.1706865E-08,        3.8117842E-07,       -6.5662744E-07,        3.7883853E-07,       -4.2170539E-08,          70797478.41,     995.00,        1.0
   5.5628,    84.8601,   133.9920,        2.5183441E-07,        3.2214650E-07,       -5.2037183E-07,        2.1797057E-07,       -2.3720708E-07,          70927084.47,     995.00,        1.0
   5.6045,    84.8600,   133.9812,        9.1929158E-09,        3.8010877E-07,       -7.2572921E-07,        3.7560807E-07,        5.8320299E-08,          70926190.17,     995.00,        1.0
   5.6462,    84.8605,   133.9732,       -5.0294887E-08,        2.9960403E-07,       -5.5519104E-07,        2.8057742E-07,        1.0506610E-07,          70931725.91,     995.00,        1.0
   5.6878,    84.8614,   133.9659,       -2.7826616E-08,        3.3137609E-07,       -5.3074787E-07,        3.2916168E-07,        3.8245334E-08,          70900483.65,     995.00,        1.0
   5.7295,    84.8624,   133.9580,        4.7911243E-08,        3.7541511E-07,       -5.8945114E-07,        3.7539419E-07,       -3.9629363E-09,          70917516.51,     995.00,        1.0
   5.7712,    84.8637,   133.9482,       -5.2471156E-08,        2.8716448E-07,       -5.2287336E-07,        2.8469137E-07,        3.7606683E-08,          70924968.30,     995.00,        1.0
   5.8128,    84.8648,   133.9339,       -2.7364194E-10,        2.8653871E-07,       -5.1436747E-07,        2.8442798E-07,        3.4715331E-08,          70890697.86,     995.00,        1.0
   5.8545,    84.8656,   133.9128,        1.3613294E-08,        5.1634181E-07,       -8.1484757E-07,        5.1295089E-07,        5.9078259E-08,          70924851.51,     995.00,        1.0
   5.8962,    84.8662,   133.8843,       -2.9505361E-08,        5.0754467E-07,       -9.0001105E-07,        4.9812688E-07,        9.7320133E-08,          70897733.30,     995.00,        1.0
   5.9378,    84.8666,   133.8486,       -2.4011711E-08,        5.8799686E-07,       -1.0982588E-06,        5.6716855E-07,        1.5511331E-07,          70909760.03,     995.00,        1.0
   5.9795,    84.8670,   133.8073,       -9.4301015E-08,        8.5058080E-07,       -1.5144137E-06,        8.1984465E-07,        2.2658873E-07,          70885671.65,     995.00,        1.0
   6.0212,    84.8676,   133.7609,       -3.3140897E-08,        8.6661264E-07,       -1.6372997E-06,        8.5019483E-07,        1.6788750E-07,          70861742.46,     995.00,        1.0
   6.0628,    84.8684,   133.7130,       -5.0689020E-08,        1.0626484E-06,       -1.8342356E-06,        1.0492919E-06,        1.6795259E-07,          70868807.78,     995.00,        1.0
   6.1045,    84.8694,   133.6639,       -9.6746963E-09,        9.2863219E-07,       -1.5694268E-06,        9.1704067E-07,        1.4626740E-07,          70835970.87,     995.00,        1.0
   6.1462,    84.8708,   133.6154,        4.8578055E-08,        4.4067764E-07,       -8.9322382E-07,        4.3767678E-07,        5.1340285E-08,          70863531.97,     995.00,        1.0
   6.1878,    84.8724,   133.5712,       -1.8574613E-07,        5.4531818E-07,       -7.3291153E-07,        4.7633162E-07,        2.6548089E-07,          70860619.11,     995.00,        1.0
   6.2295,    84.8735,   133.5331,       -2.2277641E-07,        4.8040729E-07,       -5.2302565E-07,        3.8246412E-07,        2.9071009E-07,          70768713.99,     995.00,        1.0
   6.2712,    84.8739,   133.5004,       -9.0810301E-09,        5.4131133E-08,        1.9638657E-07,        5.1771993E-08,        1.5806338E-08,          70747088.02,     995.00,        1.0
   6.3128,    84.8737,   133.4728,        2.1395079E-07,        1.4944010E-07,        5.2932251E-07,        1.4884104E-07,        1.3367476E-08,          70764169.97,     995.00,        1.0
   6.3545,    84.8729,   133.4479,        6.1471829E-07,        5.0041132E-07,        1.7936828E-07,        4.8885014E-07,       -1.0694404E-07,          70856053.75,     995.00,        1.0
