day, mean latitude, mean longitude, divergence, maximum shear, vorticity, pure shear, normal shear, area, flag, shape factor
   8.3542,    84.8793,   134.8597,        1.8815788E-06,        2.5177407E-06,       -1.2397620E-06,        1.2688533E-06,        2.1746332E-06,          50042819.37,     995.00,        1.0
   8.3958,    84.8802,   134.8325,        2.3525502E-06,        2.4413008E-06,       -7.7148656E-07,        1.7104665E-06,        1.7419110E-06,          50271996.38,     995.00,        1.0
   8.4375,    84.8810,   134.7986,        2.0969281E-06,        2.1551643E-06,       -4.7194214E-07,        1.6928954E-06,        1.3337310E-06,          50894299.02,     995.00,        1.0
   8.4792,    84.8819,   134.7522,        1.0422154E-06,        1.1664934E-06,        1.7648232E-07,        1.1384331E-06,        2.5431678E-07,          51040385.42,     995.00,        1.0
   8.5208,    84.8829,   134.7033,        4.6993031E-07,        7.4018127E-07,        2.9350328E-07,        7.3572653E-07,       -8.1085064E-08,          51277253.61,     995.00,        1.0
   8.5625,    84.8843,   134.6528,       -1.1170003E-06,        1.1082367E-06,        4.8773496E-07,       -6.7268358E-07,       -8.8073002E-07,          51213945.50,     995.00,        1.0
   8.6042,    84.8858,   134.6066,       -1.4798218E-06,        1.6470230E-06,        7.7126841E-07,       -1.4767078E-06,       -7.2939620E-07,          50865456.73,     995.00,        1.0
   8.6458,    84.8872,   134.5705,       -1.6695241E-06,        1.7876395E-06,       -1.5007233E-07,       -1.7865208E-06,       -6.3232952E-08,          50671758.56,     995.00,        1.0
   8.6875,    84.8884,   134.5397,       -1.2849734E-06,        1.5716083E-06,       -9.9046428E-07,       -1.5187451E-06,        4.0418569E-07,          50256887.02,     995.00,        1.0
   8.7292,    84.8890,   134.5161,       -2.0246090E-09,        1.1181222E-06,       -5.3663237E-07,       -8.3614393E-07,        7.4233460E-07,          50206258.61,     995.00,        1.0
   8.7708,    84.8889,   134.4945,        9.9029434E-07,        1.5729819E-06,       -9.3524284E-07,       -2.2169967E-07,        1.5572801E-06,          50256186.23,     995.00,        1.0
   8.8125,    84.8883,   134.4706,        1.6462185E-06,        1.8441893E-06,       -1.1207300E-06,        4.8764215E-07,        1.7785497E-06,          50564653.20,     995.00,        1.0
   8.8542,    84.8872,   134.4409,        1.1499738E-06,        9.3310149E-07,       -4.5528964E-07,        7.8333407E-07,        5.0701690E-07,          50855733.71,     995.00,        1.0
   8.8958,    84.8861,   134.3998,        1.3135090E-06,        1.3032300E-06,       -7.9504358E-08,        1.3011966E-06,        7.2773173E-08,          50985571.45,     995.00,        1.0
   8.9375,    84.8852,   134.3539,        1.0560544E-06,        1.1368843E-06,        5.1659900E-08,        1.1338397E-06,       -8.3147071E-08,          51337966.92,     995.00,        1.0
   8.9792,    84.8846,   134.3027,       -1.2889939E-07,        8.7213474E-07,        4.0534774E-07,        3.5076056E-07,       -7.9848984E-07,          51375819.13,     995.00,        1.0
   9.0208,    84.8843,   134.2516,       -7.5955010E-07,        1.2068338E-06,        6.9073270E-07,       -1.0209085E-07,       -1.2025079E-06,          51290257.62,     995.00,        1.0
   9.0625,    84.8843,   134.2028,       -7.0615097E-07,        8.9375161E-07,        2.1760585E-07,       -5.0947581E-07,       -7.3432033E-07,          51095352.29,     995.00,        1.0
   9.1042,    84.8843,   134.1608,       -1.0745274E-06,        1.2435548E-06,       -2.1504747E-07,       -1.2004648E-06,       -3.2451943E-07,          51030479.05,     995.00,        1.0
   9.1458,    84.8841,   134.1237,       -9.9972591E-07,        1.2337469E-06,       -3.8653968E-07,       -1.2249933E-06,       -1.4670658E-07,          50700575.42,     995.00,        1.0
   9.1875,    84.8833,   134.0950,       -2.6614074E-07,        1.0091472E-06,       -7.2948414E-07,       -8.8471557E-07,        4.8544466E-07,          50665520.59,     995.00,        1.0
   9.2292,    84.8823,   134.0680,        5.3302336E-08,        1.1390950E-06,       -7.7561138E-07,       -7.0363329E-07,        8.9578887E-07,          50603387.65,     995.00,        1.0
