datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude,x,y,u,v,speed
2020-01-25 01:00:00,157769.89053,191456.99871,30.0,95.50982,87.71013,157770.03372760385,191457.20236008175,,,
2020-01-25 02:00:00,157839.28104,191487.87106,60.0,95.50198,87.70951,157838.9655389347,191487.4582125271,0.017506411705875913,0.009171562122885208,0.01976340058263182
2020-01-25 03:00:00,157896.14965,191523.29692,90.0,95.49706,87.70892,157896.07989188615,191523.23760736652,0.013873555902124886,0.01060507534479661,0.01746262226695055
2020-01-25 04:00:00,157939.12868,191564.17369,90.0,95.4954,87.70838,157938.85514143,191563.81475500963,0.010393601218444626,0.010742917698326993,0.014947816795809378
2020-01-25 05:00:00,157970.65547,191600.30412,120.0,95.49509,87.70793,157970.91382065896,191600.58661479448,0.008550124270121967,0.009726857253533833,0.012950535782937802
2020-01-25 06:00:00,158000.14787,191633.51693,120.0,95.49472,87.70752,158000.41603617487,191633.84812723508,0.009916613498304893,0.010550929304821087,0.014479686891300352
2020-01-25 07:00:00,158042.58562,191676.87902,90.0,95.49353,87.70697,158042.31343784675,191676.5533057892,0.01178617338301491,0.011350327110602746,0.01636287898055146
2020-01-25 08:00:00,158085.44736,191715.77162,60.0,95.49161,87.70644,158085.27648453257,191715.57048243142,0.010297376137908335,0.008871328998914881,0.013591778159334121
2020-01-25 09:00:00,158116.73038,191740.73919,60.0,95.48971,87.70608,158116.4545460397,191740.42687458138,0.007204889701004301,0.007714760369377068,0.010555944446639952
2020-01-25 10:00:00,158136.86752,191770.78132,60.0,95.49053,87.70574,158137.1516903798,191771.11675709093,0.004999137893775899,0.01167941879339196,0.01270433796120142
2020-01-25 11:00:00,158152.59885,191824.72922,60.0,95.49564,87.70527,158152.44833887488,191824.5186898938,0.0023831616111702814,0.019102087304660623,0.019250173990378174
2020-01-25 12:00:00,158154.52548,191908.93565,60.0,95.50764,87.70466,158154.31045398023,191908.6517856845,-0.002051696963980147,0.025094360498571607,0.025178093439819395
2020-01-25 13:00:00,158137.90165,192005.46476,60.0,95.52474,87.70407,158137.67612073422,192005.1980854835,-0.006350802462058911,0.027068849672125198,0.027803872292977573
2020-01-25 14:00:00,158108.3312,192103.23709,90.0,95.54431,87.70354,158108.5846762534,192103.5475033238,-0.01116402794967952,0.027121366364048702,0.029329235133466705
2020-01-25 15:00:00,158057.34377,192200.54453,90.0,95.56761,87.70315,158057.29511949653,192200.47192330466,-0.01585785599823996,0.02590190960173964,0.030370718099472185
2020-01-25 16:00:00,157994.15311,192289.72919,120.0,95.59189,87.70288,157994.40811306608,192290.0412524563,-0.01932257892030773,0.02308384379994095,0.030103586176925712
2020-01-25 17:00:00,157918.18097,192366.66194,120.0,95.61665,87.70278,157918.1725512703,192366.67559866424,-0.024496513441877647,0.01952469648463092,0.031325595662733234
2020-01-25 18:00:00,157818.26924,192430.92634,90.0,95.64381,87.70291,157818.03321628456,192430.61906714566,-0.032312627824159994,0.015792930445386447,0.035965574775825467
2020-01-25 19:00:00,157685.51276,192480.36638,60.0,95.67467,87.70333,157685.52163093636,192480.38469787102,-0.03898042130624769,0.013254092158244425,0.04117212897278698
2020-01-25 20:00:00,157537.19235,192525.798,60.0,95.70773,87.70387,157537.37418287958,192526.04853068502,-0.04168885787464306,0.014080161475337971,0.04400240695761745
2020-01-25 21:00:00,157385.2215,192581.57574,60.0,95.74296,87.70436,157385.36185423893,192581.76186049345,-0.0429938451977998,0.016474614977402477,0.046042194382392626
2020-01-25 22:00:00,157227.81892,192644.69112,60.0,95.78024,87.70483,157227.81849745542,192644.66575852231,-0.04628462682831014,0.02086943145818724,0.050772038072386866
2020-01-25 23:00:00,157052.39572,192732.34464,60.0,95.82434,87.70523,157052.1125410751,192732.0217669924,-0.051129677213337145,0.02574051119870597,0.057243495776470144
2020-01-26 00:00:00,156859.35987,192829.61845,90.0,95.87299,87.70565,156859.6848215194,192829.997439153,-0.055136607559874797,0.025449046488914367,0.06072643131624455
2020-01-26 01:00:00,156655.13788,192915.23449,90.0,95.92198,87.70623,156655.128966644,192915.2549017126,-0.06208327226488715,0.026558872010605732,0.0675255979432381
2020-01-26 02:00:00,156412.72174,193021.25196,90.0,95.98079,87.70688,156412.6852612122,193021.22131762936,-0.07286257663154781,0.03307462001487794,0.08001803273335793
2020-01-26 03:00:00,156130.23513,193153.07474,60.0,96.05056,87.70757,156130.51841489685,193153.3921658197,-0.0799991504630897,0.03679407886578701,0.08805491646920018
2020-01-26 04:00:00,155836.8694,193286.35565,90.0,96.12255,87.70832,155836.69137787796,193286.13868546303,-0.08375794009674993,0.03736559022735795,0.09171466547008486
2020-01-26 05:00:00,155527.697,193422.72105,90.0,96.19787,87.70913,155527.46124620026,193422.42441545668,-0.0940025319117477,0.042156759023960655,0.10302265933872719
2020-01-26 06:00:00,155160.1098,193589.94974,90.0,96.28823,87.71005,155159.87314811337,193589.66735043554,-0.10503470682158271,0.045987772757487416,0.11466108703605656
2020-01-26 07:00:00,154771.03309,193753.33801,60.0,96.38198,87.71111,154771.21135708486,193753.5363793106,-0.10923910183832049,0.04372485042770778,0.11766496468944515
2020-01-26 08:00:00,154373.21156,193904.30362,60.0,96.47562,87.71231,154373.35161487747,193904.48627351504,-0.1162629220238523,0.046563651941036774,0.12524073107264416
2020-01-26 09:00:00,153933.94423,194088.54119,60.0,96.58165,87.7135,153934.11831851312,194088.79467328606,-0.1262532069464295,0.05401548771179579,0.1373227773422935
2020-01-26 10:00:00,153464.46323,194293.5913,60.0,96.69625,87.71471,153464.32852486317,194293.39778503997,-0.13204719468344894,0.0584526629147634,0.14440628596288882
2020-01-26 11:00:00,152983.55508,194509.90933,60.0,96.81467,87.71589,152983.3785167923,194509.65384627235,-0.13442540516566726,0.06301824370394671,0.14846376188647456
2020-01-26 12:00:00,152496.74505,194747.45349,60.0,96.93733,87.71694,152496.46560767037,194747.12913970838,-0.1353720575963396,0.06757549431833872,0.15130116129836715
2020-01-26 13:00:00,152008.93567,194996.53156,90.0,97.06191,87.7179,152008.69970209865,194996.1974053644,-0.13571361602896811,0.07010567202043198,0.15275140203970167
2020-01-26 14:00:00,151519.25165,195251.78775,90.0,97.18783,87.71881,151519.3275722618,195251.8899782555,-0.14163795777982563,0.07312756106690763,0.15940185466811221
