datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude,u,v,speed
2020-01-25 00:00:00,30312.60188258545,-244719.29954735303,5.0,97.06108,87.72395,,,
2020-01-25 01:00:00,30282.567303076383,-244797.27030977604,10.0,97.05193,87.72327,-0.007612183906383305,-0.021112411271092747,0.02244279959150295
2020-01-25 02:00:00,30257.794158459492,-244871.3089085049,9.5,97.04411,87.72262,-0.005970117739768991,-0.01893659959271948,0.019855405056600783
2020-01-25 03:00:00,30239.582455350046,-244933.61382684362,10.0,97.03814,87.72207,-0.0024902890936922026,-0.01668630384380069,0.016871107721124892
2020-01-25 04:00:00,30239.864076984908,-244991.45029618026,10.5,97.03656,87.72154,0.00044894083677010914,-0.015261643131553784,0.01526824478942562
2020-01-25 05:00:00,30242.81482937479,-245043.4976573908,10.0,97.03576,87.72106,0.0004515515366382614,-0.01313813828032936,0.013145895795391658
2020-01-25 06:00:00,30243.115248048704,-245086.04489179864,10.0,97.03462,87.72067,0.0008231798829724034,-0.014002188787599153,0.01402636503030268
2020-01-25 07:00:00,30248.741724532192,-245144.31341666152,10.0,97.03426,87.72013,-5.570855338495069e-05,-0.015930419124767167,0.01593051653066114
2020-01-25 08:00:00,30242.714146464332,-245200.74390949696,10.0,97.03127,87.71962,-0.0012149089655748766,-0.014708491475733656,0.014758581411719889
2020-01-25 09:00:00,30239.994379980053,-245250.2145552868,10.0,97.02924,87.71917,0.0006427923938099411,-0.010839679060979202,0.010858721112846156
2020-01-25 10:00:00,30247.342251699763,-245278.789598736,10.5,97.03012,87.7189,0.004895463609319045,-0.012134950995593197,0.013085205371549022
2020-01-25 11:00:00,30275.24171796715,-245337.58620245507,10.0,97.03487,87.71833,0.012074576261378651,-0.015494515220958014,0.01964371130474963
2020-01-25 12:00:00,30334.27920078169,-245390.3501083269,10.0,97.04695,87.71778,0.019253118253080476,-0.01581822423414754,0.024917840604451926
2020-01-25 13:00:00,30413.86416938933,-245451.47741694094,10.0,97.06351,87.71713,0.02372845447136519,-0.014955450325679623,0.02804826279903127
