datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude,x,y,u,v,speed
2020-01-25 09:00:00,205304.30323,206601.95991,30.0,90.1805,87.31174,205304.39631674718,206602.0373974299,0.010299926194521605,0.001861484261078456,0.010466785718014633
2020-01-25 10:00:00,205331.09901,206607.42736,30.0,90.17752,87.31153,205331.18592167864,206607.50314261156,0.008180303243243543,0.005877540484871133,0.010072876615084691
2020-01-25 11:00:00,205363.12242,206644.19424,30.0,90.17815,87.31108,205363.29450009853,206644.35568892097,0.007436803036062985,0.011921977329887644,0.01405131961246169
2020-01-25 12:00:00,205384.57105,206693.16657,30.0,90.18195,87.31062,205384.7309035383,206693.34137938675,0.0032473802279896014,0.017569384414293582,0.017866973639717502
2020-01-25 13:00:00,205386.53916,206770.73275,30.0,90.19242,87.3101,205386.67563774006,206770.8552567039,-0.002035413990767362,0.022602092514344904,0.022693556269144276
2020-01-25 14:00:00,205369.99117,206855.95588,30.0,90.20654,87.30965,205370.07592280477,206856.07644549003,-0.007081208317977143,0.022090931586143496,0.023198119958010844
2020-01-25 15:00:00,205335.61033,206929.84301,30.0,90.22156,87.30939,205335.69093785062,206929.90996412412,-0.011272790945699348,0.019880478066281487,0.022854085495800102
2020-01-25 16:00:00,205288.88157,206999.20848,30.0,90.23768,87.30924,205288.91182799573,206999.21588756726,-0.01691312146827032,0.019104301870676056,0.025515250885820878
2020-01-25 17:00:00,205213.96683,207067.49189,30.0,90.25759,87.30928,205213.91646327908,207067.460937593,-0.02357987355573035,0.018069698261416408,0.02970731277249537
2020-01-25 18:00:00,205119.23234,207129.44948,30.0,90.27938,87.30949,205119.13673839447,207129.31771504946,-0.03141912709000785,0.013741263602314575,0.034292621254234275
2020-01-25 19:00:00,204987.88024,207166.61641,30.0,90.30287,87.3101,204987.69874823102,207166.39803552965,-0.037426626661650114,0.009714420325144602,0.0386668119389758
2020-01-25 20:00:00,204849.87963,207199.4859,30.0,90.32671,87.31078,204849.6650264306,207199.2615413905,-0.03524162564660704,0.006478450758121552,0.03583214342515665
2020-01-25 21:00:00,204734.16277,207213.234,30.0,90.3448,87.31144,204733.95904357545,207213.04288098813,-0.029356538250629255,0.004458301114342854,0.02969314376900515
2020-01-25 22:00:00,204638.40532,207231.50538,30.0,90.36072,87.31194,204638.29795102606,207231.36130941377,-0.027495225359465015,0.006840656881750975,0.028333407916126416
2020-01-25 23:00:00,204536.13336,207262.44438,30.0,90.37932,87.3124,204535.9934209873,207262.29561053673,-0.03139643829376938,0.01321519268403386,0.034064316450071484
2020-01-26 00:00:00,204412.34736,207326.6368,30.0,90.40553,87.31278,204412.24359531092,207326.5106967388,-0.03753548810544291,0.01692413964059799,0.04117449902413272
2020-01-26 01:00:00,204265.92395,207384.31424,30.0,90.43403,87.31335,204265.7379066281,207384.14941594904,-0.0436540544187988,0.019751737945189234,0.04791458670441471
2020-01-26 02:00:00,204098.10533,207468.87854,30.0,90.46925,87.31388,204097.93440349557,207468.72320994418,-0.04990085190054136,0.026069248667930273,0.056300095439618454
2020-01-26 03:00:00,203906.64453,207572.021,30.0,90.51037,87.31444,203906.45177294422,207571.84800635814,-0.05839729675332718,0.027820534184433605,0.06468559646786443
2020-01-26 04:00:00,203677.81763,207669.35121,30.0,90.55596,87.31528,203677.47386687162,207669.0310560721,-0.06707201606822007,0.024876599985707598,0.07153670782405687
2020-01-26 05:00:00,203423.90901,207751.32794,30.0,90.60299,87.31638,203423.53325725303,207750.95952625523,-0.07177300304002225,0.023926045448008356,0.07565592915405378
2020-01-26 06:00:00,203161.09894,207841.6744,30.0,90.65247,87.31748,203160.70824498346,207841.29858329776,-0.07816923344897482,0.018311150801762575,0.08028528695648546
2020-01-26 07:00:00,202860.50237,207882.57528,30.0,90.70051,87.31914,202860.7147764204,207882.79981202792,-0.08419463084558326,0.015271387645180868,0.0855684003814108
2020-01-26 08:00:00,202554.83056,207951.60105,30.0,90.7532,87.32066,202554.50690289526,207951.25257434306,-0.08675645998583706,0.03237416076598796,0.09260005202253496
2020-01-26 09:00:00,202236.3199,208116.14322,30.0,90.82092,87.32162,202236.0682645224,208115.89376954304,-0.09374009557818176,0.05056811692132922,0.1065098116042643
2020-01-26 10:00:00,201879.93904,208315.72744,30.0,90.89887,87.32259,201879.57821473235,208315.34301617663,-0.10122255802264085,0.05407308018923989,0.11476020326663272
2020-01-26 11:00:00,201507.6107,208505.60502,30.0,90.97781,87.32372,201507.26584675937,208505.21994690556,-0.10466113363889437,0.05529675262837473,0.11837095820268657
2020-01-26 12:00:00,201126.25506,208713.746,30.0,91.06061,87.32478,201126.0180525323,208713.47963510093,-0.10466920204207983,0.06197626791196348,0.1216416854553619
2020-01-26 13:00:00,200753.84678,208951.67017,30.0,91.14628,87.32558,200753.6475920564,208951.4490758717,-0.10650742465193616,0.06600141586521609,0.1252997142941717
2020-01-26 14:00:00,200359.46393,209189.02204,30.0,91.23506,87.32652,200359.16459503837,209188.68982933048,-0.11792835992061251,0.07123988264834932,0.13777597378830647
2020-01-26 15:00:00,199904.91168,209464.75015,30.0,91.33776,87.32758,199904.563400628,209464.37623093982,-0.12900754851460078,0.0756729534788691,0.14956384409997678
2020-01-26 16:00:00,199429.9838,209733.17605,30.0,91.44247,87.3288,199430.31024573324,209733.53509437834,-0.1332216043340385,0.07474358984146723,0.15275666952288727
2020-01-26 17:00:00,198945.71477,210002.87671,30.0,91.54879,87.33008,198945.3678494229,210002.53007779838,-0.13381530326072405,0.07389651921429403,0.15286343885556178
2020-01-26 18:00:00,198466.47522,210265.20492,30.0,91.65348,87.33135,198466.84006225603,210265.59003272126,-0.13215577713190013,0.06410534943325426,0.14688310064570426
2020-01-26 19:00:00,197993.64425,210463.90842,30.0,91.7487,87.33301,197993.84625407323,210464.0885937178,-0.13576714871981999,0.05826722480965044,0.14774230321247891
2020-01-26 20:00:00,197489.0737,210684.88598,30.0,91.85166,87.33471,197489.31659147333,210685.11405135074,-0.14043130435988133,0.05860019940976296,0.1521674558342933
2020-01-26 21:00:00,196982.63767,210885.8678,30.0,91.95232,87.33655,196982.74086268208,210886.0100294681,-0.14364381361476666,0.055070435241335265,0.15383854532419347
2020-01-26 22:00:00,196454.90882,211081.42416,30.0,92.05547,87.33855,196455.081133447,211081.62118508836,-0.14383027040930352,0.047509795007948316,0.15147385024389734
2020-01-26 23:00:00,195947.06984,211228.00527,30.0,92.14925,87.34075,195947.1629157351,211228.08055352533,-0.13942551118028657,0.037974181508038274,0.14450436543263892
2020-01-27 00:00:00,195451.13048,211354.96412,30.0,92.2388,87.343,195451.21745294894,211355.03529194623,-0.1336914206211481,0.03363093181440086,0.13785657591281464
2020-01-27 01:00:00,194984.39023,211470.01471,30.0,92.32262,87.34514,194984.58468726283,211470.22326258902,-0.12557065289599753,0.033678327187432536,0.13000853276178012
2020-01-27 02:00:00,194546.88324,211597.29701,30.0,92.40393,87.34701,194547.10875209776,211597.51924769575,-0.11853674832331712,0.038641358927238294,0.12467604149478392
2020-01-27 03:00:00,194130.88699,211748.16287,30.0,92.48538,87.34858,194131.12009933495,211748.44104686513,-0.11921062689592671,0.04087454813203092,0.12602341945018614
2020-01-27 04:00:00,193688.57455,211891.58966,30.0,92.56979,87.35036,193688.7922384471,211891.81599424637,-0.1225549429503816,0.04084875353688808,0.12918333757527986
2020-01-27 05:00:00,193248.43903,212042.25717,30.0,92.65497,87.35207,193248.7245100922,212042.55207233073,-0.11800399955328127,0.04156291823766676,0.12510963225508168
2020-01-27 06:00:00,192838.83942,212190.67803,30.0,92.73545,87.3536,192839.16344166346,212191.06900555757,-0.10790635997754079,0.041728513101746405,0.11569378258698797
2020-01-27 07:00:00,192471.46389,212342.61451,30.0,92.81023,87.35484,192471.7987182539,212342.9973666633,-0.09703741372201977,0.037988218599708086,0.10420827421197243
2020-01-27 08:00:00,192140.77253,212464.8725,30.0,92.87566,87.35606,192140.49406286492,212464.58417947547,-0.08107805671715647,0.03193187670751083,0.08713952048923676
2020-01-27 09:00:00,191888.14876,212573.06332,30.0,92.92766,87.35688,191888.03670989038,212572.90687895738,-0.05413722524288055,0.026576262206015396,0.06030867988806641
2020-01-27 10:00:00,191750.81294,212656.07904,30.0,92.95919,87.35716,191750.70604111618,212655.93326735878,-0.03335127168350785,0.01872610050405961,0.03824884525048167
2020-01-27 11:00:00,191647.90629,212707.74175,30.0,92.98141,87.35744,191647.90755376912,212707.7348025866,-0.021727810771695253,0.015526128984484886,0.02670502653384673
2020-01-27 12:00:00,191594.25308,212767.69504,30.0,92.99742,87.35736,191594.26580355997,212767.72139604707,-0.014497784313259925,0.01690389370068361,0.022269426850231613
2020-01-27 13:00:00,191543.49945,212829.40786,30.0,93.01323,87.35725,191543.52350671365,212829.44283723153,-0.013894060851348007,0.016352545469740614,0.021458114322579595
2020-01-27 14:00:00,191494.20768,212885.44071,30.0,93.02806,87.35717,191494.22856543027,212885.4597234292,-0.014030806257089554,0.015860329477759984,0.021175778034515893
