datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude,x,y,u,v,speed
2020-01-27 20:00:00,212885.48865,217655.96738,10.0,90.63482,87.19001,212885.34090536172,217655.80245721,-0.012032889667473986,0.0018728745691704615,0.01217777044049721
2020-01-27 21:00:00,212850.08106,217643.71983,10.0,90.63797,87.19032,212849.8809610899,217643.48364600269,-0.0065304097193075,-0.007721427184341236,0.010112699385678865
2020-01-27 22:00:00,212838.04901,217599.9514,10.0,90.63383,87.19068,212838.3219553827,217600.20818148274,-0.001042308494498785,-0.016248943717970785,0.016282339480169505
2020-01-27 23:00:00,212842.62734,217526.72651,10.0,90.62358,87.19114,212842.3763399295,217526.4912512333,0.0024579443277333566,-0.02346772458362264,0.02359609263100573
2020-01-28 00:00:00,212856.39698,217431.62541,10.0,90.6092,87.19168,212856.0191545424,217431.24056448066,0.004891232427483677,-0.0275412129171875,0.027972174810148805
2020-01-28 01:00:00,212877.3478,217327.93033,15.0,90.59272,87.19222,212877.59321340738,217328.19451822955,0.004512811169414716,-0.026124475178706537,0.02651138751581381
2020-01-28 02:00:00,212888.75889,217243.37757,10.0,90.58004,87.19271,212888.51139496217,217243.14434319397,0.0019458483439787717,-0.01982181418672149,0.01991709425168938
2020-01-28 03:00:00,212891.77071,217185.68364,10.0,90.57202,87.19307,212891.60332148403,217185.47745608515,-0.001253121786248812,-0.013316617515544445,0.013375448264132178
2020-01-28 04:00:00,212879.62156,217147.43238,10.0,90.56861,87.1934,212879.48891810118,217147.26469708205,-0.0028068267702191303,-0.009686446856091303,0.010084915924979239
2020-01-28 05:00:00,212871.51165,217115.89023,10.0,90.56554,87.19366,212871.39416873845,217115.7350387213,-0.0015962538552573985,-0.00918718436620515,0.009324826161868565
2020-01-28 06:00:00,212868.26614,217081.36011,10.0,90.56143,87.19391,212867.99589034333,217081.11696964537,0.0005802787717726056,-0.012165730036875983,0.012179561190088763
2020-01-28 07:00:00,212875.75762,217028.36709,10.0,90.55342,87.19421,212875.5721758952,217028.1417824558,0.002415148467047806,-0.01797394710715,0.018135482257952484
