datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude,x,y,u,v,speed
2020-01-25 00:00:00,173169.48845,170253.40537,30.0,89.5135,87.7585,173169.48844937427,170253.40536932586,,,
2020-01-25 01:00:00,173244.08932,170285.72482,60.0,89.5066,87.7578,173244.08932394016,170285.72482163235,0.02031103052088535,0.00939560739024374,0.02237890522460692
2020-01-25 02:00:00,173315.72787,170321.05374,60.0,89.5007,87.7571,173315.72786912465,170321.05374253562,0.017010380242128222,0.008458576691268212,0.01899738286248535
2020-01-25 03:00:00,173366.56406,170346.62657,60.0,89.4966,87.7566,173366.5640616835,170346.62657380948,0.013543340542730422,0.009838993532652643,0.016740007968694223
2020-01-25 04:00:00,173413.23992,170391.8945,60.0,89.4965,87.756,173413.2399210323,170391.89449597072,0.011685392735558303,0.011729759390145773,0.01655704257211872
2020-01-25 05:00:00,173450.69889,170431.08084,60.0,89.4969,87.7555,173450.6988893795,170431.08084141853,0.009786161876836558,0.009367696785662297,0.013547055301716198
2020-01-25 06:00:00,173483.70029,170459.34191,60.0,89.4962,87.7551,173483.70028654553,170459.34191282748,0.010322381707155728,0.01096944738811645,0.015062547596900002
2020-01-25 07:00:00,173525.02004,170510.06086,60.0,89.4979,87.7545,173525.02003767103,170510.06086261297,0.011726738533523328,0.011687693773629791,0.016556526881558387
2020-01-25 08:00:00,173568.1328,170543.49331,60.0,89.4964,87.754,173568.1328039869,170543.49330799762,0.010612988999115865,0.008526227193461737,0.01361367274653981
2020-01-25 09:00:00,173601.43356,170571.4497,60.0,89.4956,87.7536,173601.43355846466,170571.4496984059,0.005821194031507023,0.006960502904601324,0.009073858089997685
2020-01-25 10:00:00,173610.0454,170593.60893,60.0,89.4979,87.7534,173610.04540101375,170593.60892891075,0.0037096824268802366,0.011256460113367615,0.011851988777928374
2020-01-25 11:00:00,173628.14327,170652.49621,60.0,89.5048,87.7529,173628.1432719382,170652.49621122214,0.0018389653086261306,0.0195994777343569,0.019685561228115447
2020-01-25 12:00:00,173623.28595,170734.72517,60.0,89.5194,87.7524,173623.28595123586,170734.72516859812,-0.0034653725085162378,0.024988879429870898,0.025228018189770773
2020-01-25 13:00:00,173603.19259,170832.41614,60.0,89.5391,87.7519,173603.19258987688,170832.4161431172,-0.007613373620446914,0.027048950501517136,0.02809998542914286
2020-01-25 14:00:00,173568.46966,170929.47761,60.0,89.5611,87.7515,173568.46966116864,170929.47761220904,-0.011428804656247344,0.026619893310780754,0.02896957534635278
2020-01-25 15:00:00,173520.9052,171024.07937,60.0,89.5848,87.7512,173520.9051963519,171024.07937495483,-0.015120196544064836,0.026060863119548434,0.030129535842209548
2020-01-25 16:00:00,173459.60425,171117.11583,60.0,89.6105,87.751,173459.60424605137,171117.1158266698,-0.020123307239118732,0.022542050052907145,0.030217404170903555
2020-01-25 17:00:00,173376.01738,171186.38214,60.0,89.6359,87.7511,173376.01738423025,171186.38213533576,-0.02487407895550455,0.018765129476616696,0.031158464149551136
2020-01-25 18:00:00,173280.51088,171252.22476,60.0,89.6627,87.7513,173280.51087757174,171252.22475890143,-0.032266239272256726,0.015517509103936188,0.03580367698386948
2020-01-25 19:00:00,173143.70046,171298.1082,60.0,89.693,87.7519,173143.70046147,171298.1082008841,-0.03981990203817986,0.012427682358546816,0.041714168901407785
2020-01-25 20:00:00,172993.80758,171341.70407,60.0,89.7251,87.7526,172993.80758289684,171341.70407188297,-0.0424670565901599,0.012932065228318,0.044392445376452455
2020-01-25 21:00:00,172837.93765,171391.21907,60.0,89.7592,87.7533,172837.93765402085,171391.219070528,-0.04367090170867919,0.014113562228081314,0.04589488310057062
2020-01-25 22:00:00,172679.37709,171443.32172,60.0,89.7942,87.754,172679.37709059435,171443.32171992515,-0.0466500462459064,0.014941080388440848,0.048984310732305476
2020-01-25 23:00:00,172502.05732,171498.79485,60.0,89.8329,87.7548,172502.05732105032,171498.79484932477,-0.05111459114419025,0.021520762258235966,0.05546029783559809
2020-01-26 00:00:00,172311.35203,171598.27121,60.0,89.8812,87.7554,172311.35203435618,171598.27120818445,-0.05536080598406746,0.025729001792424242,0.061047525522662495
2020-01-26 01:00:00,172103.45952,171684.04366,60.0,89.9301,87.7562,172103.45951796504,171684.04366223022,-0.0643537374075701,0.028270929889072753,0.07028975028491248
2020-01-26 02:00:00,171848.00513,171801.8219,60.0,89.9923,87.7571,171848.00512502168,171801.82190338577,-0.076822960811959,0.03638473621871526,0.0850036254381028
2020-01-26 03:00:00,171550.3342,171946.01376,60.0,90.066,87.7581,171550.33420011893,171946.01376300497,-0.08402919582043979,0.03706403627452043,0.0918403426343172
2020-01-26 04:00:00,171242.99492,172068.68296,60.0,90.1378,87.7593,171242.9949151145,172068.68296456232,-0.09052835527162743,0.03699736473637232,0.09779666714986847
2020-01-26 05:00:00,170898.53004,172212.39479,60.0,90.2194,87.7606,170898.5300421632,172212.39478910685,-0.10045667125744431,0.04454486608729187,0.10988988986645225
2020-01-26 06:00:00,170519.70688,172389.406,60.0,90.3124,87.7619,170519.7068820609,172389.40600039082,-0.10739017928513123,0.04906252262305417,0.11806685281242289
2020-01-26 07:00:00,170125.32075,172565.64495,60.0,90.408,87.7633,170125.32075131027,172565.64495199284,-0.11568171668740736,0.05484541186338498,0.12802452412803536
2020-01-26 08:00:00,169686.79852,172784.29297,60.0,90.5182,87.7647,169686.79852191158,172784.2929658072,-0.12558157420120147,0.06003810522580251,0.13919520774062735
2020-01-26 09:00:00,169221.13342,172997.91931,60.0,90.6323,87.7663,169221.13341706162,172997.91930961862,-0.13307158727926435,0.06067717672324862,0.14625240892418565
2020-01-26 10:00:00,168728.68309,173221.16864,60.0,90.7527,87.768,168728.68309350088,173221.16863821459,-0.13375528088782934,0.06305507356705574,0.1478729774770527
2020-01-26 11:00:00,168258.09539,173451.91584,60.0,90.8708,87.7695,168258.09539466925,173451.91583930142,-0.13096868347734725,0.06623197220698784,0.14676331351607178
2020-01-26 12:00:00,167785.70857,173698.03884,60.0,90.9919,87.7709,167785.70857246398,173698.0388381049,-0.13160675134290312,0.0706210115236455,0.1493575048923073
2020-01-26 13:00:00,167310.52679,173960.38712,60.0,91.1163,87.7722,167310.52678500034,173960.38712227167,-0.13284567097636077,0.07347011913790791,0.1518085330384886
2020-01-26 14:00:00,166829.21974,174227.0237,60.0,91.2426,87.7735,166829.21974143418,174227.02369589783,-0.13924981662197145,0.0749754082839071,0.1581512670723546
2020-01-26 15:00:00,166307.92811,174500.21006,60.0,91.377,87.775,166307.92810532215,174500.2100619158,-0.14972133672537488,0.07614675110069381,0.1679726357893574
2020-01-26 16:00:00,165751.22612,174775.2803,60.0,91.518,87.7767,165751.22611701148,174775.28030382283,-0.15596049482645563,0.07737603825122076,0.17409976232599306
2020-01-26 17:00:00,165185.01254,175057.31754,60.0,91.662,87.7784,165185.01254257167,175057.3175373246,-0.15861811037196377,0.0772439883665033,0.1764265815480677
2020-01-26 18:00:00,164609.17572,175331.43702,60.0,91.8066,87.7802,164609.17572233334,175331.43702006165,-0.15542834951835377,0.07780331365035736,0.1738140599864563
2020-01-26 19:00:00,164065.92843,175617.5014,60.0,91.9477,87.7817,164065.92842603952,175617.50139560716,-0.14951083772449542,0.07583708072452282,0.16764472377590114
2020-01-26 20:00:00,163532.69769,175877.464,60.0,92.083,87.7833,163532.69769071697,175877.46400127822,-0.14871116282858163,0.06635319611537853,0.16284273574389127
2020-01-26 21:00:00,162995.20805,176095.24441,60.0,92.2124,87.7852,162995.20805367373,176095.2444076379,-0.14517252514170348,0.05440981551259433,0.15503383527518463
2020-01-26 22:00:00,162487.45551,176269.21467,60.0,92.3297,87.7872,162487.4555096967,176269.2146729689,-0.13797547128823176,0.04736277155671107,0.1458782465165484
2020-01-26 23:00:00,162001.78466,176436.25636,60.0,92.4422,87.7891,162001.78466039847,176436.2563628462,-0.13183047385309893,0.043410875393338856,0.13879401261851534
2020-01-27 00:00:00,161538.2761,176581.77298,60.0,92.5475,87.791,161538.2760979544,176581.77297580094,-0.12313918406189865,0.03515189048502685,0.12805824477987146
2020-01-27 01:00:00,161115.18254,176689.34997,60.0,92.6397,87.7929,161115.1825351528,176689.3499743384,-0.10899862771925756,0.034218524845544177,0.1142436356533108
2020-01-27 02:00:00,160753.48598,176828.14635,60.0,92.7262,87.7942,160753.48597837574,176828.14635468886,-0.09661790410379277,0.0349593312310713,0.10274811060809562
2020-01-27 03:00:00,160419.53363,176941.05716,60.0,92.8037,87.7955,160419.5336256055,176941.05715920212,-0.09025448540874398,0.031041693055538215,0.09544348507966079
2020-01-27 04:00:00,160103.65368,177051.64654,60.0,92.8777,87.7967,160103.65368343279,177051.64654468873,-0.08768658554935731,0.03667270418241565,0.09504643348046114
