datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude,u,v,speed
2020-01-25 00:30:00,5139.672581163986,-259698.09958445554,29.5,91.13379,87.60252,,,
2020-01-25 01:00:00,5121.116671349542,-259732.0682716108,29.5,91.12955,87.60221,-0.010891582927222821,-0.015570512034885017,0.01900177422476835
2020-01-25 01:30:00,5100.462882625984,-259754.15342778113,60.0,91.1249,87.60201,-0.011418227677034388,-0.011966865973429068,0.016540308476887866
2020-01-25 02:00:00,5080.011051712218,-259775.14898911514,60.0,91.1203,87.60182,-0.010673782618055157,-0.014059070114017231,0.017651829589262095
2020-01-25 02:30:00,5062.0372652009855,-259804.7660801916,60.5,91.11621,87.60155,-0.00842725747653377,-0.01822986307774651,0.020083490145121185
2020-01-25 03:00:00,5049.672924796697,-259840.77649619503,60.5,91.11333,87.60122,-0.00482225648103142,-0.019664809405181182,0.020247441480615566
2020-01-25 03:30:00,5044.677141869272,-259875.55939405024,60.0,91.11208,87.6009,-0.0022321729844965274,-0.01810889297731693,0.018245947525317358
2020-01-25 04:00:00,5041.637102052509,-259905.96851091337,60.0,91.11128,87.60062,-0.002858309846969102,-0.015110044650492555,0.015378016273926856
2020-01-25 04:30:00,5034.387226420184,-259929.95555479202,60.0,91.10958,87.6004,-0.004940360812506697,-0.012440439706018273,0.013385503540652769
2020-01-25 05:00:00,5023.851803127485,-259950.75409385504,60.0,91.10717,87.60021,-0.005961126818463071,-0.011857793198327676,0.01327186092754538
2020-01-25 05:30:00,5012.927169873717,-259972.643610306,59.5,91.10467,87.60001,-0.005464733946423621,-0.012149072819180826,0.013321534726560337
2020-01-25 06:00:00,5004.17876092036,-259994.4907560041,59.5,91.10265,87.59981,-0.003782328961091884,-0.011815405592448466,0.012406039726035737
2020-01-25 06:30:00,4999.310785613786,-260015.1790704388,59.5,91.10149,87.59962,-0.002314891164485036,-0.012088179015966791,0.012307834619683137
2020-01-25 07:00:00,4995.845152728214,-260038.00820046157,59.5,91.10063,87.59941,-0.002352666422804456,-0.015400859017641374,0.015579521744208232
2020-01-25 07:30:00,4990.84118649169,-260070.62216290232,59.5,91.09939,87.59911,-0.0034681650938553805,-0.018433114726075374,0.01875654252848573
2020-01-25 08:00:00,4983.359758390335,-260104.36741347544,59.5,91.0976,87.5988,-0.004827807298166186,-0.016652494717394196,0.017338203586907967
2020-01-25 08:30:00,4973.4610802182915,-260130.57114388494,59.5,91.09531,87.59856,-0.00582325632353281,-0.01215496706184543,0.013477890728304345
